TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,MIN_OF_ALL_DELAYS,MAX_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,MIN_OF_WEATHER_DELAY,MAX_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,MIN_OF_CARRIER_DELAY,MAX_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,MIN_OF_NAS_DELAY,MAX_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,MIN_OF_SECURITY_DELAY,MAX_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY,MIN_OF_LATE_AIRCRAFT_DELAY,MAX_OF_LATE_AIRCRAFT_DELAY
N786SK,38761.0,23.463075060532688,0.0,1257.0,2180.0,1.3196125907990315,0.0,928.0,11314.0,6.848668280871671,0.0,1257.0,8124.0,4.9176755447941884,0.0,346.0,21.0,0.012711864406779662,0.0,21.0,17122.0,10.364406779661017,0.0,484.0
N932EV,38704.0,20.391991570073763,0.0,1486.0,2699.0,1.422023182297155,0.0,339.0,11503.0,6.06059009483667,0.0,892.0,10577.0,5.572708113804004,0.0,1486.0,0.0,0.0,0.0,0.0,13925.0,7.336670179135933,0.0,322.0
N239JB,38638.0,20.04045643153527,0.0,937.0,1885.0,0.9776970954356846,0.0,490.0,14338.0,7.436721991701245,0.0,744.0,7350.0,3.8122406639004147,0.0,235.0,103.0,0.05342323651452282,0.0,58.0,14962.0,7.7603734439834025,0.0,577.0
N976SW,38496.0,19.38368580060423,0.0,875.0,1773.0,0.8927492447129909,0.0,320.0,11918.0,6.001007049345418,0.0,854.0,7659.0,3.8564954682779455,0.0,391.0,77.0,0.03877139979859013,0.0,65.0,17069.0,8.594662638469284,0.0,466.0
N939SW,38495.0,18.944389763779526,0.0,1436.0,1088.0,0.5354330708661418,0.0,213.0,12530.0,6.166338582677166,0.0,1418.0,8322.0,4.0954724409448815,0.0,430.0,0.0,0.0,0.0,0.0,16555.0,8.147145669291339,0.0,492.0
N134SY,38402.0,25.567243675099867,0.0,1143.0,1612.0,1.0732356857523302,0.0,660.0,17224.0,11.467376830892144,0.0,1109.0,7132.0,4.748335552596538,0.0,256.0,46.0,0.03062583222370173,0.0,43.0,12388.0,8.247669773635153,0.0,1128.0
N265JB,38354.0,20.36856080722252,0.0,608.0,1128.0,0.5990440785979819,0.0,301.0,13433.0,7.133828996282528,0.0,604.0,8215.0,4.362719065321296,0.0,305.0,97.0,0.05151354221986192,0.0,70.0,15481.0,8.22145512480085,0.0,318.0
N339JB,38328.0,22.882388059701494,0.0,921.0,955.0,0.5701492537313433,0.0,279.0,12474.0,7.447164179104478,0.0,744.0,8608.0,5.13910447761194,0.0,400.0,102.0,0.0608955223880597,0.0,83.0,16189.0,9.665074626865671,0.0,381.0
N262PS,38283.0,20.79467680608365,0.0,819.0,1644.0,0.892992938620315,0.0,322.0,11115.0,6.0374796306355245,0.0,639.0,4696.0,2.550787615426399,0.0,252.0,85.0,0.04617055947854427,0.0,43.0,20743.0,11.267246061922869,0.0,819.0
N755EV,38265.0,20.002613695765813,0.0,1136.0,1185.0,0.6194458964976477,0.0,593.0,14815.0,7.744380554103502,0.0,799.0,7250.0,3.7898588604286463,0.0,387.0,21.0,0.01097752221641401,0.0,21.0,14994.0,7.837950862519603,0.0,1136.0
N279JB,38206.0,22.020749279538904,0.0,684.0,376.0,0.21671469740634006,0.0,108.0,12266.0,7.069740634005764,0.0,525.0,8813.0,5.0795389048991355,0.0,380.0,56.0,0.03227665706051873,0.0,56.0,16695.0,9.622478386167147,0.0,427.0
N866AS,38037.0,21.226004464285715,0.0,1251.0,1032.0,0.5758928571428571,0.0,275.0,16467.0,9.189174107142858,0.0,1220.0,5345.0,2.982700892857143,0.0,254.0,32.0,0.017857142857142856,0.0,21.0,15161.0,8.460379464285714,0.0,301.0
N479CA,37971.0,21.404171364148816,0.0,918.0,705.0,0.39740698985343853,0.0,138.0,14895.0,8.396279594137543,0.0,908.0,6937.0,3.9103720405862457,0.0,352.0,35.0,0.019729425028184894,0.0,35.0,15399.0,8.680383314543406,0.0,499.0
N358JB,37927.0,20.884911894273127,0.0,591.0,814.0,0.44823788546255505,0.0,262.0,12658.0,6.970264317180617,0.0,555.0,7757.0,4.27147577092511,0.0,356.0,9.0,0.004955947136563877,0.0,5.0,16689.0,9.189977973568283,0.0,412.0
N492SW,37910.0,22.339422510312318,0.0,886.0,1222.0,0.7200942840306424,0.0,270.0,14891.0,8.774896876841485,0.0,886.0,7357.0,4.335297583971715,0.0,560.0,1.0,5.892751915144372E-4,0.0,1.0,14439.0,8.50854449027696,0.0,369.0
N701BR,37910.0,19.20466058763931,0.0,847.0,1087.0,0.5506585612968592,0.0,190.0,10793.0,5.46757852077001,0.0,835.0,7705.0,3.903242147922999,0.0,412.0,2.0,0.0010131712259371835,0.0,2.0,18323.0,9.282168186423506,0.0,831.0
N202PS,37892.0,19.633160621761657,0.0,1026.0,1353.0,0.7010362694300518,0.0,322.0,11916.0,6.174093264248705,0.0,962.0,5810.0,3.010362694300518,0.0,180.0,25.0,0.012953367875647668,0.0,9.0,18788.0,9.734715025906736,0.0,1016.0
N374JB,37854.0,21.532423208191126,0.0,1162.0,887.0,0.5045506257110353,0.0,151.0,13183.0,7.498862343572241,0.0,1162.0,7520.0,4.277588168373152,0.0,319.0,77.0,0.04379977246871445,0.0,58.0,16187.0,9.207622298065983,0.0,405.0
N294JB,37766.0,21.228780213603148,0.0,649.0,1272.0,0.715008431703204,0.0,263.0,12191.0,6.852726250702642,0.0,581.0,7806.0,4.387858347386172,0.0,406.0,2.0,0.0011242270938729624,0.0,2.0,16495.0,9.272062956717257,0.0,613.0
N292JB,37727.0,21.07653631284916,0.0,798.0,1234.0,0.6893854748603352,0.0,261.0,12247.0,6.841899441340782,0.0,798.0,8281.0,4.626256983240223,0.0,365.0,9.0,0.005027932960893855,0.0,9.0,15956.0,8.913966480446927,0.0,443.0
N929EV,37664.0,20.854928017718716,0.0,1259.0,2328.0,1.2890365448504983,0.0,633.0,13665.0,7.5664451827242525,0.0,1250.0,8530.0,4.723145071982281,0.0,652.0,0.0,0.0,0.0,0.0,13141.0,7.2763012181616835,0.0,408.0
N326MS,37610.0,19.366632337796087,0.0,916.0,2247.0,1.1570545829042225,0.0,357.0,9222.0,4.748712667353244,0.0,911.0,4647.0,2.392893923789907,0.0,236.0,79.0,0.040679711637487126,0.0,38.0,21415.0,11.027291452111225,0.0,827.0
N758EV,37538.0,19.29974293059126,0.0,933.0,1741.0,0.8951156812339331,0.0,443.0,15292.0,7.862210796915167,0.0,882.0,5500.0,2.827763496143959,0.0,186.0,0.0,0.0,0.0,0.0,15005.0,7.714652956298201,0.0,371.0
N259PS,37529.0,19.069613821138212,0.0,807.0,1290.0,0.6554878048780488,0.0,248.0,11825.0,6.008638211382114,0.0,624.0,4844.0,2.4613821138211383,0.0,326.0,4.0,0.0020325203252032522,0.0,4.0,19566.0,9.942073170731707,0.0,765.0
N238JB,37519.0,21.788037166085946,0.0,508.0,799.0,0.4639953542392567,0.0,223.0,11476.0,6.664343786295006,0.0,508.0,7973.0,4.630081300813008,0.0,317.0,0.0,0.0,0.0,0.0,17271.0,10.029616724738675,0.0,479.0
N796SK,37413.0,21.90456674473068,0.0,1074.0,708.0,0.41451990632318503,0.0,97.0,15030.0,8.79976580796253,0.0,1048.0,8637.0,5.056791569086651,0.0,389.0,0.0,0.0,0.0,0.0,13038.0,7.633489461358314,0.0,402.0
N855RW,37379.0,22.585498489425984,0.0,1288.0,1770.0,1.0694864048338368,0.0,515.0,7554.0,4.564350453172206,0.0,1288.0,12887.0,7.786706948640483,0.0,1044.0,0.0,0.0,0.0,0.0,15168.0,9.164954682779456,0.0,984.0
N258JB,37333.0,20.125606469002694,0.0,489.0,582.0,0.3137466307277628,0.0,242.0,11198.0,6.036657681940701,0.0,439.0,8545.0,4.606469002695418,0.0,439.0,0.0,0.0,0.0,0.0,17008.0,9.168733153638813,0.0,379.0
N328JB,37308.0,20.17739318550568,0.0,786.0,2044.0,1.1054624121146566,0.0,365.0,10252.0,5.544618712817739,0.0,265.0,9594.0,5.188750676041104,0.0,786.0,97.0,0.052460789616008655,0.0,64.0,15321.0,8.28610059491617,0.0,378.0
N926LR,37275.0,21.658919233004067,0.0,1355.0,2943.0,1.7100522951772226,0.0,840.0,12241.0,7.112725159790819,0.0,1346.0,3554.0,2.065078442765834,0.0,169.0,118.0,0.06856478791400349,0.0,90.0,18419.0,10.702498547356189,0.0,1021.0
N978SW,37248.0,18.457879088206145,0.0,943.0,1059.0,0.5247770069375619,0.0,212.0,14814.0,7.340931615460852,0.0,943.0,7296.0,3.6154608523290386,0.0,665.0,138.0,0.06838453914767097,0.0,94.0,13941.0,6.908325074331021,0.0,940.0
N730EV,37175.0,25.39275956284153,0.0,1050.0,1061.0,0.7247267759562842,0.0,186.0,16948.0,11.576502732240437,0.0,1005.0,5230.0,3.5724043715846996,0.0,367.0,51.0,0.03483606557377049,0.0,51.0,13885.0,9.484289617486338,0.0,914.0
N248PS,37141.0,18.61704260651629,0.0,593.0,1747.0,0.8756892230576441,0.0,209.0,10544.0,5.285213032581454,0.0,387.0,4994.0,2.5032581453634086,0.0,265.0,34.0,0.017042606516290727,0.0,23.0,19822.0,9.935839598997493,0.0,592.0
N760SK,36952.0,21.558926487747957,0.0,1448.0,4350.0,2.5379229871645275,0.0,1416.0,13971.0,8.151108518086348,0.0,1431.0,7313.0,4.266627771295216,0.0,1043.0,0.0,0.0,0.0,0.0,11318.0,6.603267211201867,0.0,258.0
N912SW,36922.0,18.51654964894684,0.0,1277.0,2822.0,1.415245737211635,0.0,1277.0,12232.0,6.1344032096288865,0.0,998.0,7381.0,3.70160481444333,0.0,879.0,44.0,0.022066198595787363,0.0,44.0,14443.0,7.243229689067202,0.0,274.0
N928SW,36868.0,18.629610914603337,0.0,1275.0,291.0,0.14704396159676605,0.0,48.0,16215.0,8.193532086912581,0.0,1271.0,7956.0,4.020212228398181,0.0,310.0,0.0,0.0,0.0,0.0,12406.0,6.268822637695806,0.0,258.0
N917SW,36781.0,21.10212277682157,0.0,1108.0,993.0,0.5697074010327022,0.0,267.0,13775.0,7.903040734366035,0.0,1108.0,6675.0,3.82960413080895,0.0,274.0,0.0,0.0,0.0,0.0,15338.0,8.799770510613884,0.0,512.0
N353JB,36778.0,19.45925925925926,0.0,622.0,548.0,0.28994708994708995,0.0,123.0,11805.0,6.246031746031746,0.0,583.0,8578.0,4.538624338624339,0.0,413.0,39.0,0.020634920634920634,0.0,25.0,15808.0,8.364021164021164,0.0,434.0
N220PS,36766.0,17.60823754789272,0.0,521.0,2020.0,0.9674329501915708,0.0,239.0,8213.0,3.9334291187739465,0.0,264.0,5982.0,2.8649425287356323,0.0,303.0,0.0,0.0,0.0,0.0,20551.0,9.84243295019157,0.0,516.0
N206JB,36748.0,20.785067873303166,0.0,561.0,547.0,0.3093891402714932,0.0,182.0,13136.0,7.429864253393665,0.0,503.0,8915.0,5.042420814479638,0.0,468.0,53.0,0.02997737556561086,0.0,21.0,14097.0,7.97341628959276,0.0,483.0
N961SW,36639.0,23.931417374265187,0.0,1074.0,914.0,0.596995427824951,0.0,549.0,16223.0,10.59634225996081,0.0,1074.0,5831.0,3.8086218158066623,0.0,217.0,8.0,0.005225342913128674,0.0,8.0,13663.0,8.924232527759635,0.0,678.0
N258PS,36619.0,20.20916114790287,0.0,396.0,2251.0,1.2422737306843268,0.0,356.0,9867.0,5.445364238410596,0.0,378.0,4575.0,2.524834437086093,0.0,341.0,12.0,0.006622516556291391,0.0,9.0,19914.0,10.990066225165563,0.0,390.0
N928EV,36608.0,19.756071235833783,0.0,1418.0,1936.0,1.0447922288181328,0.0,882.0,16312.0,8.803022126281705,0.0,1410.0,6138.0,3.3124662709120347,0.0,310.0,11.0,0.0059363194819212085,0.0,11.0,12211.0,6.589854290339989,0.0,779.0
N987SW,36575.0,19.97542326597488,0.0,1013.0,1615.0,0.8820316766794102,0.0,766.0,13904.0,7.593664664117968,0.0,1013.0,7231.0,3.9492080830147462,0.0,337.0,6.0,0.0032768978700163844,0.0,6.0,13819.0,7.547241944292736,0.0,372.0
N702SK,36456.0,20.832,0.0,1011.0,2439.0,1.3937142857142857,0.0,628.0,14472.0,8.269714285714286,0.0,987.0,5929.0,3.388,0.0,285.0,0.0,0.0,0.0,0.0,13616.0,7.780571428571428,0.0,391.0
N273JB,36409.0,21.867267267267266,0.0,704.0,831.0,0.4990990990990991,0.0,383.0,13962.0,8.385585585585586,0.0,394.0,7565.0,4.543543543543543,0.0,663.0,0.0,0.0,0.0,0.0,14051.0,8.43903903903904,0.0,292.0
N979SW,36395.0,21.408823529411766,0.0,1274.0,963.0,0.5664705882352942,0.0,155.0,14727.0,8.662941176470587,0.0,1274.0,6555.0,3.8558823529411765,0.0,863.0,0.0,0.0,0.0,0.0,14150.0,8.323529411764707,0.0,434.0
N696AE,36394.0,16.232827832292596,0.0,1540.0,2477.0,1.1048171275646743,0.0,182.0,9142.0,4.077609277430866,0.0,1418.0,8047.0,3.5892060660124887,0.0,224.0,28.0,0.012488849241748439,0.0,19.0,16700.0,7.448706512042819,0.0,598.0
N652BR,36383.0,24.303941215764862,0.0,1120.0,1094.0,0.7307949231796927,0.0,271.0,18946.0,12.655978623914496,0.0,1113.0,5243.0,3.5023380093520373,0.0,322.0,22.0,0.014696058784235137,0.0,22.0,11078.0,7.400133600534402,0.0,1094.0
N285SY,36357.0,21.92822677925211,0.0,1274.0,5651.0,3.40832328106152,0.0,989.0,7043.0,4.24788902291918,0.0,1057.0,9109.0,5.4939686369119425,0.0,847.0,0.0,0.0,0.0,0.0,14554.0,8.77804583835947,0.0,1243.0
N471CA,36285.0,26.029411764705884,0.0,1131.0,341.0,0.24461979913916787,0.0,83.0,16250.0,11.657101865136298,0.0,1077.0,7239.0,5.19296987087518,0.0,982.0,0.0,0.0,0.0,0.0,12455.0,8.934720229555237,0.0,317.0
N756SK,36262.0,22.439356435643564,0.0,1431.0,1676.0,1.0371287128712872,0.0,729.0,16361.0,10.124381188118813,0.0,1346.0,6565.0,4.0625,0.0,406.0,0.0,0.0,0.0,0.0,11660.0,7.215346534653466,0.0,336.0
N316JB,36138.0,22.21143208358943,0.0,996.0,652.0,0.4007375537799631,0.0,197.0,11827.0,7.2692071296865395,0.0,581.0,9603.0,5.902274124154887,0.0,779.0,34.0,0.02089735709895513,0.0,33.0,14022.0,8.618315918869085,0.0,408.0
N261PS,36027.0,19.46353322528363,0.0,617.0,1439.0,0.7774176121015667,0.0,543.0,9629.0,5.202052944354403,0.0,407.0,4688.0,2.5326850351161534,0.0,202.0,25.0,0.01350621285791464,0.0,14.0,20246.0,10.937871420853593,0.0,615.0
N14558,35984.0,24.954230235783633,0.0,1193.0,2935.0,2.035367545076283,0.0,1080.0,11642.0,8.073509015256588,0.0,979.0,12301.0,8.530513176144245,0.0,1193.0,0.0,0.0,0.0,0.0,9106.0,6.314840499306519,0.0,955.0
N206PS,35844.0,18.79601468274777,0.0,545.0,976.0,0.5117986366019927,0.0,130.0,10697.0,5.609334032511799,0.0,400.0,4300.0,2.2548505506030416,0.0,321.0,42.0,0.02202412165705296,0.0,15.0,19829.0,10.398007341373885,0.0,506.0
N357FC,35835.0,19.338909875876958,0.0,979.0,1296.0,0.6994063680518079,0.0,345.0,13081.0,7.059363194819212,0.0,940.0,10559.0,5.698327037236913,0.0,335.0,0.0,0.0,0.0,0.0,10899.0,5.881813275769023,0.0,277.0
N14573,35792.0,26.57164068299926,0.0,1567.0,1906.0,1.414996288047513,0.0,864.0,9805.0,7.279138827023014,0.0,1073.0,13535.0,10.048255382331106,0.0,1567.0,0.0,0.0,0.0,0.0,10546.0,7.829250185597624,0.0,225.0
N184JB,35741.0,19.57338444687842,0.0,1088.0,665.0,0.36418400876232204,0.0,173.0,14216.0,7.785323110624315,0.0,957.0,8050.0,4.408543263964951,0.0,362.0,46.0,0.025191675794085433,0.0,46.0,12764.0,6.9901423877327495,0.0,335.0
N256PS,35620.0,18.36082474226804,0.0,409.0,2112.0,1.088659793814433,0.0,286.0,9904.0,5.105154639175257,0.0,308.0,5181.0,2.6706185567010308,0.0,210.0,13.0,0.006701030927835051,0.0,12.0,18410.0,9.489690721649485,0.0,387.0
N215PS,35609.0,17.858074222668005,0.0,890.0,2341.0,1.1740220661985958,0.0,258.0,10535.0,5.283350050150451,0.0,599.0,4913.0,2.4638916750250752,0.0,237.0,16.0,0.00802407221664995,0.0,15.0,17804.0,8.928786359077233,0.0,430.0
N941LT,35565.0,17.416748285994125,0.0,1391.0,1939.0,0.9495592556317336,0.0,240.0,12114.0,5.932419196865818,0.0,1391.0,7869.0,3.8535749265426054,0.0,435.0,3.0,0.0014691478942213516,0.0,3.0,13640.0,6.679725759059745,0.0,614.0
N926SW,35538.0,23.883064516129032,0.0,1347.0,784.0,0.5268817204301075,0.0,196.0,13621.0,9.153897849462366,0.0,1336.0,6641.0,4.463037634408602,0.0,980.0,0.0,0.0,0.0,0.0,14492.0,9.739247311827956,0.0,1334.0
N793SK,35517.0,19.99831081081081,0.0,935.0,1765.0,0.9938063063063063,0.0,271.0,15074.0,8.487612612612613,0.0,935.0,6526.0,3.6745495495495497,0.0,221.0,0.0,0.0,0.0,0.0,12152.0,6.842342342342342,0.0,263.0
N959LR,35505.0,18.339359504132233,0.0,1430.0,4023.0,2.0779958677685952,0.0,1001.0,11458.0,5.918388429752066,0.0,1309.0,4362.0,2.253099173553719,0.0,1238.0,26.0,0.013429752066115703,0.0,18.0,15636.0,8.076446280991735,0.0,390.0
N909EV,35469.0,21.653846153846153,0.0,1096.0,977.0,0.5964590964590964,0.0,310.0,13572.0,8.285714285714286,0.0,1094.0,7623.0,4.653846153846154,0.0,289.0,0.0,0.0,0.0,0.0,13297.0,8.117826617826617,0.0,255.0
N18557,35427.0,24.06725543478261,0.0,1216.0,912.0,0.6195652173913043,0.0,365.0,13030.0,8.851902173913043,0.0,1201.0,11714.0,7.957880434782608,0.0,897.0,0.0,0.0,0.0,0.0,9771.0,6.637907608695652,0.0,348.0
N787SK,35352.0,20.661601402688486,0.0,997.0,1288.0,0.7527761542957335,0.0,435.0,10766.0,6.292226767971946,0.0,997.0,8486.0,4.959672706019871,0.0,896.0,1.0,5.844535359438924E-4,0.0,1.0,14811.0,8.65634132086499,0.0,428.0
N267JB,35316.0,19.62,0.0,927.0,421.0,0.2338888888888889,0.0,86.0,13150.0,7.305555555555555,0.0,810.0,7053.0,3.9183333333333334,0.0,346.0,0.0,0.0,0.0,0.0,14692.0,8.162222222222223,0.0,437.0
N744SK,35282.0,21.177671068427372,0.0,1418.0,1250.0,0.7503001200480192,0.0,484.0,17359.0,10.419567827130852,0.0,1361.0,5886.0,3.533013205282113,0.0,1418.0,0.0,0.0,0.0,0.0,10787.0,6.474789915966387,0.0,427.0
N741EV,35254.0,21.535736102626757,0.0,1498.0,959.0,0.5858277336591325,0.0,300.0,16689.0,10.194868662186927,0.0,1498.0,5706.0,3.48564447159438,0.0,143.0,24.0,0.014660965180207697,0.0,24.0,11876.0,7.254734270006109,0.0,370.0
N857AS,35243.0,21.999375780274658,0.0,1257.0,432.0,0.2696629213483146,0.0,216.0,15305.0,9.553682896379526,0.0,1256.0,7558.0,4.717852684144819,0.0,935.0,0.0,0.0,0.0,0.0,11948.0,7.4581772784019975,0.0,436.0
N247JS,35158.0,18.122680412371135,0.0,952.0,1208.0,0.622680412371134,0.0,167.0,9638.0,4.968041237113402,0.0,913.0,4972.0,2.5628865979381446,0.0,368.0,12.0,0.006185567010309278,0.0,7.0,19328.0,9.962886597938144,0.0,526.0
N260JS,35032.0,18.1701244813278,0.0,1088.0,966.0,0.5010373443983402,0.0,152.0,10736.0,5.568464730290456,0.0,1059.0,5932.0,3.0767634854771786,0.0,290.0,23.0,0.011929460580912862,0.0,12.0,17375.0,9.011929460580912,0.0,711.0
N969SW,34935.0,20.19364161849711,0.0,1174.0,1363.0,0.7878612716763006,0.0,306.0,14620.0,8.45086705202312,0.0,1174.0,6609.0,3.8202312138728325,0.0,363.0,16.0,0.009248554913294798,0.0,16.0,12327.0,7.125433526011561,0.0,316.0
N373JB,34879.0,17.877498718605842,0.0,939.0,1105.0,0.566376217324449,0.0,275.0,12451.0,6.381855458739108,0.0,939.0,7738.0,3.966171194259354,0.0,306.0,11.0,0.005638134290107637,0.0,11.0,13574.0,6.957457713992824,0.0,270.0
N612AE,34855.0,17.920308483290487,0.0,755.0,3581.0,1.8411311053984576,0.0,329.0,8081.0,4.154755784061697,0.0,436.0,7691.0,3.954241645244216,0.0,695.0,8.0,0.004113110539845758,0.0,8.0,15494.0,7.966066838046273,0.0,742.0
N615AE,34838.0,15.966086159486709,0.0,465.0,2699.0,1.2369385884509625,0.0,232.0,7437.0,3.408340971585701,0.0,460.0,9302.0,4.263061411549038,0.0,266.0,4.0,0.0018331805682859762,0.0,4.0,15396.0,7.055912007332722,0.0,209.0
N915SW,34813.0,15.773901223380154,0.0,922.0,2115.0,0.9583144540099683,0.0,672.0,13108.0,5.939284096057997,0.0,922.0,6933.0,3.141368373357499,0.0,294.0,1.0,4.5310376076121433E-4,0.0,1.0,12656.0,5.734481196193928,0.0,290.0
N304JB,34670.0,18.451303885045238,0.0,620.0,602.0,0.32038318254390635,0.0,203.0,10982.0,5.844598190526876,0.0,620.0,8093.0,4.307078233102715,0.0,470.0,15.0,0.007982969664715274,0.0,15.0,14978.0,7.971261309207025,0.0,377.0
N29917,34636.0,27.977382875605816,0.0,1265.0,1155.0,0.932956381260097,0.0,870.0,10914.0,8.81583198707593,0.0,1191.0,13576.0,10.966074313408724,0.0,1265.0,0.0,0.0,0.0,0.0,8991.0,7.262520193861066,0.0,194.0
N216JB,34614.0,19.1131971286582,0.0,569.0,975.0,0.5383765875207068,0.0,161.0,12307.0,6.795692987299835,0.0,509.0,6616.0,3.6532302595251243,0.0,310.0,37.0,0.020430701270016567,0.0,30.0,14679.0,8.105466593042518,0.0,484.0
N284JB,34570.0,21.67398119122257,0.0,565.0,1266.0,0.793730407523511,0.0,335.0,10603.0,6.647648902821317,0.0,448.0,8273.0,5.186833855799373,0.0,467.0,8.0,0.005015673981191223,0.0,8.0,14420.0,9.04075235109718,0.0,465.0
N763SK,34551.0,22.95747508305648,0.0,1631.0,323.0,0.21461794019933556,0.0,188.0,17994.0,11.956146179401994,0.0,1619.0,4557.0,3.027906976744186,0.0,234.0,0.0,0.0,0.0,0.0,11677.0,7.758803986710963,0.0,1627.0
N957SW,34529.0,18.79640718562874,0.0,1242.0,1797.0,0.9782253674469243,0.0,407.0,13095.0,7.128470332063147,0.0,1227.0,8525.0,4.640718562874252,0.0,1175.0,0.0,0.0,0.0,0.0,11112.0,6.048992923244421,0.0,568.0
N187JB,34426.0,18.558490566037737,0.0,1008.0,395.0,0.21293800539083557,0.0,95.0,12716.0,6.854986522911052,0.0,1008.0,7658.0,4.128301886792453,0.0,593.0,0.0,0.0,0.0,0.0,13657.0,7.362264150943396,0.0,476.0
N375JB,34396.0,20.658258258258257,0.0,1007.0,220.0,0.13213213213213212,0.0,62.0,13008.0,7.812612612612613,0.0,847.0,7448.0,4.473273273273273,0.0,320.0,7.0,0.004204204204204204,0.0,7.0,13713.0,8.236036036036037,0.0,627.0
N916FJ,34334.0,16.988619495299357,0.0,1243.0,1783.0,0.8822365165759525,0.0,284.0,10440.0,5.16575952498763,0.0,1243.0,4309.0,2.132112815437902,0.0,286.0,33.0,0.01632855022266205,0.0,21.0,17769.0,8.79218208807521,0.0,644.0
N776SK,34282.0,21.46649968691296,0.0,1247.0,1102.0,0.6900438321853475,0.0,297.0,13587.0,8.507827175954915,0.0,1247.0,5480.0,3.4314339386349406,0.0,313.0,15.0,0.00939261114589856,0.0,15.0,14098.0,8.82780212899186,0.0,546.0
N15980,34261.0,27.212867355043684,0.0,1428.0,1249.0,0.9920571882446386,0.0,437.0,10314.0,8.192216044479746,0.0,884.0,14136.0,11.227958697378872,0.0,1428.0,0.0,0.0,0.0,0.0,8562.0,6.800635424940429,0.0,327.0
N925FJ,34253.0,17.747668393782384,0.0,1115.0,1802.0,0.933678756476684,0.0,556.0,11456.0,5.935751295336788,0.0,1115.0,4118.0,2.133678756476684,0.0,234.0,86.0,0.04455958549222798,0.0,43.0,16791.0,8.7,0.0,263.0
N699BR,34141.0,23.006064690026953,0.0,1079.0,1628.0,1.0970350404312668,0.0,562.0,16472.0,11.099730458221025,0.0,1079.0,4701.0,3.167789757412399,0.0,245.0,3.0,0.0020215633423180594,0.0,3.0,11337.0,7.639487870619946,0.0,459.0
N334JB,34130.0,21.041923551171394,0.0,470.0,282.0,0.17385943279901356,0.0,72.0,9136.0,5.6325524044389645,0.0,288.0,7945.0,4.898273736128237,0.0,416.0,43.0,0.02651048088779285,0.0,28.0,16724.0,10.310727496917385,0.0,446.0
N713FR,34104.0,24.948061448427215,0.0,525.0,129.0,0.09436722750548647,0.0,76.0,8988.0,6.574981711777615,0.0,456.0,6563.0,4.801024140453548,0.0,363.0,0.0,0.0,0.0,0.0,18424.0,13.477688368690563,0.0,525.0
N914FJ,34079.0,20.83068459657702,0.0,1243.0,2273.0,1.3893643031784841,0.0,539.0,11883.0,7.263447432762836,0.0,1232.0,3299.0,2.0165036674816625,0.0,242.0,14.0,0.008557457212713936,0.0,14.0,16610.0,10.15281173594132,0.0,404.0
N778SK,34070.0,21.60431198478123,0.0,1166.0,2930.0,1.8579581483830057,0.0,1144.0,13522.0,8.574508560558021,0.0,1016.0,5636.0,3.573874445149017,0.0,263.0,0.0,0.0,0.0,0.0,11982.0,7.597970830691186,0.0,434.0
N713SK,34069.0,18.75013758943313,0.0,905.0,372.0,0.20473307649972483,0.0,60.0,13571.0,7.4689047881122725,0.0,903.0,6263.0,3.4468904788112273,0.0,724.0,332.0,0.18271876719867913,0.0,332.0,13531.0,7.446890478811227,0.0,505.0
N924SW,34068.0,20.266508030933966,0.0,1125.0,2238.0,1.3313503866745984,0.0,794.0,11816.0,7.029149315883402,0.0,1125.0,7221.0,4.295657346817371,0.0,408.0,0.0,0.0,0.0,0.0,12793.0,7.610350981558596,0.0,283.0
N750EV,34046.0,20.03884638022366,0.0,1113.0,1110.0,0.6533254855797528,0.0,237.0,13169.0,7.751030017657445,0.0,1077.0,5346.0,3.146556798116539,0.0,194.0,18.0,0.01059446733372572,0.0,18.0,14403.0,8.477339611536198,0.0,368.0
N908FJ,34030.0,20.674362089914947,0.0,1110.0,2134.0,1.2964763061968407,0.0,309.0,10056.0,6.109356014580802,0.0,1030.0,3392.0,2.0607533414337786,0.0,286.0,30.0,0.018226002430133656,0.0,30.0,18418.0,11.18955042527339,0.0,706.0
N709BR,34001.0,17.463276836158194,0.0,1384.0,2659.0,1.3656908063687725,0.0,690.0,12639.0,6.491525423728813,0.0,1384.0,6511.0,3.3441191576784797,0.0,373.0,116.0,0.05957883923985619,0.0,116.0,12076.0,6.20236260914227,0.0,701.0
N824MD,33992.0,20.0188457008245,0.0,897.0,1212.0,0.7137809187279152,0.0,291.0,12414.0,7.310954063604241,0.0,883.0,9549.0,5.623674911660777,0.0,314.0,0.0,0.0,0.0,0.0,10817.0,6.3704358068315665,0.0,384.0
