ROUTE BETWEEN AIRPORTS,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
PIT -> RSW,5795.0,10.078260869565218,0.0,302.0,0.0,0.0,0.0,0.0,854.0,1.4852173913043478,0.0,168.0,885.0,1.5391304347826087,0.0,302.0,0.0,0.0,0.0,0.0,4056.0,7.053913043478261,0.0,233.0
RNO -> JFK,5785.0,22.080152671755727,0.0,881.0,30.0,0.11450381679389313,0.0,30.0,3352.0,12.793893129770993,0.0,838.0,264.0,1.0076335877862594,0.0,79.0,0.0,0.0,0.0,0.0,2139.0,8.164122137404581,0.0,242.0
DFW -> SPI,5781.0,8.329971181556196,0.0,210.0,498.0,0.7175792507204611,0.0,108.0,1310.0,1.8876080691642652,0.0,89.0,1383.0,1.9927953890489913,0.0,137.0,40.0,0.05763688760806916,0.0,40.0,2550.0,3.674351585014409,0.0,206.0
SJU -> CLT,5777.0,8.874039938556068,0.0,1154.0,7.0,0.010752688172043012,0.0,7.0,2441.0,3.749615975422427,0.0,1154.0,851.0,1.3072196620583718,0.0,103.0,1.0,0.0015360983102918587,0.0,1.0,2477.0,3.804915514592934,0.0,141.0
SAN -> MCO,5777.0,9.012480499219969,0.0,401.0,0.0,0.0,0.0,0.0,1225.0,1.9110764430577223,0.0,91.0,2025.0,3.159126365054602,0.0,401.0,8.0,0.0124804992199688,0.0,8.0,2519.0,3.9297971918876753,0.0,187.0
SDF -> DEN,5770.0,11.011450381679388,0.0,484.0,0.0,0.0,0.0,0.0,1699.0,3.2423664122137406,0.0,484.0,2264.0,4.320610687022901,0.0,217.0,0.0,0.0,0.0,0.0,1807.0,3.448473282442748,0.0,145.0
STL -> DSM,5769.0,8.496318114874816,0.0,255.0,59.0,0.08689248895434462,0.0,34.0,1584.0,2.3328424153166423,0.0,134.0,284.0,0.4182621502209131,0.0,45.0,0.0,0.0,0.0,0.0,3842.0,5.658321060382916,0.0,255.0
RDU -> PHX,5766.0,9.993067590987868,0.0,416.0,0.0,0.0,0.0,0.0,2154.0,3.733102253032929,0.0,416.0,1701.0,2.948006932409012,0.0,50.0,13.0,0.022530329289428077,0.0,13.0,1898.0,3.289428076256499,0.0,238.0
CVG -> RDU,5758.0,10.925996204933586,0.0,362.0,510.0,0.967741935483871,0.0,362.0,2661.0,5.0493358633776095,0.0,294.0,1095.0,2.0777988614800758,0.0,73.0,0.0,0.0,0.0,0.0,1492.0,2.8311195445920303,0.0,273.0
MFR -> PHX,5758.0,15.9060773480663,0.0,1412.0,0.0,0.0,0.0,0.0,2619.0,7.234806629834254,0.0,1330.0,218.0,0.6022099447513812,0.0,36.0,0.0,0.0,0.0,0.0,2921.0,8.069060773480663,0.0,332.0
BOI -> LAS,5757.0,6.919471153846154,0.0,466.0,51.0,0.06129807692307692,0.0,51.0,2306.0,2.7716346153846154,0.0,359.0,992.0,1.1923076923076923,0.0,149.0,0.0,0.0,0.0,0.0,2408.0,2.894230769230769,0.0,263.0
RSW -> CVG,5752.0,8.822085889570552,0.0,280.0,29.0,0.04447852760736196,0.0,25.0,1353.0,2.0751533742331287,0.0,220.0,1193.0,1.8297546012269938,0.0,247.0,0.0,0.0,0.0,0.0,3177.0,4.872699386503068,0.0,271.0
MIA -> MCI,5748.0,8.176386913229019,0.0,737.0,761.0,1.0825035561877667,0.0,684.0,1501.0,2.135135135135135,0.0,734.0,1680.0,2.3897581792318636,0.0,73.0,0.0,0.0,0.0,0.0,1806.0,2.5689900426742533,0.0,181.0
MIA -> SDF,5748.0,7.757085020242915,0.0,234.0,588.0,0.7935222672064778,0.0,131.0,1392.0,1.8785425101214575,0.0,150.0,1986.0,2.6801619433198383,0.0,56.0,0.0,0.0,0.0,0.0,1782.0,2.4048582995951415,0.0,234.0
DEN -> CPR,5745.0,17.73148148148148,0.0,966.0,111.0,0.3425925925925926,0.0,64.0,3434.0,10.598765432098766,0.0,960.0,714.0,2.2037037037037037,0.0,75.0,0.0,0.0,0.0,0.0,1486.0,4.58641975308642,0.0,119.0
TPA -> LAX,5735.0,9.495033112582782,0.0,260.0,564.0,0.9337748344370861,0.0,208.0,2121.0,3.51158940397351,0.0,242.0,1391.0,2.302980132450331,0.0,58.0,7.0,0.011589403973509934,0.0,7.0,1652.0,2.7350993377483444,0.0,198.0
STT -> MIA,5735.0,8.496296296296297,0.0,322.0,0.0,0.0,0.0,0.0,207.0,0.30666666666666664,0.0,55.0,1148.0,1.7007407407407407,0.0,122.0,0.0,0.0,0.0,0.0,4380.0,6.488888888888889,0.0,322.0
OMA -> SFO,5734.0,10.540441176470589,0.0,385.0,250.0,0.45955882352941174,0.0,111.0,2335.0,4.292279411764706,0.0,377.0,2661.0,4.891544117647059,0.0,337.0,0.0,0.0,0.0,0.0,488.0,0.8970588235294118,0.0,136.0
SJC -> BOI,5734.0,6.7538280329799765,0.0,248.0,0.0,0.0,0.0,0.0,1911.0,2.2508833922261484,0.0,166.0,214.0,0.25206124852767964,0.0,24.0,0.0,0.0,0.0,0.0,3609.0,4.250883392226148,0.0,248.0
SLC -> TUS,5733.0,5.5986328125,0.0,648.0,458.0,0.447265625,0.0,197.0,3110.0,3.037109375,0.0,639.0,815.0,0.7958984375,0.0,94.0,0.0,0.0,0.0,0.0,1350.0,1.318359375,0.0,119.0
ATL -> ATW,5723.0,8.366959064327485,0.0,716.0,952.0,1.391812865497076,0.0,716.0,2038.0,2.97953216374269,0.0,617.0,603.0,0.881578947368421,0.0,83.0,0.0,0.0,0.0,0.0,2130.0,3.1140350877192984,0.0,271.0
JFK -> OAK,5723.0,21.354477611940297,0.0,528.0,1093.0,4.0783582089552235,0.0,285.0,1540.0,5.746268656716418,0.0,181.0,2256.0,8.417910447761194,0.0,528.0,7.0,0.026119402985074626,0.0,7.0,827.0,3.0858208955223883,0.0,180.0
TPA -> CVG,5722.0,9.473509933774835,0.0,474.0,375.0,0.6208609271523179,0.0,114.0,1259.0,2.084437086092715,0.0,177.0,1204.0,1.9933774834437086,0.0,187.0,0.0,0.0,0.0,0.0,2884.0,4.774834437086093,0.0,474.0
GSO -> MIA,5716.0,9.20450885668277,0.0,366.0,128.0,0.20611916264090177,0.0,39.0,2231.0,3.5925925925925926,0.0,227.0,940.0,1.5136876006441224,0.0,74.0,0.0,0.0,0.0,0.0,2417.0,3.892109500805153,0.0,366.0
GSP -> DEN,5706.0,15.85,0.0,349.0,56.0,0.15555555555555556,0.0,56.0,2960.0,8.222222222222221,0.0,305.0,1729.0,4.802777777777778,0.0,239.0,0.0,0.0,0.0,0.0,961.0,2.6694444444444443,0.0,349.0
HOU -> JFK,5703.0,19.073578595317727,0.0,1427.0,174.0,0.5819397993311036,0.0,165.0,846.0,2.82943143812709,0.0,124.0,2431.0,8.130434782608695,0.0,1427.0,0.0,0.0,0.0,0.0,2252.0,7.531772575250836,0.0,627.0
SEA -> TUS,5702.0,8.385294117647058,0.0,606.0,603.0,0.8867647058823529,0.0,193.0,991.0,1.4573529411764705,0.0,96.0,1051.0,1.5455882352941177,0.0,153.0,15.0,0.022058823529411766,0.0,15.0,3042.0,4.473529411764706,0.0,393.0
LAS -> BLI,5702.0,7.532364597093792,0.0,431.0,367.0,0.4848084544253633,0.0,136.0,2438.0,3.2206076618229855,0.0,405.0,1155.0,1.5257595772787318,0.0,349.0,0.0,0.0,0.0,0.0,1742.0,2.3011889035667106,0.0,171.0
ACY -> RSW,5700.0,11.046511627906977,0.0,824.0,37.0,0.07170542635658915,0.0,33.0,1082.0,2.0968992248062017,0.0,234.0,2618.0,5.073643410852713,0.0,658.0,0.0,0.0,0.0,0.0,1963.0,3.804263565891473,0.0,432.0
IAH -> BDL,5695.0,15.997191011235955,0.0,255.0,488.0,1.3707865168539326,0.0,216.0,2692.0,7.561797752808989,0.0,192.0,743.0,2.087078651685393,0.0,248.0,0.0,0.0,0.0,0.0,1772.0,4.977528089887641,0.0,255.0
ATL -> ICT,5693.0,5.527184466019418,0.0,211.0,404.0,0.39223300970873787,0.0,115.0,2758.0,2.6776699029126214,0.0,203.0,718.0,0.6970873786407767,0.0,52.0,0.0,0.0,0.0,0.0,1813.0,1.7601941747572816,0.0,149.0
HHH -> IAD,5691.0,17.61919504643963,0.0,1183.0,167.0,0.5170278637770898,0.0,73.0,2253.0,6.975232198142415,0.0,1183.0,919.0,2.845201238390093,0.0,120.0,0.0,0.0,0.0,0.0,2352.0,7.281733746130031,0.0,309.0
CLT -> SMF,5690.0,16.073446327683616,0.0,256.0,278.0,0.7853107344632768,0.0,92.0,1382.0,3.903954802259887,0.0,213.0,611.0,1.7259887005649717,0.0,48.0,7.0,0.01977401129943503,0.0,7.0,3412.0,9.638418079096045,0.0,188.0
AUS -> ELP,5688.0,6.196078431372549,0.0,245.0,249.0,0.27124183006535946,0.0,127.0,1891.0,2.059912854030501,0.0,245.0,277.0,0.3017429193899782,0.0,39.0,20.0,0.02178649237472767,0.0,20.0,3251.0,3.5413943355119826,0.0,144.0
GSO -> DTW,5685.0,9.818652849740932,0.0,418.0,265.0,0.45768566493955093,0.0,170.0,1847.0,3.1899827288428324,0.0,418.0,387.0,0.6683937823834197,0.0,62.0,0.0,0.0,0.0,0.0,3186.0,5.5025906735751295,0.0,310.0
SJC -> HNL,5678.0,6.610011641443539,0.0,1421.0,138.0,0.16065192083818394,0.0,93.0,4870.0,5.669383003492433,0.0,1421.0,341.0,0.3969732246798603,0.0,46.0,99.0,0.11525029103608847,0.0,88.0,230.0,0.26775320139697323,0.0,48.0
CLE -> PHX,5673.0,8.661068702290077,0.0,257.0,20.0,0.030534351145038167,0.0,20.0,2013.0,3.073282442748092,0.0,147.0,1669.0,2.548091603053435,0.0,92.0,0.0,0.0,0.0,0.0,1971.0,3.0091603053435114,0.0,257.0
ROC -> BOS,5673.0,15.802228412256268,0.0,1195.0,0.0,0.0,0.0,0.0,2434.0,6.779944289693593,0.0,1129.0,543.0,1.5125348189415042,0.0,179.0,0.0,0.0,0.0,0.0,2696.0,7.50974930362117,0.0,260.0
CLT -> PDX,5670.0,16.340057636887607,0.0,773.0,924.0,2.6628242074927955,0.0,206.0,2400.0,6.916426512968299,0.0,757.0,640.0,1.8443804034582132,0.0,49.0,105.0,0.3025936599423631,0.0,53.0,1601.0,4.6138328530259365,0.0,174.0
GRR -> PIE,5669.0,15.617079889807162,0.0,667.0,219.0,0.6033057851239669,0.0,61.0,3668.0,10.104683195592287,0.0,620.0,860.0,2.369146005509642,0.0,108.0,0.0,0.0,0.0,0.0,922.0,2.5399449035812673,0.0,207.0
CVG -> LAX,5668.0,6.7156398104265405,0.0,400.0,452.0,0.5355450236966824,0.0,69.0,1743.0,2.065165876777251,0.0,400.0,2283.0,2.7049763033175354,0.0,77.0,40.0,0.04739336492890995,0.0,35.0,1150.0,1.3625592417061612,0.0,166.0
IAD -> SMF,5664.0,16.707964601769913,0.0,941.0,2073.0,6.115044247787611,0.0,594.0,489.0,1.4424778761061947,0.0,105.0,1402.0,4.135693215339233,0.0,247.0,0.0,0.0,0.0,0.0,1700.0,5.014749262536873,0.0,394.0
DFW -> FLG,5661.0,10.349177330895795,0.0,762.0,14.0,0.025594149908592323,0.0,14.0,2211.0,4.042047531992687,0.0,762.0,802.0,1.4661791590493602,0.0,62.0,0.0,0.0,0.0,0.0,2634.0,4.815356489945155,0.0,212.0
PHL -> CHA,5651.0,23.35123966942149,0.0,350.0,370.0,1.5289256198347108,0.0,161.0,883.0,3.6487603305785123,0.0,183.0,1097.0,4.533057851239669,0.0,171.0,0.0,0.0,0.0,0.0,3301.0,13.640495867768594,0.0,349.0
MCI -> SAN,5649.0,6.140217391304348,0.0,212.0,364.0,0.39565217391304347,0.0,173.0,1588.0,1.7260869565217392,0.0,212.0,1256.0,1.3652173913043477,0.0,72.0,0.0,0.0,0.0,0.0,2441.0,2.6532608695652176,0.0,152.0
ORD -> JLN,5645.0,14.042288557213931,0.0,311.0,340.0,0.845771144278607,0.0,79.0,1331.0,3.310945273631841,0.0,183.0,1444.0,3.5920398009950247,0.0,79.0,0.0,0.0,0.0,0.0,2530.0,6.293532338308458,0.0,261.0
MCO -> GRR,5640.0,15.452054794520548,0.0,265.0,233.0,0.6383561643835617,0.0,82.0,2033.0,5.5698630136986305,0.0,203.0,1053.0,2.884931506849315,0.0,107.0,217.0,0.5945205479452055,0.0,217.0,2104.0,5.764383561643836,0.0,248.0
DEN -> LIH,5608.0,15.364383561643836,0.0,390.0,346.0,0.947945205479452,0.0,244.0,1948.0,5.336986301369863,0.0,269.0,782.0,2.1424657534246574,0.0,85.0,0.0,0.0,0.0,0.0,2532.0,6.936986301369863,0.0,359.0
PIB -> DFW,5605.0,16.436950146627566,0.0,283.0,369.0,1.0821114369501466,0.0,202.0,584.0,1.7126099706744868,0.0,283.0,467.0,1.3695014662756597,0.0,89.0,15.0,0.04398826979472141,0.0,15.0,4170.0,12.228739002932551,0.0,230.0
PHX -> PIT,5603.0,6.447640966628309,0.0,294.0,32.0,0.03682393555811277,0.0,16.0,3832.0,4.409666283084005,0.0,267.0,452.0,0.520138089758343,0.0,27.0,0.0,0.0,0.0,0.0,1287.0,1.481012658227848,0.0,71.0
STL -> LIT,5602.0,8.753125,0.0,201.0,125.0,0.1953125,0.0,56.0,1823.0,2.8484375,0.0,135.0,509.0,0.7953125,0.0,54.0,0.0,0.0,0.0,0.0,3145.0,4.9140625,0.0,156.0
BDL -> DEN,5597.0,7.148148148148148,0.0,277.0,371.0,0.47381864623243936,0.0,129.0,1633.0,2.0855683269476373,0.0,247.0,2303.0,2.94125159642401,0.0,103.0,0.0,0.0,0.0,0.0,1290.0,1.6475095785440612,0.0,203.0
SBN -> EWR,5592.0,53.25714285714286,0.0,1058.0,143.0,1.361904761904762,0.0,143.0,90.0,0.8571428571428571,0.0,12.0,4730.0,45.04761904761905,0.0,1058.0,0.0,0.0,0.0,0.0,629.0,5.9904761904761905,0.0,131.0
PDX -> ANC,5589.0,5.0625,0.0,184.0,179.0,0.1621376811594203,0.0,96.0,1836.0,1.6630434782608696,0.0,165.0,1518.0,1.375,0.0,58.0,0.0,0.0,0.0,0.0,2056.0,1.8623188405797102,0.0,175.0
CLT -> EYW,5588.0,7.381770145310436,0.0,258.0,83.0,0.1096433289299868,0.0,47.0,1119.0,1.478203434610304,0.0,78.0,1559.0,2.059445178335535,0.0,188.0,9.0,0.011889035667107,0.0,8.0,2818.0,3.722589167767503,0.0,258.0
GSP -> MIA,5587.0,7.792189679218968,0.0,291.0,86.0,0.1199442119944212,0.0,56.0,2279.0,3.178521617852162,0.0,278.0,413.0,0.5760111576011158,0.0,46.0,0.0,0.0,0.0,0.0,2809.0,3.917712691771269,0.0,276.0
MAF -> PHX,5585.0,15.343406593406593,0.0,1426.0,1.0,0.0027472527472527475,0.0,1.0,4857.0,13.343406593406593,0.0,1426.0,453.0,1.2445054945054945,0.0,67.0,0.0,0.0,0.0,0.0,274.0,0.7527472527472527,0.0,206.0
DFW -> GEG,5582.0,14.806366047745358,0.0,828.0,190.0,0.5039787798408488,0.0,96.0,2885.0,7.652519893899204,0.0,571.0,1010.0,2.679045092838196,0.0,69.0,0.0,0.0,0.0,0.0,1497.0,3.970822281167109,0.0,257.0
LAX -> STS,5580.0,5.77639751552795,0.0,256.0,138.0,0.14285714285714285,0.0,85.0,2385.0,2.468944099378882,0.0,254.0,1112.0,1.1511387163561078,0.0,56.0,0.0,0.0,0.0,0.0,1945.0,2.0134575569358177,0.0,181.0
SAT -> BWI,5577.0,6.46983758700696,0.0,465.0,0.0,0.0,0.0,0.0,2308.0,2.6774941995359627,0.0,465.0,1028.0,1.1925754060324827,0.0,194.0,0.0,0.0,0.0,0.0,2241.0,2.5997679814385153,0.0,319.0
RDU -> BDL,5574.0,15.790368271954675,0.0,276.0,70.0,0.19830028328611898,0.0,30.0,937.0,2.6543909348441925,0.0,212.0,377.0,1.0679886685552409,0.0,43.0,0.0,0.0,0.0,0.0,4190.0,11.869688385269122,0.0,276.0
MSP -> XNA,5568.0,10.179159049360146,0.0,629.0,1049.0,1.9177330895795246,0.0,558.0,1508.0,2.756855575868373,0.0,618.0,1071.0,1.9579524680073126,0.0,104.0,0.0,0.0,0.0,0.0,1940.0,3.546617915904936,0.0,279.0
CIU -> MSP,5566.0,15.24931506849315,0.0,969.0,1459.0,3.9972602739726026,0.0,598.0,3064.0,8.394520547945206,0.0,969.0,273.0,0.7479452054794521,0.0,104.0,579.0,1.5863013698630137,0.0,550.0,191.0,0.5232876712328767,0.0,191.0
PIE -> IND,5554.0,16.383480825958703,0.0,529.0,777.0,2.2920353982300883,0.0,213.0,2138.0,6.3067846607669615,0.0,416.0,168.0,0.49557522123893805,0.0,34.0,0.0,0.0,0.0,0.0,2471.0,7.289085545722714,0.0,480.0
STS -> PHX,5542.0,15.78917378917379,0.0,356.0,167.0,0.4757834757834758,0.0,154.0,746.0,2.1253561253561255,0.0,176.0,439.0,1.2507122507122508,0.0,53.0,153.0,0.4358974358974359,0.0,55.0,4037.0,11.501424501424502,0.0,352.0
ATL -> OAK,5542.0,11.521829521829522,0.0,178.0,71.0,0.14760914760914762,0.0,37.0,2927.0,6.085239085239086,0.0,177.0,1101.0,2.288981288981289,0.0,65.0,0.0,0.0,0.0,0.0,1443.0,3.0,0.0,135.0
SAN -> DTW,5541.0,5.154418604651163,0.0,372.0,18.0,0.01674418604651163,0.0,18.0,1491.0,1.3869767441860466,0.0,372.0,1865.0,1.7348837209302326,0.0,320.0,0.0,0.0,0.0,0.0,2167.0,2.015813953488372,0.0,233.0
HTS -> CLT,5535.0,27.400990099009903,0.0,433.0,649.0,3.212871287128713,0.0,201.0,878.0,4.346534653465347,0.0,152.0,483.0,2.391089108910891,0.0,74.0,16.0,0.07920792079207921,0.0,9.0,3509.0,17.371287128712872,0.0,384.0
CLT -> SLC,5532.0,7.925501432664756,0.0,300.0,147.0,0.21060171919770773,0.0,38.0,2728.0,3.9083094555873927,0.0,300.0,649.0,0.9297994269340975,0.0,58.0,70.0,0.10028653295128939,0.0,47.0,1938.0,2.7765042979942693,0.0,124.0
DCA -> XNA,5527.0,16.5975975975976,0.0,391.0,370.0,1.1111111111111112,0.0,123.0,1977.0,5.936936936936937,0.0,391.0,1166.0,3.5015015015015014,0.0,93.0,0.0,0.0,0.0,0.0,2014.0,6.048048048048048,0.0,182.0
DAL -> BUR,5520.0,13.869346733668342,0.0,440.0,279.0,0.7010050251256281,0.0,228.0,2384.0,5.989949748743719,0.0,440.0,443.0,1.1130653266331658,0.0,48.0,0.0,0.0,0.0,0.0,2414.0,6.065326633165829,0.0,225.0
MCO -> MHT,5513.0,8.709320695102686,0.0,362.0,579.0,0.9146919431279621,0.0,312.0,2206.0,3.484992101105845,0.0,209.0,276.0,0.43601895734597157,0.0,48.0,244.0,0.3854660347551343,0.0,216.0,2208.0,3.4881516587677726,0.0,164.0
SJU -> IAH,5512.0,8.3896499238965,0.0,393.0,0.0,0.0,0.0,0.0,1510.0,2.2983257229832574,0.0,391.0,974.0,1.482496194824962,0.0,127.0,0.0,0.0,0.0,0.0,3028.0,4.60882800608828,0.0,367.0
MSY -> MSP,5507.0,9.397610921501707,0.0,376.0,837.0,1.4283276450511946,0.0,376.0,1442.0,2.460750853242321,0.0,225.0,1295.0,2.2098976109215016,0.0,231.0,0.0,0.0,0.0,0.0,1933.0,3.2986348122866893,0.0,371.0
PDX -> ATL,5499.0,4.276049766718507,0.0,309.0,42.0,0.03265940902021773,0.0,34.0,2709.0,2.1065318818040435,0.0,309.0,1219.0,0.947900466562986,0.0,52.0,0.0,0.0,0.0,0.0,1529.0,1.1889580093312597,0.0,247.0
ELP -> HOU,5499.0,5.101113172541744,0.0,228.0,99.0,0.09183673469387756,0.0,52.0,1742.0,1.6159554730983303,0.0,182.0,950.0,0.8812615955473099,0.0,147.0,0.0,0.0,0.0,0.0,2708.0,2.5120593692022264,0.0,185.0
LYH -> CLT,5482.0,5.991256830601093,0.0,372.0,64.0,0.06994535519125683,0.0,25.0,2435.0,2.66120218579235,0.0,372.0,829.0,0.9060109289617486,0.0,155.0,5.0,0.00546448087431694,0.0,5.0,2149.0,2.3486338797814206,0.0,318.0
JAN -> ORD,5473.0,32.77245508982036,0.0,1291.0,1240.0,7.425149700598802,0.0,1236.0,1508.0,9.029940119760479,0.0,338.0,1017.0,6.089820359281437,0.0,274.0,0.0,0.0,0.0,0.0,1708.0,10.22754491017964,0.0,183.0
SAN -> RNO,5463.0,5.350636630754162,0.0,158.0,0.0,0.0,0.0,0.0,1256.0,1.2301665034280118,0.0,108.0,742.0,0.7267384916748286,0.0,72.0,0.0,0.0,0.0,0.0,3465.0,3.393731635651322,0.0,144.0
IND -> PGD,5462.0,19.368794326241133,0.0,437.0,292.0,1.0354609929078014,0.0,105.0,2717.0,9.634751773049645,0.0,437.0,705.0,2.5,0.0,114.0,0.0,0.0,0.0,0.0,1748.0,6.198581560283688,0.0,330.0
ATL -> EWN,5459.0,7.6563814866760165,0.0,181.0,64.0,0.08976157082748948,0.0,35.0,2174.0,3.049088359046283,0.0,168.0,661.0,0.9270687237026648,0.0,65.0,0.0,0.0,0.0,0.0,2560.0,3.590462833099579,0.0,161.0
ATL -> PHF,5458.0,5.1783681214421255,0.0,290.0,107.0,0.1015180265654649,0.0,60.0,2792.0,2.648956356736243,0.0,174.0,704.0,0.6679316888045541,0.0,158.0,0.0,0.0,0.0,0.0,1855.0,1.7599620493358634,0.0,219.0
MCI -> STL,5456.0,4.711571675302245,0.0,275.0,371.0,0.32037996545768566,0.0,155.0,1557.0,1.3445595854922279,0.0,103.0,471.0,0.4067357512953368,0.0,37.0,0.0,0.0,0.0,0.0,3057.0,2.639896373056995,0.0,259.0
PHL -> ROC,5453.0,21.135658914728683,0.0,507.0,89.0,0.3449612403100775,0.0,49.0,1311.0,5.0813953488372094,0.0,507.0,1715.0,6.647286821705427,0.0,279.0,0.0,0.0,0.0,0.0,2338.0,9.062015503875969,0.0,132.0
LAN -> DCA,5448.0,15.745664739884393,0.0,233.0,261.0,0.7543352601156069,0.0,127.0,468.0,1.3526011560693643,0.0,104.0,418.0,1.2080924855491328,0.0,72.0,19.0,0.05491329479768786,0.0,12.0,4282.0,12.375722543352602,0.0,233.0
CLT -> STT,5445.0,19.446428571428573,0.0,1167.0,0.0,0.0,0.0,0.0,2708.0,9.67142857142857,0.0,695.0,743.0,2.6535714285714285,0.0,91.0,0.0,0.0,0.0,0.0,1994.0,7.121428571428571,0.0,465.0
SAN -> HOU,5443.0,6.456702253855279,0.0,200.0,0.0,0.0,0.0,0.0,1437.0,1.704626334519573,0.0,138.0,625.0,0.741399762752076,0.0,68.0,0.0,0.0,0.0,0.0,3381.0,4.01067615658363,0.0,200.0
MKE -> BWI,5436.0,5.44689378757515,0.0,257.0,15.0,0.01503006012024048,0.0,15.0,1432.0,1.434869739478958,0.0,257.0,1634.0,1.6372745490981964,0.0,152.0,0.0,0.0,0.0,0.0,2355.0,2.3597194388777556,0.0,167.0
MDW -> SJC,5426.0,10.315589353612168,0.0,370.0,245.0,0.46577946768060835,0.0,89.0,2991.0,5.686311787072244,0.0,367.0,778.0,1.479087452471483,0.0,44.0,0.0,0.0,0.0,0.0,1412.0,2.6844106463878328,0.0,158.0
XNA -> SFO,5425.0,15.589080459770114,0.0,534.0,1081.0,3.1063218390804597,0.0,453.0,3360.0,9.655172413793103,0.0,534.0,958.0,2.7528735632183907,0.0,179.0,7.0,0.020114942528735632,0.0,7.0,19.0,0.05459770114942529,0.0,19.0
HNL -> DFW,5424.0,7.883720930232558,0.0,1576.0,0.0,0.0,0.0,0.0,4110.0,5.973837209302325,0.0,1546.0,868.0,1.2616279069767442,0.0,73.0,225.0,0.32703488372093026,0.0,163.0,221.0,0.32122093023255816,0.0,179.0
DTW -> CIU,5417.0,17.362179487179485,0.0,253.0,1147.0,3.676282051282051,0.0,235.0,2866.0,9.185897435897436,0.0,204.0,209.0,0.6698717948717948,0.0,53.0,0.0,0.0,0.0,0.0,1195.0,3.8301282051282053,0.0,158.0
DEN -> MOT,5412.0,19.970479704797047,0.0,637.0,188.0,0.6937269372693727,0.0,75.0,1681.0,6.202952029520295,0.0,637.0,982.0,3.623616236162362,0.0,100.0,0.0,0.0,0.0,0.0,2561.0,9.450184501845019,0.0,188.0
MDW -> ORF,5407.0,11.079918032786885,0.0,476.0,338.0,0.6926229508196722,0.0,129.0,2433.0,4.985655737704918,0.0,221.0,634.0,1.2991803278688525,0.0,139.0,0.0,0.0,0.0,0.0,2002.0,4.102459016393443,0.0,457.0
PSC -> MSP,5404.0,10.534113060428849,0.0,409.0,1035.0,2.017543859649123,0.0,371.0,2419.0,4.715399610136452,0.0,409.0,1238.0,2.413255360623782,0.0,320.0,1.0,0.001949317738791423,0.0,1.0,711.0,1.3859649122807018,0.0,127.0
ELP -> ATL,5396.0,6.180985108820161,0.0,441.0,84.0,0.09621993127147767,0.0,84.0,3096.0,3.5463917525773194,0.0,441.0,686.0,0.7857961053837342,0.0,172.0,0.0,0.0,0.0,0.0,1530.0,1.7525773195876289,0.0,220.0
PHL -> DSM,5395.0,9.052013422818792,0.0,253.0,23.0,0.03859060402684564,0.0,22.0,808.0,1.3557046979865772,0.0,182.0,2318.0,3.889261744966443,0.0,133.0,0.0,0.0,0.0,0.0,2246.0,3.7684563758389262,0.0,243.0
DFW -> YUM,5388.0,16.228915662650603,0.0,825.0,162.0,0.4879518072289157,0.0,74.0,1714.0,5.162650602409639,0.0,314.0,883.0,2.6596385542168677,0.0,168.0,0.0,0.0,0.0,0.0,2629.0,7.918674698795181,0.0,780.0
SEA -> DAL,5378.0,7.067017082785808,0.0,400.0,139.0,0.18265440210249673,0.0,85.0,2031.0,2.668856767411301,0.0,400.0,1139.0,1.4967148488830486,0.0,91.0,8.0,0.010512483574244415,0.0,8.0,2061.0,2.7082785808147176,0.0,103.0
ORD -> SJU,5377.0,7.276048714479026,0.0,218.0,969.0,1.3112313937753721,0.0,141.0,2057.0,2.783491204330176,0.0,218.0,1268.0,1.715832205683356,0.0,110.0,0.0,0.0,0.0,0.0,1083.0,1.4654939106901217,0.0,122.0
DTW -> MEM,5372.0,6.958549222797927,0.0,379.0,279.0,0.36139896373056996,0.0,115.0,2850.0,3.6917098445595853,0.0,265.0,696.0,0.9015544041450777,0.0,94.0,0.0,0.0,0.0,0.0,1547.0,2.0038860103626943,0.0,365.0
HDN -> DEN,5370.0,18.71080139372822,0.0,246.0,393.0,1.3693379790940767,0.0,158.0,1434.0,4.996515679442509,0.0,182.0,1498.0,5.219512195121951,0.0,161.0,0.0,0.0,0.0,0.0,2045.0,7.125435540069686,0.0,246.0
LEX -> IAH,5369.0,22.464435146443513,0.0,902.0,120.0,0.502092050209205,0.0,120.0,3451.0,14.439330543933055,0.0,902.0,1446.0,6.050209205020921,0.0,436.0,0.0,0.0,0.0,0.0,352.0,1.4728033472803348,0.0,67.0
