ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1348702->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N627NK,345,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1050,1045,-5.0,11.0,1056,1310,9.0,1321,1319,-2.0,0.0,"",0.0,211.0,214.0,194.0,1276.0,6,"","","","","","",44.88194444,-93.22166667,-600,33.43416667,-112.01166667,-700,2019-03-08T16:56:00.000Z,2019-03-08T20:10:00.000Z
1348702->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N962NN,372,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1445,1441,-4.0,11.0,1452,1713,7.0,1712,1720,8.0,0.0,"",0.0,207.0,219.0,201.0,1276.0,6,"","","","","","",44.88194444,-93.22166667,-600,33.43416667,-112.01166667,-700,2019-03-08T20:52:00.000Z,2019-03-09T00:13:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N929AT,1279,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1342,1359,17.0,15.0,1414,1519,6.0,1517,1525,8.0,0.0,"",0.0,95.0,86.0,65.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T20:14:00.000Z,2019-03-08T21:19:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N360NB,2173,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,904,854,-10.0,35.0,929,1034,3.0,1038,1037,-1.0,0.0,"",0.0,94.0,103.0,65.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T15:29:00.000Z,2019-03-08T16:34:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N320NB,2292,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1525,1520,-5.0,19.0,1539,1646,4.0,1654,1650,-4.0,0.0,"",0.0,89.0,90.0,67.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T21:39:00.000Z,2019-03-08T22:46:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N981AT,2317,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1121,1119,-2.0,11.0,1130,1234,9.0,1250,1243,-7.0,0.0,"",0.0,89.0,84.0,64.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T17:30:00.000Z,2019-03-08T18:34:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N14704,905,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1442,1438,-4.0,17.0,1455,1557,4.0,1606,1601,-5.0,0.0,"",0.0,84.0,83.0,62.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T20:55:00.000Z,2019-03-08T21:57:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N746YX,3708,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1012,1024,12.0,44.0,1108,1211,7.0,1149,1218,29.0,0.0,"",0.0,97.0,114.0,63.0,334.0,2,12.0,0.0,17.0,0.0,0.0,"",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T17:08:00.000Z,2019-03-08T18:11:00.000Z
1393007->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N643RW,3710,13930,1393007,ORD,"Chicago, IL",IL,Illinois,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1300,1255,-5.0,16.0,1311,1414,6.0,1431,1420,-11.0,0.0,"",0.0,91.0,85.0,63.0,334.0,2,"","","","","","",41.97444444,-87.90666667,-600,44.88194444,-93.22166667,-600,2019-03-08T19:11:00.000Z,2019-03-08T20:14:00.000Z
1449202->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N731YX,3464,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,12266,1226603,IAH,"Houston, TX",TX,Texas,1515,1508,-7.0,25.0,1533,1723,13.0,1725,1736,11.0,0.0,"",0.0,190.0,208.0,170.0,1042.0,5,"","","","","","",35.87777778,-78.7875,-500,29.98444444,-95.34138889,-600,2019-03-08T20:33:00.000Z,2019-03-08T23:23:00.000Z
1449202->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N748YX,3713,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,12266,1226603,IAH,"Houston, TX",TX,Texas,845,840,-5.0,16.0,856,1042,6.0,1052,1048,-4.0,0.0,"",0.0,187.0,188.0,166.0,1042.0,5,"","","","","","",35.87777778,-78.7875,-500,29.98444444,-95.34138889,-600,2019-03-08T13:56:00.000Z,2019-03-08T16:42:00.000Z
1463502->1319801,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N701GS,787,14635,1463502,RSW,"Fort Myers, FL",FL,Florida,13198,1319801,MCI,"Kansas City, MO",MO,Missouri,1400,1355,-5.0,17.0,1412,1621,4.0,1615,1625,10.0,0.0,"",0.0,195.0,210.0,189.0,1155.0,5,"","","","","","",26.53611111,-81.75527778,-500,39.2975,-94.71388889,-600,2019-03-08T19:12:00.000Z,2019-03-08T22:21:00.000Z
1467903->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N581NW,977,14679,1467903,SAN,"San Diego, CA",CA,California,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,1105,1107,2.0,22.0,1129,1744,6.0,1818,1750,-28.0,0.0,"",0.0,253.0,223.0,195.0,1892.0,8,"","","","","","",32.73361111,-117.18972222,-800,33.63666667,-84.42777778,-500,2019-03-08T19:29:00.000Z,2019-03-08T22:44:00.000Z
1467903->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N341DN,1339,14679,1467903,SAN,"San Diego, CA",CA,California,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,615,612,-3.0,27.0,639,1307,4.0,1332,1311,-21.0,0.0,"",0.0,257.0,239.0,208.0,1892.0,8,"","","","","","",32.73361111,-117.18972222,-800,33.63666667,-84.42777778,-500,2019-03-08T14:39:00.000Z,2019-03-08T18:07:00.000Z
1467903->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N356DN,1345,14679,1467903,SAN,"San Diego, CA",CA,California,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,745,741,-4.0,22.0,803,1427,6.0,1455,1433,-22.0,0.0,"",0.0,250.0,232.0,204.0,1892.0,8,"","","","","","",32.73361111,-117.18972222,-800,33.63666667,-84.42777778,-500,2019-03-08T16:03:00.000Z,2019-03-08T19:27:00.000Z
1467903->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N776WN,123,14679,1467903,SAN,"San Diego, CA",CA,California,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,830,825,-5.0,9.0,834,1453,9.0,1540,1502,-38.0,0.0,"",0.0,250.0,217.0,199.0,1892.0,8,"","","","","","",32.73361111,-117.18972222,-800,33.63666667,-84.42777778,-500,2019-03-08T16:34:00.000Z,2019-03-08T19:53:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N191UW,1867,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,605,608,3.0,14.0,622,848,6.0,900,854,-6.0,0.0,"",0.0,115.0,106.0,86.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T14:22:00.000Z,2019-03-08T15:48:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N768US,1940,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,948,940,-8.0,9.0,949,1221,6.0,1240,1227,-13.0,0.0,"",0.0,112.0,107.0,92.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T17:49:00.000Z,2019-03-08T19:21:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N836AW,652,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1239,1242,3.0,21.0,1303,1530,6.0,1531,1536,5.0,0.0,"",0.0,112.0,114.0,87.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T21:03:00.000Z,2019-03-08T22:30:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N459WN,59,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1205,1200,-5.0,11.0,1211,1436,4.0,1455,1440,-15.0,0.0,"",0.0,110.0,100.0,85.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T20:11:00.000Z,2019-03-08T21:36:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8567Z,1546,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,730,739,9.0,14.0,753,1025,7.0,1020,1032,12.0,0.0,"",0.0,110.0,113.0,92.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T15:53:00.000Z,2019-03-08T17:25:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N250WN,2078,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,910,909,-1.0,8.0,917,1145,5.0,1155,1150,-5.0,0.0,"",0.0,105.0,101.0,88.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T17:17:00.000Z,2019-03-08T18:45:00.000Z
1489302->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N498WN,2380,14893,1489302,SMF,"Sacramento, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1335,1329,-6.0,8.0,1337,1600,15.0,1625,1615,-10.0,0.0,"",0.0,110.0,106.0,83.0,647.0,3,"","","","","","",38.69555556,-121.59083333,-800,33.43416667,-112.01166667,-700,2019-03-08T21:37:00.000Z,2019-03-08T23:00:00.000Z
1530402->1226402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N37252,325,15304,1530402,TPA,"Tampa, FL",FL,Florida,12264,1226402,IAD,"Washington, DC",VA,Virginia,1410,1401,-9.0,16.0,1417,1616,8.0,1619,1624,5.0,0.0,"",0.0,129.0,143.0,119.0,811.0,4,"","","","","","",27.97555556,-82.53333333,-500,38.9475,-77.46,-500,2019-03-08T19:17:00.000Z,2019-03-08T21:16:00.000Z
1530402->1226402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N13248,2338,15304,1530402,TPA,"Tampa, FL",FL,Florida,12264,1226402,IAD,"Washington, DC",VA,Virginia,900,853,-7.0,14.0,907,1101,6.0,1110,1107,-3.0,0.0,"",0.0,130.0,134.0,114.0,811.0,4,"","","","","","",27.97555556,-82.53333333,-500,38.9475,-77.46,-500,2019-03-08T14:07:00.000Z,2019-03-08T16:01:00.000Z
1018502->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,EV,20366,N13989,4321,10185,1018502,AEX,"Alexandria, LA",LA,Louisiana,12266,1226603,IAH,"Houston, TX",TX,Texas,1215,1205,-10.0,10.0,1215,1252,9.0,1326,1301,-25.0,0.0,"",0.0,71.0,56.0,37.0,190.0,1,"","","","","","",31.3275,-92.54861111,-600,29.98444444,-95.34138889,-600,2019-03-08T18:15:00.000Z,2019-03-08T18:52:00.000Z
1042302->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N344NW,993,10423,1042302,AUS,"Austin, TX",TX,Texas,12478,1247805,JFK,"New York, NY",NY,New York,800,752,-8.0,15.0,807,1219,5.0,1236,1224,-12.0,0.0,"",0.0,216.0,212.0,192.0,1521.0,7,"","","","","","",30.19444444,-97.67,-600,40.64,-73.77861111,-500,2019-03-08T14:07:00.000Z,2019-03-08T17:19:00.000Z
1042302->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N353NW,1101,10423,1042302,AUS,"Austin, TX",TX,Texas,12478,1247805,JFK,"New York, NY",NY,New York,1335,1328,-7.0,24.0,1352,1808,6.0,1825,1814,-11.0,0.0,"",0.0,230.0,226.0,196.0,1521.0,7,"","","","","","",30.19444444,-97.67,-600,40.64,-73.77861111,-500,2019-03-08T19:52:00.000Z,2019-03-08T23:08:00.000Z
1042302->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N958JB,1094,10423,1042302,AUS,"Austin, TX",TX,Texas,12478,1247805,JFK,"New York, NY",NY,New York,1324,1314,-10.0,12.0,1326,1725,19.0,1802,1744,-18.0,0.0,"",0.0,218.0,210.0,179.0,1521.0,7,"","","","","","",30.19444444,-97.67,-600,40.64,-73.77861111,-500,2019-03-08T19:26:00.000Z,2019-03-08T22:25:00.000Z
1042302->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N881NN,2287,10423,1042302,AUS,"Austin, TX",TX,Texas,12478,1247805,JFK,"New York, NY",NY,New York,902,855,-7.0,17.0,912,1321,8.0,1342,1329,-13.0,0.0,"",0.0,220.0,214.0,189.0,1521.0,7,"","","","","","",30.19444444,-97.67,-600,40.64,-73.77861111,-500,2019-03-08T15:12:00.000Z,2019-03-08T18:21:00.000Z
1042302->1247805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N875NN,2514,10423,1042302,AUS,"Austin, TX",TX,Texas,12478,1247805,JFK,"New York, NY",NY,New York,1247,1244,-3.0,15.0,1259,1716,8.0,1729,1724,-5.0,0.0,"",0.0,222.0,220.0,197.0,1521.0,7,"","","","","","",30.19444444,-97.67,-600,40.64,-73.77861111,-500,2019-03-08T18:59:00.000Z,2019-03-08T22:16:00.000Z
1072102->1125903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8534Z,45,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,11259,1125903,DAL,"Dallas, TX",TX,Texas,1315,1317,2.0,15.0,1332,1629,4.0,1635,1633,-2.0,0.0,"",0.0,260.0,256.0,237.0,1554.0,7,"","","","","","",42.36305556,-71.00638889,-500,32.84722222,-96.85166667,-600,2019-03-08T18:32:00.000Z,2019-03-08T22:29:00.000Z
1079206->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N362NB,1050,10792,1079206,BUF,"Buffalo, NY",NY,New York,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,1251,1250,-1.0,9.0,1259,1444,4.0,1505,1448,-17.0,0.0,"",0.0,134.0,118.0,105.0,712.0,3,"","","","","","",42.94055556,-78.73055556,-500,33.63666667,-84.42777778,-500,2019-03-08T17:59:00.000Z,2019-03-08T19:44:00.000Z
1079206->1039707,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N930DN,1884,10792,1079206,BUF,"Buffalo, NY",NY,New York,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,1059,1055,-4.0,11.0,1106,1252,4.0,1303,1256,-7.0,0.0,"",0.0,124.0,121.0,106.0,712.0,3,"","","","","","",42.94055556,-78.73055556,-500,33.63666667,-84.42777778,-500,2019-03-08T16:06:00.000Z,2019-03-08T17:52:00.000Z
1105703->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N746UW,1988,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14683,1468305,SAT,"San Antonio, TX",TX,Texas,1610,1608,-2.0,9.0,1617,1803,3.0,1815,1806,-9.0,0.0,"",0.0,185.0,178.0,166.0,1095.0,5,"","","","","","",35.21361111,-80.94916667,-500,29.53388889,-98.46916667,-600,2019-03-08T21:17:00.000Z,2019-03-09T00:03:00.000Z
1105703->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N801AW,668,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14683,1468305,SAT,"San Antonio, TX",TX,Texas,1300,1253,-7.0,15.0,1308,1455,4.0,1504,1459,-5.0,0.0,"",0.0,184.0,186.0,167.0,1095.0,5,"","","","","","",35.21361111,-80.94916667,-500,29.53388889,-98.46916667,-600,2019-03-08T18:08:00.000Z,2019-03-08T20:55:00.000Z
1105703->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N943AN,1050,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14683,1468305,SAT,"San Antonio, TX",TX,Texas,905,903,-2.0,11.0,914,1053,4.0,1107,1057,-10.0,0.0,"",0.0,182.0,174.0,159.0,1095.0,5,"","","","","","",35.21361111,-80.94916667,-500,29.53388889,-98.46916667,-600,2019-03-08T14:14:00.000Z,2019-03-08T16:53:00.000Z
1129202->1349505,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N322FR,478,11292,1129202,DEN,"Denver, CO",CO,Colorado,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,615,604,-11.0,35.0,639,940,6.0,951,946,-5.0,0.0,"",0.0,156.0,162.0,121.0,1062.0,5,"","","","","","",39.86166667,-104.67305556,-700,29.99333333,-90.25916667,-600,2019-03-08T13:39:00.000Z,2019-03-08T15:40:00.000Z
1129202->1349505,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N73291,1719,11292,1129202,DEN,"Denver, CO",CO,Colorado,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,1326,1342,16.0,16.0,1358,1700,4.0,1658,1704,6.0,0.0,"",0.0,152.0,142.0,122.0,1062.0,5,"","","","","","",39.86166667,-104.67305556,-700,29.99333333,-90.25916667,-600,2019-03-08T20:58:00.000Z,2019-03-08T23:00:00.000Z
1129202->1349505,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N68807,740,11292,1129202,DEN,"Denver, CO",CO,Colorado,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,1051,1049,-2.0,15.0,1104,1405,5.0,1425,1410,-15.0,0.0,"",0.0,154.0,141.0,121.0,1062.0,5,"","","","","","",39.86166667,-104.67305556,-700,29.99333333,-90.25916667,-600,2019-03-08T18:04:00.000Z,2019-03-08T20:05:00.000Z
1129202->1349505,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7707C,762,11292,1129202,DEN,"Denver, CO",CO,Colorado,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,1100,1053,-7.0,13.0,1106,1409,4.0,1430,1413,-17.0,0.0,"",0.0,150.0,140.0,123.0,1062.0,5,"","","","","","",39.86166667,-104.67305556,-700,29.99333333,-90.25916667,-600,2019-03-08T18:06:00.000Z,2019-03-08T20:09:00.000Z
1129806->1188402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N261NN,4005,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,11884,1188402,GEG,"Spokane, WA",WA,Washington,1034,1027,-7.0,16.0,1043,1226,5.0,1230,1231,1.0,0.0,"",0.0,236.0,244.0,223.0,1477.0,6,"","","","","","",32.89722222,-97.03777778,-600,47.61916667,-117.53527778,-800,2019-03-08T16:43:00.000Z,2019-03-08T20:26:00.000Z
1169706->1535602,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N316FR,810,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,15356,1535602,TTN,"Trenton, NJ",NJ,New Jersey,1505,1525,20.0,17.0,1542,1759,5.0,1800,1804,4.0,0.0,"",0.0,175.0,159.0,137.0,1026.0,5,"","","","","","",26.07166667,-80.14972222,-500,40.27666667,-74.81333333,-500,2019-03-08T20:42:00.000Z,2019-03-08T22:59:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N673AW,445,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1000,958,-2.0,20.0,1018,1214,9.0,1229,1223,-6.0,0.0,"",0.0,89.0,85.0,56.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T18:18:00.000Z,2019-03-08T19:14:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N980UY,487,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1230,1232,2.0,19.0,1251,1449,4.0,1458,1453,-5.0,0.0,"",0.0,88.0,81.0,58.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T20:51:00.000Z,2019-03-08T21:49:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N125SY,5411,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,810,804,-6.0,22.0,826,1021,4.0,1047,1025,-22.0,0.0,"",0.0,97.0,81.0,55.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T16:26:00.000Z,2019-03-08T17:21:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N482WN,152,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,510,1045,335.0,35.0,1120,1316,10.0,730,1326,356.0,0.0,"",0.0,80.0,101.0,56.0,370.0,2,335.0,0.0,21.0,0.0,0.0,"",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T19:20:00.000Z,2019-03-08T20:16:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N488WN,1680,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1000,1001,1.0,13.0,1014,1210,5.0,1225,1215,-10.0,0.0,"",0.0,85.0,74.0,56.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T18:14:00.000Z,2019-03-08T19:10:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8651A,6562,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,900,858,-2.0,10.0,908,1102,25.0,1120,1127,7.0,0.0,"",0.0,80.0,89.0,54.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T17:08:00.000Z,2019-03-08T18:02:00.000Z
1289208->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N939UW,1702,12892,1289208,LAX,"Los Angeles, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1129,1129,0.0,23.0,1152,1349,7.0,1358,1356,-2.0,0.0,"",0.0,89.0,87.0,57.0,370.0,2,"","","","","","",33.9425,-118.40805556,-800,33.43416667,-112.01166667,-700,2019-03-08T19:52:00.000Z,2019-03-08T20:49:00.000Z
1302902->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N437SW,3854,13029,1302902,LNK,"Lincoln, NE",NE,Nebraska,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1048,1044,-4.0,20.0,1104,1207,6.0,1215,1213,-2.0,0.0,"",0.0,87.0,89.0,63.0,331.0,2,"","","","","","",40.85083333,-96.75916667,-600,44.88194444,-93.22166667,-600,2019-03-08T17:04:00.000Z,2019-03-08T18:07:00.000Z
1323202->1473003,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N925WN,417,13232,1323202,MDW,"Chicago, IL",IL,Illinois,14730,1473003,SDF,"Louisville, KY",KY,Kentucky,1335,1343,8.0,9.0,1352,1537,4.0,1545,1541,-4.0,0.0,"",0.0,70.0,58.0,45.0,271.0,2,"","","","","","",41.78583333,-87.7525,-600,38.17416667,-85.73638889,-500,2019-03-08T19:52:00.000Z,2019-03-08T20:37:00.000Z
1323202->1473003,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7844A,1212,13232,1323202,MDW,"Chicago, IL",IL,Illinois,14730,1473003,SDF,"Louisville, KY",KY,Kentucky,920,917,-3.0,15.0,932,1123,3.0,1130,1126,-4.0,0.0,"",0.0,70.0,69.0,51.0,271.0,2,"","","","","","",41.78583333,-87.7525,-600,38.17416667,-85.73638889,-500,2019-03-08T15:32:00.000Z,2019-03-08T16:23:00.000Z
1350202->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N934AN,2598,13502,1350202,MTJ,"Montrose/Delta, CO",CO,Colorado,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1245,1243,-2.0,13.0,1256,1522,13.0,1551,1535,-16.0,0.0,"",0.0,126.0,112.0,86.0,722.0,3,"","","","","","",38.50972222,-107.89416667,-700,32.89722222,-97.03777778,-600,2019-03-08T19:56:00.000Z,2019-03-08T21:22:00.000Z
