ROUTE_PATH,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,AIR_TIME_AVG,DISTANCE
1483106->1071302,1483106,1071302,73.16666666666667,523.0
1483106->1042302,1483106,1042302,168.6,1476.0
1483106->1039707,1483106,1039707,231.375,2116.0
1482805->1281902,1482805,1281902,35.0,183.0
1482805->1252306,1482805,1252306,22.0,95.0
1481402->1288903,1481402,1288903,"",1243.0
1481402->1226603,1481402,1226603,43.27272727272727,192.0
1481402->1129806,1481402,1129806,44.8,190.0
1481402->1129202,1481402,1129202,128.0,792.0
1481402->1105703,1481402,1105703,99.5,764.0
1481402->1039707,1481402,1039707,76.3125,551.0
1480202->1393007,1480202,1393007,95.0,541.0
1480202->1226402,1480202,1226402,23.0,91.0
1479405->1486903,1479405,1486903,44.72727272727273,272.0
1479405->1410702,1479405,1410702,48.0,262.0
1479405->1289208,1479405,1289208,66.33333333333333,349.0
1479405->1129202,1479405,1129202,67.57142857142857,517.0
1479405->1046602,1479405,1046602,44.0,278.0
1478302->1476106,1478302,1476106,108.0,914.0
1478302->1411206,1478302,1411206,99.0,895.0
1478302->1393006,1478302,1393006,66.375,438.0
1478302->1289208,1478302,1289208,215.0,1423.0
1478302->1288903,1478302,1288903,165.0,1209.0
1478302->1226603,1478302,1226603,95.2,513.0
1478302->1129806,1478302,1129806,65.94444444444444,364.0
1478302->1105703,1478302,1105703,96.125,708.0
1478302->1046602,1478302,1046602,169.0,1066.0
1478302->1039707,1478302,1039707,80.63636363636364,563.0
1477104->1591904,1477104,1591904,175.66666666666666,1550.0
1477104->1537604,1477104,1537604,99.61538461538461,751.0
1477104->1530402,1477104,1530402,255.5,2393.0
1477104->1504102,1477104,1504102,82.0,587.0
1477104->1502305,1477104,1502305,19.0,66.0
1477104->1501606,1477104,1501606,189.75,1735.0
1477104->1490803,1477104,1490803,64.0,372.0
1477104->1489302,1477104,1489302,23.2,86.0
1477104->1486903,1477104,1486903,80.96774193548387,599.0
1477104->1474703,1477104,1474703,99.82857142857142,679.0
1477104->1469802,1477104,1469802,39.333333333333336,190.0
1477104->1468902,1477104,1468902,45.388888888888886,262.0
1477104->1468305,1477104,1468305,178.66666666666666,1482.0
1477104->1467903,1477104,1467903,67.8103448275862,447.0
1477104->1457002,1477104,1457002,34.76923076923077,192.0
1477104->1449202,1477104,1449202,254.75,2400.0
1477104->1448902,1477104,1448902,71.4,462.0
1477104->1448702,1477104,1448702,35.22222222222222,199.0
1477104->1426204,1477104,1426204,63.0,421.0
1477104->1425202,1477104,1425202,84.66666666666667,620.0
1477104->1412202,1477104,1412202,242.75,2254.0
1477104->1410702,1477104,1410702,87.02,651.0
1477104->1410005,1477104,1410005,274.27777777777777,2521.0
1477104->1405702,1477104,1405702,79.10810810810811,550.0
1477104->1396403,1477104,1396403,70.0,412.0
1477104->1393007,1477104,1393007,204.23809523809524,1846.0
1477104->1389101,1477104,1389101,58.57142857142857,363.0
1477104->1387102,1477104,1387102,169.5,1433.0
1477104->1385103,1477104,1385103,153.33333333333334,1384.0
1477104->1383002,1477104,1383002,299.5,2338.0
1477104->1350202,1477104,1350202,93.0,791.0
1477104->1349505,1477104,1349505,209.88888888888889,1911.0
1477104->1348702,1477104,1348702,183.5,1589.0
1477104->1348502,1477104,1348502,197.66666666666666,1772.0
1477104->1347605,1477104,1347605,25.0,77.0
1477104->1338801,1477104,1338801,40.666666666666664,193.0
1477104->1330303,1477104,1330303,276.2857142857143,2585.0
1477104->1326403,1477104,1326403,58.90909090909091,329.0
1477104->1323202,1477104,1323202,205.5,1855.0
1477104->1320402,1477104,1320402,262.45454545454544,2446.0
1477104->1319801,1477104,1319801,170.71428571428572,1499.0
1477104->1298202,1477104,1298202,307.85714285714283,2447.0
1477104->1295406,1477104,1295406,59.833333333333336,354.0
1477104->1289208,1477104,1289208,56.14414414414414,337.0
1477104->1288903,1477104,1288903,63.25806451612903,414.0
1477104->1275804,1477104,1275804,294.72727272727275,2367.0
1477104->1247805,1477104,1247805,287.66129032258067,2586.0
1477104->1244102,1477104,1244102,100.33333333333333,737.0
1477104->1233904,1477104,1233904,211.75,1943.0
1477104->1226603,1477104,1226603,186.77777777777777,1635.0
1477104->1226402,1477104,1226402,254.92592592592592,2419.0
1477104->1217305,1477104,1217305,299.22727272727275,2398.0
1477104->1209402,1477104,1209402,93.0,838.0
1477104->1188402,1477104,1188402,99.83333333333333,733.0
1477104->1169706,1477104,1169706,275.44444444444446,2584.0
1477104->1163807,1477104,1163807,32.90909090909091,158.0
1477104->1161802,1477104,1161802,273.5609756097561,2565.0
1477104->1160302,1477104,1160302,71.22222222222223,451.0
1477104->1150305,1477104,1150305,106.0,847.0
1477104->1143302,1477104,1143302,233.23076923076923,2079.0
1477104->1129806,1477104,1129806,168.4857142857143,1464.0
1477104->1129202,1477104,1129202,113.4,967.0
1477104->1127805,1477104,1127805,265.5,2442.0
1477104->1125904,1477104,1125904,173.42857142857142,1476.0
1477104->1125903,1477104,1125903,166.0,1476.0
1477104->1119302,1477104,1119302,217.16666666666666,2036.0
1477104->1105703,1477104,1105703,256.2307692307692,2296.0
1477104->1104205,1477104,1104205,229.0,2161.0
1477104->1084905,1477104,1084905,109.0,807.0
1477104->1082106,1477104,1082106,262.3333333333333,2457.0
1477104->1080003,1477104,1080003,51.111111111111114,326.0
1477104->1072102,1477104,1072102,293.5945945945946,2704.0
1477104->1071302,1477104,1071302,72.33333333333333,522.0
1477104->1069302,1477104,1069302,211.77777777777777,1969.0
1477104->1056103,1477104,1056103,41.333333333333336,238.0
1477104->1042302,1477104,1042302,169.3684210526316,1504.0
1477104->1039707,1477104,1039707,232.03703703703704,2139.0
1477104->1037205,1477104,1037205,101.66666666666667,848.0
1477104->1015706,1477104,1015706,43.44444444444444,250.0
1477104->1014005,1477104,1014005,107.6,896.0
1476106->1591904,1476106,1591904,138.0,920.0
1476106->1541205,1476106,1541205,74.6,511.0
1476106->1537002,1476106,1537002,157.0,995.0
1476106->1532305,1476106,1532305,79.0,535.0
1476106->1529502,1476106,1529502,121.0,895.0
1476106->1509602,1476106,1509602,140.5,1029.0
1476106->1507002,1476106,1507002,137.0,965.0
1476106->1484306,1476106,1484306,136.0,1198.0
1476106->1478302,1476106,1478302,151.5,914.0
1476106->1473003,1476106,1473003,106.0,698.0
1476106->1469608,1476106,1469608,129.5,936.0
1476106->1468305,1476106,1468305,158.0,1042.0
1476106->1457606,1476106,1457606,136.0,1009.0
1476106->1457405,1476106,1457405,85.0,594.0
1476106->1452401,1476106,1452401,89.0,643.0
1476106->1451202,1476106,1451202,148.0,1025.0
1476106->1449202,1476106,1449202,80.0,510.0
1476106->1425902,1476106,1425902,156.0,1144.0
1476106->1412202,1476106,1412202,112.0,809.0
1476106->1410803,1476106,1410803,146.0,949.0
1476106->1402501,1476106,1402501,153.6,1175.0
1476106->1398305,1476106,1398305,121.0,706.0
1476106->1393102,1476106,1393102,85.0,631.0
1476106->1387102,1476106,1387102,187.0,1195.0
1476106->1385103,1476106,1385103,171.0,1061.0
1476106->1383205,1476106,1383205,145.0,1142.0
1476106->1336705,1476106,1336705,148.0,1018.0
1476106->1334207,1476106,1334207,144.0,1045.0
1476106->1324402,1476106,1324402,126.0,671.0
1476106->1323002,1476106,1323002,119.0,827.0
1476106->1319801,1476106,1319801,162.0,1058.0
1476106->1299206,1476106,1299206,120.0,765.0
1476106->1294503,1476106,1294503,98.5,667.0
1476106->1291703,1476106,1291703,108.0,767.0
1476106->1254403,1476106,1254403,72.0,457.0
1476106->1233904,1476106,1233904,117.0,807.0
1476106->1226505,1476106,1226505,135.0,996.0
1476106->1222305,1476106,1222305,98.0,665.0
1476106->1211902,1476106,1211902,99.0,780.0
1476106->1199603,1476106,1199603,66.0,426.0
1476106->1199502,1476106,1199502,80.0,510.0
1476106->1198603,1476106,1198603,139.4,1001.0
1476106->1197302,1476106,1197302,81.0,485.0
1476106->1189802,1476106,1189802,194.0,1573.0
1476106->1182304,1476106,1182304,133.0,870.0
1476106->1177502,1476106,1177502,196.0,1334.0
1476106->1172105,1476106,1172105,139.66666666666666,988.0
1476106->1163703,1476106,1163703,221.0,1508.0
1476106->1161206,1476106,1161206,108.0,734.0
1476106->1153705,1476106,1153705,132.0,954.0
1476106->1142306,1476106,1142306,168.5,1124.0
1476106->1126702,1476106,1126702,111.0,785.0
1476106->1119302,1476106,1119302,106.5,735.0
1476106->1104205,1476106,1104205,128.0,872.0
1476106->1102705,1476106,1102705,103.0,727.0
1476106->1100303,1476106,1100303,166.0,1078.0
1476106->1098002,1476106,1098002,77.0,490.0
1476106->1068502,1476106,1068502,136.0,917.0
1476106->1067602,1476106,1067602,127.0,835.0
1476106->1062702,1476106,1062702,212.0,1628.0
1476106->1058102,1476106,1058102,164.33333333333334,1299.0
1476106->1043105,1476106,1043105,69.75,465.0
1476106->1042302,1476106,1042302,158.0,994.0
1476106->1040805,1476106,1040805,155.0,1141.0
1476106->1025702,1476106,1025702,139.0,1049.0
1476106->1013505,1476106,1013505,124.16666666666667,882.0
1474703->1537604,1474703,1537604,154.22222222222223,1216.0
1474703->1530402,1474703,1530402,292.8333333333333,2520.0
1474703->1501606,1474703,1501606,196.5,1709.0
1474703->1490803,1474703,1490803,136.2173913043478,978.0
1474703->1489302,1474703,1489302,82.22727272727273,605.0
1474703->1486903,1474703,1486903,92.71875,689.0
1474703->1483106,1474703,1483106,103.23529411764706,696.0
1474703->1477104,1474703,1477104,103.18571428571428,679.0
1474703->1468902,1474703,1468902,120.33333333333333,908.0
1474703->1468305,1474703,1468305,207.33333333333334,1774.0
1474703->1467903,1474703,1467903,138.4878048780488,1050.0
1474703->1449202,1474703,1449202,268.0,2354.0
1474703->1426204,1474703,1426204,136.15,987.0
1474703->1425202,1474703,1425202,36.0,172.0
1474703->1412202,1474703,1412202,249.66666666666666,2125.0
1474703->1410702,1474703,1410702,143.42372881355934,1107.0
1474703->1410005,1474703,1410005,276.0,2378.0
1474703->1405702,1474703,1405702,28.166666666666668,129.0
1474703->1393007,1474703,1393007,203.96969696969697,1721.0
1474703->1389101,1474703,1389101,124.0,956.0
1474703->1387102,1474703,1387102,158.66666666666666,1368.0
1474703->1383002,1474703,1383002,329.0833333333333,2640.0
1474703->1379608,1474703,1379608,96.69565217391305,672.0
1474703->1349505,1474703,1349505,238.33333333333334,2086.0
1474703->1348702,1474703,1348702,171.0,1399.0
1474703->1334207,1474703,1334207,206.33333333333334,1694.0
1474703->1330303,1474703,1330303,299.3333333333333,2724.0
1474703->1323202,1474703,1323202,211.83333333333334,1733.0
1474703->1320402,1474703,1320402,290.6666666666667,2554.0
1474703->1319801,1474703,1319801,173.4,1489.0
1474703->1298202,1474703,1298202,326.44444444444446,2701.0
1474703->1295406,1474703,1295406,131.66666666666666,965.0
1474703->1289208,1474703,1289208,129.7536231884058,954.0
1474703->1288903,1474703,1288903,118.78571428571429,867.0
1474703->1281902,1474703,1281902,94.33333333333333,680.0
1474703->1275804,1474703,1275804,329.8888888888889,2688.0
1474703->1252306,1474703,1252306,122.16666666666667,909.0
1474703->1247805,1474703,1247805,285.84615384615387,2422.0
1474703->1244102,1474703,1244102,97.0,621.0
1474703->1233904,1474703,1233904,216.8,1866.0
1474703->1226603,1474703,1226603,224.55555555555554,1874.0
1474703->1226402,1474703,1226402,264.9230769230769,2306.0
1474703->1217305,1474703,1217305,325.8888888888889,2677.0
1474703->1188402,1474703,1188402,40.785714285714285,224.0
1474703->1169706,1474703,1169706,315.8333333333333,2717.0
1474703->1163807,1474703,1163807,105.22222222222223,748.0
1474703->1163002,1474703,1163002,200.83333333333334,1533.0
1474703->1161802,1474703,1161802,279.46153846153845,2402.0
1474703->1143302,1474703,1143302,223.85714285714286,1927.0
1474703->1129806,1474703,1129806,197.15384615384616,1660.0
1474703->1129202,1474703,1129202,127.18604651162791,1024.0
1474703->1127805,1474703,1127805,271.5,2329.0
1474703->1125903,1474703,1125903,203.0,1670.0
1474703->1119302,1474703,1119302,224.5,1965.0
1474703->1106606,1474703,1106606,235.0,2016.0
1474703->1105703,1474703,1105703,268.6666666666667,2279.0
1474703->1099402,1474703,1099402,264.0,2415.0
1474703->1084905,1474703,1084905,77.0,543.0
1474703->1082106,1474703,1082106,268.6666666666667,2335.0
1474703->1080003,1474703,1080003,125.0,937.0
1474703->1072102,1474703,1072102,287.0769230769231,2496.0
1474703->1071302,1474703,1071302,60.416666666666664,399.0
1474703->1069302,1474703,1069302,222.0,1978.0
1474703->1066602,1474703,1066602,24.0,93.0
1474703->1042302,1474703,1042302,206.33333333333334,1770.0
1474703->1039707,1474703,1039707,251.6818181818182,2182.0
1474703->1029906,1474703,1029906,186.13636363636363,1448.0
1474703->1014005,1474703,1014005,147.33333333333334,1180.0
1473003->1530402,1473003,1530402,98.4,727.0
1473003->1476106,1473003,1476106,92.0,698.0
1473003->1468502,1473003,1468502,77.0,489.0
1473003->1411206,1473003,1411206,82.0,729.0
1473003->1410702,1473003,1410702,231.33333333333334,1506.0
1473003->1410005,1473003,1410005,92.5,576.0
1473003->1408202,1473003,1408202,109.0,806.0
1473003->1393007,1473003,1393007,62.09090909090909,286.0
1473003->1393006,1473003,1393006,60.666666666666664,286.0
1473003->1349505,1473003,1349505,85.0,620.0
1473003->1348702,1473003,1348702,108.71428571428571,604.0
1473003->1330303,1473003,1330303,123.33333333333333,910.0
1473003->1323202,1473003,1323202,50.5,271.0
1473003->1320402,1473003,1320402,99.2,719.0
1473003->1295304,1473003,1295304,98.0909090909091,659.0
1473003->1288903,1473003,1288903,242.0,1624.0
1473003->1226603,1473003,1226603,127.66666666666667,788.0
1473003->1219102,1473003,1219102,126.0,803.0
1473003->1169706,1473003,1169706,114.0,895.0
1473003->1161802,1473003,1161802,93.83333333333333,642.0
1473003->1143302,1473003,1143302,56.875,306.0
1473003->1129806,1473003,1129806,124.41666666666667,733.0
1473003->1129202,1473003,1129202,162.5,1024.0
1473003->1127805,1473003,1127805,68.0,474.0
1473003->1125903,1473003,1125903,114.0,725.0
1473003->1105703,1473003,1105703,60.8421052631579,335.0
1473003->1082106,1473003,1082106,67.85714285714286,495.0
1473003->1039707,1473003,1039707,58.18181818181818,321.0
1471602->1467903,1471602,1467903,64.0,423.0
1471602->1288903,1471602,1288903,57.0,359.0
1471602->1046602,1471602,1046602,77.0,625.0
1471105->1393007,1471105,1393007,97.66666666666667,528.0
1471105->1143302,1471105,1143302,58.375,301.0
1470904->1075405,1470904,1075405,38.0,204.0
1470904->1029906,1470904,1029906,90.0,626.0
1469802->1477104,1469802,1477104,41.27272727272727,190.0
1469802->1410702,1469802,1410702,72.0,509.0
1469802->1289208,1469802,1289208,38.333333333333336,156.0
1469802->1129202,1469802,1129202,118.0,931.0
1469608->1476106,1469608,1476106,121.0,936.0
1469608->1411206,1469608,1411206,118.0,973.0
1469608->1408202,1469608,1408202,134.5,1049.0
1469608->1393007,1469608,1393007,30.666666666666668,84.0
1469608->1348702,1469608,1348702,75.8,411.0
1469608->1288903,1469608,1288903,244.0,1594.0
1469608->1143302,1469608,1143302,32.5,157.0
1469608->1129806,1469608,1129806,134.16666666666666,846.0
1469608->1105703,1469608,1105703,76.33333333333333,534.0
1469608->1046602,1469608,1046602,209.0,1501.0
1469608->1039707,1469608,1039707,87.83333333333333,566.0
1468902->1477104,1468902,1477104,50.72222222222222,262.0
1468902->1474703,1468902,1474703,132.0,908.0
1468902->1410702,1468902,1410702,65.33333333333333,455.0
1468902->1289208,1468902,1289208,28.22222222222222,89.0
1468902->1129806,1468902,1129806,146.66666666666666,1316.0
1468902->1129202,1468902,1129202,112.66666666666667,916.0
1468502->1473003,1468502,1473003,82.0,489.0
1468502->1412202,1468502,1412202,89.0,579.0
1468502->1410005,1468502,1410005,92.0,629.0
1468502->1393007,1468502,1393007,129.44444444444446,773.0
1468502->1348702,1468502,1348702,164.0,1092.0
1468502->1330303,1468502,1330303,69.66666666666667,440.0
1468502->1295304,1468502,1295304,99.44444444444444,722.0
1468502->1291703,1468502,1291703,79.0,539.0
1468502->1247805,1468502,1247805,98.83333333333333,718.0
1468502->1233904,1468502,1233904,89.0,596.0
1468502->1226603,1468502,1226603,141.83333333333334,851.0
1468502->1226402,1468502,1226402,77.0,515.0
1468502->1161802,1468502,1161802,104.0,708.0
1468502->1143302,1468502,1143302,104.0,705.0
1468502->1129806,1468502,1129806,157.2,925.0
1468502->1129202,1468502,1129202,203.0,1414.0
1468502->1127805,1468502,1127805,75.83333333333333,519.0
1468502->1119302,1468502,1119302,86.0,515.0
1468502->1105703,1468502,1105703,46.5,213.0
1468502->1104205,1468502,1104205,93.0,641.0
1468502->1082106,1468502,1082106,80.0,549.0
1468502->1072102,1468502,1072102,119.71428571428571,901.0
1468502->1039707,1468502,1039707,42.57142857142857,214.0
1468305->1530402,1468305,1530402,112.33333333333333,972.0
1468305->1501606,1468305,1501606,100.66666666666667,786.0
1468305->1490803,1468305,1490803,170.0,1177.0
1468305->1486903,1468305,1486903,158.5,1087.0
1468305->1477104,1468305,1477104,232.66666666666666,1482.0
1468305->1476106,1468305,1476106,118.0,1042.0
1468305->1474703,1468305,1474703,237.66666666666666,1774.0
1468305->1467903,1468305,1467903,169.71428571428572,1129.0
1468305->1410702,1468305,1410702,129.0952380952381,843.0
1468305->1410005,1468305,1410005,180.66666666666666,1496.0
1468305->1393007,1468305,1393007,129.0,1041.0
1468305->1393006,1468305,1393006,134.0,1041.0
1468305->1389101,1468305,1389101,176.0,1166.0
1468305->1379608,1468305,1379608,218.66666666666666,1476.0
1468305->1349505,1468305,1349505,63.0,494.0
1468305->1348702,1468305,1348702,141.14285714285714,1097.0
1468305->1330303,1468305,1330303,129.33333333333334,1143.0
1468305->1323202,1468305,1323202,127.25,1036.0
1468305->1320402,1468305,1320402,123.71428571428571,1041.0
1468305->1319801,1468305,1319801,92.66666666666667,706.0
1468305->1289208,1468305,1289208,188.1764705882353,1211.0
1468305->1288903,1468305,1288903,158.83333333333334,1069.0
1468305->1247805,1468305,1247805,199.0,1587.0
1468305->1226603,1468305,1226603,39.25,191.0
1468305->1226402,1468305,1226402,166.66666666666666,1362.0
1468305->1219102,1468305,1219102,35.46666666666667,192.0
1468305->1169706,1468305,1169706,127.66666666666667,1145.0
1468305->1161802,1468305,1161802,192.66666666666666,1569.0
1468305->1154005,1468305,1154005,78.8,496.0
1468305->1143302,1468305,1143302,146.875,1214.0
1468305->1129806,1468305,1129806,45.875,247.0
1468305->1129202,1468305,1129202,113.42857142857143,794.0
1468305->1125903,1468305,1125903,46.76,248.0
1468305->1105703,1468305,1105703,132.07142857142858,1095.0
1468305->1082106,1468305,1082106,171.0,1407.0
