DEST_AIRPORT_SEQ_ID,ORIGIN_AIRPORT_SEQ_ID,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1029906,1393007,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N478AS,139,13930,ORD,"Chicago, IL",IL,Illinois,10299,ANC,"Anchorage, AK",AK,Alaska,900,852,-8.0,16.0,908,1213,4.0,1235,1217,-18.0,0.0,"",0.0,395.0,385.0,365.0,2846.0,11,"","","","","","",41.97444444,-87.90666667,-600,61.17416667,-149.99805556,-900,2019-05-25T15:08:00.000Z,2019-05-25T21:13:00.000Z
1405702,1072102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N408AS,171,10721,BOS,"Boston, MA",MA,Massachusetts,14057,PDX,"Portland, OR",OR,Oregon,930,918,-12.0,20.0,938,1224,17.0,1240,1241,1.0,0.0,"",0.0,370.0,383.0,346.0,2537.0,11,"","","","","","",42.36305556,-71.00638889,-500,45.58861111,-122.59694444,-800,2019-05-25T14:38:00.000Z,2019-05-25T20:24:00.000Z
1474703,1252306,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N224AK,176,12523,JNU,"Juneau, AK",AK,Alaska,14747,SEA,"Seattle, WA",WA,Washington,520,514,-6.0,9.0,523,810,9.0,840,819,-21.0,0.0,"",0.0,140.0,125.0,107.0,909.0,4,"","","","","","",58.35472222,-134.57833333,-900,47.45,-122.31166667,-800,2019-05-25T14:23:00.000Z,2019-05-25T16:10:00.000Z
1477104,1393007,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N549AS,201,13930,ORD,"Chicago, IL",IL,Illinois,14771,SFO,"San Francisco, CA",CA,California,715,710,-5.0,24.0,734,951,6.0,955,957,2.0,0.0,"",0.0,280.0,287.0,257.0,1846.0,8,"","","","","","",41.97444444,-87.90666667,-600,37.61888889,-122.37555556,-800,2019-05-25T13:34:00.000Z,2019-05-25T17:51:00.000Z
1289208,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N483AS,286,14747,SEA,"Seattle, WA",WA,Washington,12892,LAX,"Los Angeles, CA",CA,California,500,458,-2.0,25.0,523,725,12.0,750,737,-13.0,0.0,"",0.0,170.0,159.0,122.0,954.0,4,"","","","","","",47.45,-122.31166667,-800,33.9425,-118.40805556,-800,2019-05-25T13:23:00.000Z,2019-05-25T15:25:00.000Z
1474703,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N402AS,321,14831,SJC,"San Jose, CA",CA,California,14747,SEA,"Seattle, WA",WA,Washington,630,653,23.0,14.0,707,904,11.0,845,915,30.0,0.0,"",0.0,135.0,142.0,117.0,696.0,3,23.0,0.0,7.0,0.0,0.0,"",37.36305556,-121.92861111,-800,47.45,-122.31166667,-800,2019-05-25T15:07:00.000Z,2019-05-25T17:04:00.000Z
1474703,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N597AS,341,11697,FLL,"Fort Lauderdale, FL",FL,Florida,14747,SEA,"Seattle, WA",WA,Washington,730,731,1.0,12.0,743,1044,9.0,1100,1053,-7.0,0.0,"",0.0,390.0,382.0,361.0,2717.0,11,"","","","","","",26.07166667,-80.14972222,-500,47.45,-122.31166667,-800,2019-05-25T12:43:00.000Z,2019-05-25T18:44:00.000Z
1474703,1226603,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N559AS,347,12266,IAH,"Houston, TX",TX,Texas,14747,SEA,"Seattle, WA",WA,Washington,600,600,0.0,25.0,625,839,8.0,845,847,2.0,0.0,"",0.0,285.0,287.0,254.0,1874.0,8,"","","","","","",29.98444444,-95.34138889,-600,47.45,-122.31166667,-800,2019-05-25T12:25:00.000Z,2019-05-25T16:39:00.000Z
1474703,1247805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N297AK,349,12478,JFK,"New York, NY",NY,New York,14747,SEA,"Seattle, WA",WA,Washington,900,852,-8.0,30.0,922,1148,12.0,1210,1200,-10.0,0.0,"",0.0,370.0,368.0,326.0,2422.0,10,"","","","","","",40.64,-73.77861111,-500,47.45,-122.31166667,-800,2019-05-25T14:22:00.000Z,2019-05-25T19:48:00.000Z
1379608,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N307AS,352,14747,SEA,"Seattle, WA",WA,Washington,13796,OAK,"Oakland, CA",CA,California,530,522,-8.0,13.0,535,702,4.0,735,706,-29.0,0.0,"",0.0,125.0,104.0,87.0,672.0,3,"","","","","","",47.45,-122.31166667,-800,37.72111111,-122.22111111,-800,2019-05-25T13:35:00.000Z,2019-05-25T15:02:00.000Z
1477104,1161802,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N419AS,363,11618,EWR,"Newark, NJ",NJ,New Jersey,14771,SFO,"San Francisco, CA",CA,California,700,716,16.0,19.0,735,1017,8.0,1020,1025,5.0,0.0,"",0.0,380.0,369.0,342.0,2565.0,11,"","","","","","",40.6925,-74.16861111,-500,37.61888889,-122.37555556,-800,2019-05-25T12:35:00.000Z,2019-05-25T18:17:00.000Z
1467903,1082106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N491AS,377,10821,BWI,"Baltimore, MD",MD,Maryland,14679,SAN,"San Diego, CA",CA,California,615,613,-2.0,19.0,632,848,56.0,845,944,59.0,0.0,"",0.0,330.0,391.0,316.0,2295.0,10,0.0,0.0,59.0,0.0,0.0,"",39.17583333,-76.66888889,-500,32.73361111,-117.18972222,-800,2019-05-25T11:32:00.000Z,2019-05-25T16:48:00.000Z
1289208,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N287AK,404,14747,SEA,"Seattle, WA",WA,Washington,12892,LAX,"Los Angeles, CA",CA,California,600,558,-2.0,18.0,616,838,13.0,850,851,1.0,0.0,"",0.0,170.0,173.0,142.0,954.0,4,"","","","","","",47.45,-122.31166667,-800,33.9425,-118.40805556,-800,2019-05-25T14:16:00.000Z,2019-05-25T16:38:00.000Z
1405702,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N459AS,405,14831,SJC,"San Jose, CA",CA,California,14057,PDX,"Portland, OR",OR,Oregon,625,621,-4.0,14.0,635,813,3.0,810,816,6.0,0.0,"",0.0,105.0,115.0,98.0,569.0,3,"","","","","","",37.36305556,-121.92861111,-800,45.58861111,-122.59694444,-800,2019-05-25T14:35:00.000Z,2019-05-25T16:13:00.000Z
1474703,1069302,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N260AK,419,10693,BNA,"Nashville, TN",TN,Tennessee,14747,SEA,"Seattle, WA",WA,Washington,735,731,-4.0,15.0,746,1026,11.0,1030,1037,7.0,0.0,"",0.0,295.0,306.0,280.0,1978.0,8,"","","","","","",36.12444444,-86.67805556,-600,47.45,-122.31166667,-800,2019-05-25T13:46:00.000Z,2019-05-25T18:26:00.000Z
1405702,1247805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N251AK,449,12478,JFK,"New York, NY",NY,New York,14057,PDX,"Portland, OR",OR,Oregon,720,710,-10.0,33.0,743,1009,4.0,1035,1013,-22.0,0.0,"",0.0,375.0,363.0,326.0,2454.0,10,"","","","","","",40.64,-73.77861111,-500,45.58861111,-122.59694444,-800,2019-05-25T12:43:00.000Z,2019-05-25T18:09:00.000Z
1289208,1405702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N267AK,463,14057,PDX,"Portland, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,700,655,-5.0,12.0,707,859,15.0,930,914,-16.0,0.0,"",0.0,150.0,139.0,112.0,834.0,4,"","","","","","",45.58861111,-122.59694444,-800,33.9425,-118.40805556,-800,2019-05-25T15:07:00.000Z,2019-05-25T16:59:00.000Z
1161802,1289208,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N590AS,512,12892,LAX,"Los Angeles, CA",CA,California,11618,EWR,"Newark, NJ",NJ,New Jersey,700,652,-8.0,13.0,705,1442,5.0,1525,1447,-38.0,0.0,"",0.0,325.0,295.0,277.0,2454.0,10,"","","","","","",33.9425,-118.40805556,-800,40.6925,-74.16861111,-500,2019-05-25T15:05:00.000Z,2019-05-25T19:42:00.000Z
1474703,1530402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N264AK,524,15304,TPA,"Tampa, FL",FL,Florida,14747,SEA,"Seattle, WA",WA,Washington,735,733,-2.0,10.0,743,1004,6.0,1055,1010,-45.0,0.0,"",0.0,380.0,337.0,321.0,2520.0,11,"","","","","","",27.97555556,-82.53333333,-500,47.45,-122.31166667,-800,2019-05-25T12:43:00.000Z,2019-05-25T18:04:00.000Z
1389101,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N236AK,530,14747,SEA,"Seattle, WA",WA,Washington,13891,ONT,"Ontario, CA",CA,California,615,609,-6.0,19.0,628,828,4.0,845,832,-13.0,0.0,"",0.0,150.0,143.0,120.0,956.0,4,"","","","","","",47.45,-122.31166667,-800,34.05611111,-117.60111111,-800,2019-05-25T14:28:00.000Z,2019-05-25T16:28:00.000Z
1474703,1389101,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N434AS,545,13891,ONT,"Ontario, CA",CA,California,14747,SEA,"Seattle, WA",WA,Washington,600,551,-9.0,14.0,605,829,9.0,845,838,-7.0,0.0,"",0.0,165.0,167.0,144.0,956.0,4,"","","","","","",34.05611111,-117.60111111,-800,47.45,-122.31166667,-800,2019-05-25T14:05:00.000Z,2019-05-25T16:29:00.000Z
1289208,1405702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N263AK,576,14057,PDX,"Portland, OR",OR,Oregon,12892,LAX,"Los Angeles, CA",CA,California,530,526,-4.0,14.0,540,735,21.0,755,756,1.0,0.0,"",0.0,145.0,150.0,115.0,834.0,4,"","","","","","",45.58861111,-122.59694444,-800,33.9425,-118.40805556,-800,2019-05-25T13:40:00.000Z,2019-05-25T15:35:00.000Z
1477104,1247805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N564AS,623,12478,JFK,"New York, NY",NY,New York,14771,SFO,"San Francisco, CA",CA,California,745,817,32.0,38.0,855,1138,6.0,1110,1144,34.0,0.0,"",0.0,385.0,387.0,343.0,2586.0,11,32.0,0.0,2.0,0.0,0.0,"",40.64,-73.77861111,-500,37.61888889,-122.37555556,-800,2019-05-25T13:55:00.000Z,2019-05-25T19:38:00.000Z
1477104,1247805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N526AS,625,12478,JFK,"New York, NY",NY,New York,14771,SFO,"San Francisco, CA",CA,California,940,930,-10.0,20.0,950,1240,5.0,1305,1245,-20.0,0.0,"",0.0,385.0,375.0,350.0,2586.0,11,"","","","","","",40.64,-73.77861111,-500,37.61888889,-122.37555556,-800,2019-05-25T14:50:00.000Z,2019-05-25T20:40:00.000Z
1474703,1410702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N294AK,631,14107,PHX,"Phoenix, AZ",AZ,Arizona,14747,SEA,"Seattle, WA",WA,Washington,520,511,-9.0,13.0,524,754,10.0,820,804,-16.0,0.0,"",0.0,180.0,173.0,150.0,1107.0,5,"","","","","","",33.43416667,-112.01166667,-700,47.45,-122.31166667,-800,2019-05-25T12:24:00.000Z,2019-05-25T15:54:00.000Z
1410702,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N442AS,636,14747,SEA,"Seattle, WA",WA,Washington,14107,PHX,"Phoenix, AZ",AZ,Arizona,530,631,61.0,15.0,646,909,7.0,835,916,41.0,0.0,"",0.0,185.0,165.0,143.0,1107.0,5,41.0,0.0,0.0,0.0,0.0,"",47.45,-122.31166667,-800,33.43416667,-112.01166667,-700,2019-05-25T14:46:00.000Z,2019-05-25T16:09:00.000Z
1474703,1410702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N290AK,637,14107,PHX,"Phoenix, AZ",AZ,Arizona,14747,SEA,"Seattle, WA",WA,Washington,700,649,-11.0,10.0,659,930,6.0,1005,936,-29.0,0.0,"",0.0,185.0,167.0,151.0,1107.0,5,"","","","","","",33.43416667,-112.01166667,-700,47.45,-122.31166667,-800,2019-05-25T13:59:00.000Z,2019-05-25T17:30:00.000Z
1129806,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N423AS,658,14747,SEA,"Seattle, WA",WA,Washington,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,610,604,-6.0,15.0,619,1142,8.0,1210,1150,-20.0,0.0,"",0.0,240.0,226.0,203.0,1660.0,7,"","","","","","",47.45,-122.31166667,-800,32.89722222,-97.03777778,-600,2019-05-25T14:19:00.000Z,2019-05-25T17:42:00.000Z
1474703,1537604,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N214AK,677,15376,TUS,"Tucson, AZ",AZ,Arizona,14747,SEA,"Seattle, WA",WA,Washington,625,621,-4.0,13.0,634,912,6.0,940,918,-22.0,0.0,"",0.0,195.0,177.0,158.0,1216.0,5,"","","","","","",32.11611111,-110.94111111,-700,47.45,-122.31166667,-800,2019-05-25T13:34:00.000Z,2019-05-25T17:12:00.000Z
1474703,1319801,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N495AS,683,13198,MCI,"Kansas City, MO",MO,Missouri,14747,SEA,"Seattle, WA",WA,Washington,600,557,-3.0,19.0,616,733,9.0,750,742,-8.0,0.0,"",0.0,230.0,225.0,197.0,1489.0,6,"","","","","","",39.2975,-94.71388889,-600,47.45,-122.31166667,-800,2019-05-25T12:16:00.000Z,2019-05-25T15:33:00.000Z
1474703,1349505,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N266AK,709,13495,MSY,"New Orleans, LA",LA,Louisiana,14747,SEA,"Seattle, WA",WA,Washington,700,705,5.0,10.0,715,948,9.0,1015,957,-18.0,0.0,"",0.0,315.0,292.0,273.0,2086.0,9,"","","","","","",29.99333333,-90.25916667,-600,47.45,-122.31166667,-800,2019-05-25T13:15:00.000Z,2019-05-25T17:48:00.000Z
1474703,1501606,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N248AK,711,15016,STL,"St. Louis, MO",MO,Missouri,14747,SEA,"Seattle, WA",WA,Washington,600,557,-3.0,11.0,608,749,9.0,820,758,-22.0,0.0,"",0.0,260.0,241.0,221.0,1709.0,7,"","","","","","",38.74861111,-90.37,-600,47.45,-122.31166667,-800,2019-05-25T12:08:00.000Z,2019-05-25T15:49:00.000Z
1387102,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N472AS,716,14747,SEA,"Seattle, WA",WA,Washington,13871,OMA,"Omaha, NE",NE,Nebraska,630,627,-3.0,17.0,644,1130,7.0,1150,1137,-13.0,0.0,"",0.0,200.0,190.0,166.0,1368.0,6,"","","","","","",47.45,-122.31166667,-800,41.30305556,-95.89416667,-600,2019-05-25T14:44:00.000Z,2019-05-25T17:30:00.000Z
1474703,1129806,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N492AS,723,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14747,SEA,"Seattle, WA",WA,Washington,615,611,-4.0,16.0,627,757,9.0,830,806,-24.0,0.0,"",0.0,255.0,235.0,210.0,1660.0,7,"","","","","","",32.89722222,-97.03777778,-600,47.45,-122.31166667,-800,2019-05-25T12:27:00.000Z,2019-05-25T15:57:00.000Z
1474703,1029906,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N306AS,730,10299,ANC,"Anchorage, AK",AK,Alaska,14747,SEA,"Seattle, WA",WA,Washington,500,458,-2.0,14.0,512,908,8.0,930,916,-14.0,0.0,"",0.0,210.0,198.0,176.0,1448.0,6,"","","","","","",61.17416667,-149.99805556,-900,47.45,-122.31166667,-800,2019-05-25T14:12:00.000Z,2019-05-25T17:08:00.000Z
1289208,1082106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N433AS,739,10821,BWI,"Baltimore, MD",MD,Maryland,12892,LAX,"Los Angeles, CA",CA,California,745,743,-2.0,15.0,758,1006,10.0,1035,1016,-19.0,0.0,"",0.0,350.0,333.0,308.0,2329.0,10,"","","","","","",39.17583333,-76.66888889,-500,33.9425,-118.40805556,-800,2019-05-25T12:58:00.000Z,2019-05-25T18:06:00.000Z
1474703,1072102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N274AK,741,10721,BOS,"Boston, MA",MA,Massachusetts,14747,SEA,"Seattle, WA",WA,Washington,840,838,-2.0,17.0,855,1131,7.0,1155,1138,-17.0,0.0,"",0.0,375.0,360.0,336.0,2496.0,10,"","","","","","",42.36305556,-71.00638889,-500,47.45,-122.31166667,-800,2019-05-25T13:55:00.000Z,2019-05-25T19:31:00.000Z
1039707,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N268AK,746,14747,SEA,"Seattle, WA",WA,Washington,10397,ATL,"Atlanta, GA",GA,Georgia,625,618,-7.0,13.0,631,1347,8.0,1430,1355,-35.0,0.0,"",0.0,305.0,277.0,256.0,2182.0,9,"","","","","","",47.45,-122.31166667,-800,33.63666667,-84.42777778,-500,2019-05-25T14:31:00.000Z,2019-05-25T18:47:00.000Z
1530402,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N487AS,770,14747,SEA,"Seattle, WA",WA,Washington,15304,TPA,"Tampa, FL",FL,Florida,635,629,-6.0,14.0,643,1438,4.0,1510,1442,-28.0,0.0,"",0.0,335.0,313.0,295.0,2520.0,11,"","","","","","",47.45,-122.31166667,-800,27.97555556,-82.53333333,-500,2019-05-25T14:43:00.000Z,2019-05-25T19:38:00.000Z
1161802,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N471AS,772,14679,SAN,"San Diego, CA",CA,California,11618,EWR,"Newark, NJ",NJ,New Jersey,630,625,-5.0,32.0,657,1436,5.0,1450,1441,-9.0,0.0,"",0.0,320.0,316.0,279.0,2425.0,10,"","","","","","",32.73361111,-117.18972222,-800,40.6925,-74.16861111,-500,2019-05-25T14:57:00.000Z,2019-05-25T19:36:00.000Z
1320402,1405702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N474AS,782,14057,PDX,"Portland, OR",OR,Oregon,13204,MCO,"Orlando, FL",FL,Florida,630,621,-9.0,11.0,632,1434,6.0,1505,1440,-25.0,0.0,"",0.0,335.0,319.0,302.0,2534.0,11,"","","","","","",45.58861111,-122.59694444,-800,28.42944444,-81.30888889,-500,2019-05-25T14:32:00.000Z,2019-05-25T19:34:00.000Z
1474703,1161802,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N494AS,791,11618,EWR,"Newark, NJ",NJ,New Jersey,14747,SEA,"Seattle, WA",WA,Washington,900,905,5.0,51.0,956,1219,15.0,1200,1234,34.0,0.0,"",0.0,360.0,389.0,323.0,2402.0,10,0.0,0.0,34.0,0.0,0.0,"",40.6925,-74.16861111,-500,47.45,-122.31166667,-800,2019-05-25T14:56:00.000Z,2019-05-25T20:19:00.000Z
1143302,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N548AS,792,14747,SEA,"Seattle, WA",WA,Washington,11433,DTW,"Detroit, MI",MI,Michigan,650,641,-9.0,13.0,654,1333,7.0,1420,1340,-40.0,0.0,"",0.0,270.0,239.0,219.0,1927.0,8,"","","","","","",47.45,-122.31166667,-800,42.2125,-83.35333333,-500,2019-05-25T14:54:00.000Z,2019-05-25T18:33:00.000Z
1489302,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N558AS,823,14747,SEA,"Seattle, WA",WA,Washington,14893,SMF,"Sacramento, CA",CA,California,625,629,4.0,10.0,639,753,7.0,820,800,-20.0,0.0,"",0.0,115.0,91.0,74.0,605.0,3,"","","","","","",47.45,-122.31166667,-800,38.69555556,-121.59083333,-800,2019-05-25T14:39:00.000Z,2019-05-25T15:53:00.000Z
1483106,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N319AS,825,14679,SAN,"San Diego, CA",CA,California,14831,SJC,"San Jose, CA",CA,California,615,610,-5.0,26.0,636,739,5.0,745,744,-1.0,0.0,"",0.0,90.0,94.0,63.0,417.0,2,"","","","","","",32.73361111,-117.18972222,-800,37.36305556,-121.92861111,-800,2019-05-25T14:36:00.000Z,2019-05-25T15:39:00.000Z
1383002,1467903,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N586AS,829,14679,SAN,"San Diego, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,655,650,-5.0,15.0,705,902,6.0,1000,908,-52.0,0.0,"",0.0,365.0,318.0,297.0,2541.0,11,"","","","","","",32.73361111,-117.18972222,-800,20.89861111,-156.43055556,-1000,2019-05-25T15:05:00.000Z,2019-05-25T19:02:00.000Z
1217305,1483106,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N467AS,837,14831,SJC,"San Jose, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,700,654,-6.0,15.0,709,851,7.0,935,858,-37.0,0.0,"",0.0,335.0,304.0,282.0,2417.0,10,"","","","","","",37.36305556,-121.92861111,-800,21.31777778,-157.92027778,-1000,2019-05-25T15:09:00.000Z,2019-05-25T18:51:00.000Z
1275804,1379608,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N493AS,857,13796,OAK,"Oakland, CA",CA,California,12758,KOA,"Kona, HI",HI,Hawaii,640,632,-8.0,11.0,643,810,4.0,900,814,-46.0,0.0,"",0.0,320.0,282.0,267.0,2378.0,10,"","","","","","",37.72111111,-122.22111111,-800,19.73888889,-156.04555556,-1000,2019-05-25T14:43:00.000Z,2019-05-25T18:10:00.000Z
1477104,1289208,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N285AK,925,12892,LAX,"Los Angeles, CA",CA,California,14771,SFO,"San Francisco, CA",CA,California,630,621,-9.0,15.0,636,729,4.0,800,733,-27.0,0.0,"",0.0,90.0,72.0,53.0,337.0,2,"","","","","","",33.9425,-118.40805556,-800,37.61888889,-122.37555556,-800,2019-05-25T14:36:00.000Z,2019-05-25T15:29:00.000Z
1474703,1379608,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N592AS,941,13796,OAK,"Oakland, CA",CA,California,14747,SEA,"Seattle, WA",WA,Washington,545,535,-10.0,18.0,553,743,10.0,750,753,3.0,0.0,"",0.0,125.0,138.0,110.0,672.0,3,"","","","","","",37.72111111,-122.22111111,-800,47.45,-122.31166667,-800,2019-05-25T13:53:00.000Z,2019-05-25T15:43:00.000Z
1405702,1410702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N464AS,959,14107,PHX,"Phoenix, AZ",AZ,Arizona,14057,PDX,"Portland, OR",OR,Oregon,600,551,-9.0,9.0,600,808,4.0,835,812,-23.0,0.0,"",0.0,155.0,141.0,128.0,1009.0,5,"","","","","","",33.43416667,-112.01166667,-700,45.58861111,-122.59694444,-800,2019-05-25T13:00:00.000Z,2019-05-25T16:08:00.000Z
1486903,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N320AS,966,14747,SEA,"Seattle, WA",WA,Washington,14869,SLC,"Salt Lake City, UT",UT,Utah,545,553,8.0,15.0,608,839,12.0,845,851,6.0,0.0,"",0.0,120.0,118.0,91.0,689.0,3,"","","","","","",47.45,-122.31166667,-800,40.78833333,-111.97777778,-700,2019-05-25T14:08:00.000Z,2019-05-25T15:39:00.000Z
1289208,1127805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N921VA,1003,11278,DCA,"Washington, DC",VA,Virginia,12892,LAX,"Los Angeles, CA",CA,California,910,909,-1.0,18.0,927,1137,15.0,1155,1152,-3.0,0.0,"",0.0,345.0,343.0,310.0,2311.0,10,"","","","","","",38.85138889,-77.03777778,-500,33.9425,-118.40805556,-800,2019-05-25T14:27:00.000Z,2019-05-25T19:37:00.000Z
1474703,1393007,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N621VA,1011,13930,ORD,"Chicago, IL",IL,Illinois,14747,SEA,"Seattle, WA",WA,Washington,800,754,-6.0,21.0,815,1016,14.0,1030,1030,0.0,0.0,"",0.0,270.0,276.0,241.0,1721.0,7,"","","","","","",41.97444444,-87.90666667,-600,47.45,-122.31166667,-800,2019-05-25T14:15:00.000Z,2019-05-25T18:16:00.000Z
1393007,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N632VA,1014,14747,SEA,"Seattle, WA",WA,Washington,13930,ORD,"Chicago, IL",IL,Illinois,635,630,-5.0,22.0,652,1221,10.0,1250,1231,-19.0,0.0,"",0.0,255.0,241.0,209.0,1721.0,7,"","","","","","",47.45,-122.31166667,-800,41.97444444,-87.90666667,-600,2019-05-25T14:52:00.000Z,2019-05-25T18:21:00.000Z
1474703,1348702,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N361VA,1017,13487,MSP,"Minneapolis, MN",MN,Minnesota,14747,SEA,"Seattle, WA",WA,Washington,700,653,-7.0,17.0,710,826,7.0,840,833,-7.0,0.0,"",0.0,220.0,220.0,196.0,1399.0,6,"","","","","","",44.88194444,-93.22166667,-600,47.45,-122.31166667,-800,2019-05-25T13:10:00.000Z,2019-05-25T16:26:00.000Z
1477104,1474703,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N847VA,1019,14747,SEA,"Seattle, WA",WA,Washington,14771,SFO,"San Francisco, CA",CA,California,605,613,8.0,14.0,627,753,4.0,820,757,-23.0,0.0,"",0.0,135.0,104.0,86.0,679.0,3,"","","","","","",47.45,-122.31166667,-800,37.61888889,-122.37555556,-800,2019-05-25T14:27:00.000Z,2019-05-25T15:53:00.000Z
1474703,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,AS,19930,N631VA,1038,11292,DEN,"Denver, CO",CO,Colorado,14747,SEA,"Seattle, WA",WA,Washington,630,624,-6.0,17.0,641,803,14.0,820,817,-3.0,0.0,"",0.0,170.0,173.0,142.0,1024.0,5,"","","","","","",39.86166667,-104.67305556,-700,47.45,-122.31166667,-800,2019-05-25T13:41:00.000Z,2019-05-25T16:03:00.000Z
