ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"St. Louis, MO -> Austin, TX",6394.0,9.375366568914956,56.0,0.08211143695014662,2489.0,3.6495601173020527,809.0,1.186217008797654,0.0,0.0,3040.0,4.457478005865102
"Cincinnati, OH -> Valparaiso, FL",6381.0,19.454268292682926,414.0,1.2621951219512195,1917.0,5.844512195121951,415.0,1.2652439024390243,0.0,0.0,3635.0,11.082317073170731
"Tulsa, OK -> Dallas, TX",6374.0,5.003139717425432,419.0,0.32888540031397173,1005.0,0.7888540031397174,2187.0,1.7166405023547882,15.0,0.011773940345368918,2748.0,2.1569858712715857
"Myrtle Beach, SC -> Fort Lauderdale, FL",6362.0,14.492027334851937,96.0,0.21867881548974943,891.0,2.0296127562642368,1504.0,3.425968109339408,0.0,0.0,3871.0,8.817767653758542
"Detroit, MI -> Birmingham, AL",6358.0,9.03125,539.0,0.765625,2839.0,4.032670454545454,805.0,1.1434659090909092,97.0,0.1377840909090909,2078.0,2.9517045454545454
"Norfolk, VA -> Denver, CO",6354.0,12.172413793103448,129.0,0.2471264367816092,3270.0,6.264367816091954,1425.0,2.7298850574712645,0.0,0.0,1530.0,2.9310344827586206
"Aguadilla, PR -> Fort Lauderdale, FL",6354.0,10.264943457189014,19.0,0.030694668820678513,418.0,0.6752827140549273,1523.0,2.4604200323101777,41.0,0.06623586429725363,4353.0,7.032310177705978
"Phoenix, AZ -> Columbus, OH",6352.0,5.975540921919097,7.0,0.00658513640639699,2962.0,2.786453433678269,800.0,0.7525870178739417,32.0,0.030103480714957668,2551.0,2.3998118532455317
"Burlington, VT -> Philadelphia, PA",6345.0,11.663602941176471,96.0,0.17647058823529413,1098.0,2.0183823529411766,2755.0,5.064338235294118,3.0,0.0055147058823529415,2393.0,4.398897058823529
"Minneapolis, MN -> South Bend, IN",6327.0,9.5,1166.0,1.7507507507507507,1449.0,2.175675675675676,1227.0,1.8423423423423424,94.0,0.14114114114114115,2391.0,3.59009009009009
"Atlanta, GA -> El Paso, TX",6325.0,7.245131729667812,278.0,0.31844215349369986,3754.0,4.300114547537228,540.0,0.6185567010309279,0.0,0.0,1753.0,2.0080183276059564
"Pasco/Kennewick/Richland, WA -> Salt Lake City, UT",6319.0,8.562330623306233,783.0,1.0609756097560976,3228.0,4.373983739837398,409.0,0.55420054200542,0.0,0.0,1899.0,2.573170731707317
"Minneapolis, MN -> Spokane, WA",6316.0,7.5731414868105515,481.0,0.5767386091127098,3226.0,3.86810551558753,1274.0,1.5275779376498801,0.0,0.0,1335.0,1.6007194244604317
"Sanford, FL -> Knoxville, TN",6314.0,12.33203125,374.0,0.73046875,1718.0,3.35546875,771.0,1.505859375,0.0,0.0,3451.0,6.740234375
"Dallas/Fort Worth, TX -> San Juan, PR",6304.0,16.45953002610966,304.0,0.793733681462141,2802.0,7.315926892950392,950.0,2.480417754569191,0.0,0.0,2248.0,5.869451697127937
"Bethel, AK -> Anchorage, AK",6304.0,7.62273276904474,66.0,0.07980652962515115,746.0,0.9020556227327691,667.0,0.8065296251511487,997.0,1.2055622732769045,3828.0,4.628778718258767
"Columbus, OH -> Seattle, WA",6302.0,21.006666666666668,119.0,0.39666666666666667,1662.0,5.54,1667.0,5.556666666666667,0.0,0.0,2854.0,9.513333333333334
"New York, NY -> Ponce, PR",6300.0,19.74921630094044,67.0,0.21003134796238246,2344.0,7.347962382445141,926.0,2.90282131661442,0.0,0.0,2963.0,9.288401253918495
"Milwaukee, WI -> Tampa, FL",6299.0,9.661042944785276,27.0,0.04141104294478527,2458.0,3.7699386503067487,959.0,1.4708588957055215,0.0,0.0,2855.0,4.378834355828221
"Hayden, CO -> Chicago, IL",6293.0,53.78632478632478,48.0,0.41025641025641024,3420.0,29.23076923076923,728.0,6.222222222222222,0.0,0.0,2097.0,17.923076923076923
"Atlanta, GA -> Syracuse, NY",6288.0,6.057803468208093,1014.0,0.976878612716763,2936.0,2.8285163776493256,755.0,0.7273603082851637,0.0,0.0,1583.0,1.52504816955684
"Des Moines, IA -> Philadelphia, PA",6287.0,10.566386554621849,168.0,0.2823529411764706,2693.0,4.526050420168067,2069.0,3.477310924369748,16.0,0.02689075630252101,1341.0,2.253781512605042
"Lubbock, TX -> Denver, CO",6285.0,10.405629139072847,1434.0,2.3741721854304636,2926.0,4.844370860927152,284.0,0.47019867549668876,0.0,0.0,1641.0,2.716887417218543
"Minneapolis, MN -> Dayton, OH",6282.0,6.275724275724276,1188.0,1.1868131868131868,2026.0,2.023976023976024,1313.0,1.3116883116883118,13.0,0.012987012987012988,1742.0,1.7402597402597402
"Birmingham, AL -> Detroit, MI",6272.0,8.909090909090908,83.0,0.11789772727272728,3103.0,4.407670454545454,853.0,1.2116477272727273,0.0,0.0,2233.0,3.171875
"Minneapolis, MN -> Pasco/Kennewick/Richland, WA",6267.0,12.216374269005849,141.0,0.27485380116959063,3503.0,6.828460038986354,449.0,0.8752436647173489,0.0,0.0,2174.0,4.237816764132553
"Knoxville, TN -> Newark, NJ",6261.0,11.08141592920354,151.0,0.2672566371681416,4783.0,8.465486725663716,1327.0,2.348672566371681,0.0,0.0,0.0,0.0
"Dayton, OH -> Houston, TX",6260.0,17.103825136612024,948.0,2.5901639344262297,2500.0,6.830601092896175,1990.0,5.437158469945355,32.0,0.08743169398907104,790.0,2.158469945355191
"Washington, DC -> Lewisburg, WV",6256.0,21.72222222222222,1264.0,4.388888888888889,1812.0,6.291666666666667,509.0,1.7673611111111112,0.0,0.0,2671.0,9.274305555555555
"Atlanta, GA -> Portland, OR",6255.0,4.871495327102804,359.0,0.279595015576324,3215.0,2.5038940809968846,990.0,0.7710280373831776,0.0,0.0,1691.0,1.3169781931464175
"Los Angeles, CA -> Bend/Redmond, OR",6247.0,7.712345679012346,0.0,0.0,2646.0,3.2666666666666666,616.0,0.7604938271604939,58.0,0.07160493827160494,2927.0,3.61358024691358
"Harrisburg, PA -> Sanford, FL",6242.0,19.14723926380368,409.0,1.2546012269938651,3073.0,9.42638036809816,503.0,1.5429447852760736,0.0,0.0,2257.0,6.923312883435583
"Dallas/Fort Worth, TX -> Garden City, KS",6237.0,8.567307692307692,2031.0,2.7898351648351647,1215.0,1.668956043956044,1323.0,1.8173076923076923,0.0,0.0,1668.0,2.291208791208791
"Miami, FL -> Richmond, VA",6227.0,8.895714285714286,455.0,0.65,1534.0,2.1914285714285713,1290.0,1.8428571428571427,0.0,0.0,2948.0,4.211428571428572
"Pittsburgh, PA -> Miami, FL",6219.0,5.997107039537126,57.0,0.054966248794599805,1393.0,1.3432979749276759,2175.0,2.0973963355834138,0.0,0.0,2594.0,2.501446480231437
"Austin, TX -> Tampa, FL",6216.0,11.817490494296578,192.0,0.3650190114068441,2343.0,4.4543726235741445,631.0,1.1996197718631179,0.0,0.0,3050.0,5.798479087452471
"Minneapolis, MN -> Santa Ana, CA",6215.0,6.4404145077720205,434.0,0.44974093264248705,2190.0,2.2694300518134716,1675.0,1.7357512953367875,0.0,0.0,1916.0,1.9854922279792746
"San Diego, CA -> St. Louis, MO",6213.0,8.185770750988143,109.0,0.14361001317523056,2100.0,2.766798418972332,652.0,0.8590250329380764,8.0,0.010540184453227932,3344.0,4.405797101449275
"San Francisco, CA -> Jackson, WY",6208.0,24.440944881889763,24.0,0.09448818897637795,1842.0,7.251968503937008,1636.0,6.440944881889764,0.0,0.0,2706.0,10.653543307086615
"Lihue, HI -> Seattle, WA",6205.0,6.370636550308008,187.0,0.1919917864476386,840.0,0.8624229979466119,1353.0,1.38911704312115,40.0,0.04106776180698152,3785.0,3.8860369609856265
"Oakland, CA -> Kahului, HI",6196.0,5.03739837398374,16.0,0.013008130081300813,4506.0,3.6634146341463416,466.0,0.37886178861788616,45.0,0.036585365853658534,1163.0,0.9455284552845529
"Oklahoma City, OK -> Dallas, TX",6195.0,6.170318725099602,452.0,0.450199203187251,855.0,0.851593625498008,1829.0,1.8217131474103585,0.0,0.0,3059.0,3.0468127490039842
"Seattle, WA -> Fort Lauderdale, FL",6193.0,10.98049645390071,316.0,0.5602836879432624,2183.0,3.870567375886525,2978.0,5.280141843971631,0.0,0.0,716.0,1.2695035460992907
"Chicago, IL -> Pensacola, FL",6192.0,13.460869565217392,339.0,0.7369565217391304,2420.0,5.260869565217392,1728.0,3.756521739130435,61.0,0.13260869565217392,1644.0,3.5739130434782607
"Augusta, GA -> Dallas/Fort Worth, TX",6190.0,20.032362459546924,1002.0,3.2427184466019416,2359.0,7.634304207119741,689.0,2.2297734627831716,0.0,0.0,2140.0,6.925566343042071
"Louisville, KY -> Baltimore, MD",6185.0,5.4782993799822854,0.0,0.0,1361.0,1.2054915854738706,1641.0,1.453498671390611,20.0,0.01771479185119575,3163.0,2.8015943312666076
"Baltimore, MD -> San Antonio, TX",6177.0,8.074509803921568,111.0,0.1450980392156863,3541.0,4.628758169934641,629.0,0.8222222222222222,35.0,0.0457516339869281,1861.0,2.4326797385620913
"Tampa, FL -> St. Louis, MO",6171.0,7.381578947368421,496.0,0.5933014354066986,1265.0,1.513157894736842,733.0,0.8767942583732058,0.0,0.0,3677.0,4.398325358851674
"Memphis, TN -> Los Angeles, CA",6170.0,15.425,85.0,0.2125,3474.0,8.685,988.0,2.47,0.0,0.0,1623.0,4.0575
"Louisville, KY -> Philadelphia, PA",6170.0,6.795154185022026,91.0,0.10022026431718062,927.0,1.0209251101321586,2806.0,3.090308370044053,11.0,0.012114537444933921,2335.0,2.5715859030837005
"Philadelphia, PA -> Memphis, TN",6167.0,7.263839811542992,224.0,0.26383981154299174,1481.0,1.7444051825677267,2176.0,2.56301531213192,84.0,0.0989399293286219,2202.0,2.5936395759717317
"Tampa, FL -> Buffalo, NY",6162.0,8.118577075098814,198.0,0.2608695652173913,1922.0,2.5322793148880107,728.0,0.9591567852437418,8.0,0.010540184453227932,3306.0,4.355731225296442
"St. Louis, MO -> Columbus, OH",6160.0,8.484848484848484,25.0,0.03443526170798898,2868.0,3.950413223140496,481.0,0.662534435261708,0.0,0.0,2786.0,3.837465564738292
"San Diego, CA -> Tucson, AZ",6154.0,8.372789115646258,0.0,0.0,1671.0,2.273469387755102,436.0,0.5931972789115646,0.0,0.0,4047.0,5.506122448979592
"Miami, FL -> Hartford, CT",6148.0,15.72378516624041,500.0,1.278772378516624,3180.0,8.132992327365729,589.0,1.5063938618925832,0.0,0.0,1879.0,4.805626598465473
"Anchorage, AK -> Juneau, AK",6147.0,4.503296703296703,204.0,0.14945054945054945,3422.0,2.506959706959707,861.0,0.6307692307692307,0.0,0.0,1660.0,1.216117216117216
"St. Louis, MO -> Tampa, FL",6143.0,7.392298435619735,376.0,0.45246690734055356,2628.0,3.1624548736462095,954.0,1.148014440433213,0.0,0.0,2185.0,2.6293622141997592
"Atlanta, GA -> Green Bay, WI",6130.0,11.457943925233645,315.0,0.5887850467289719,2931.0,5.478504672897197,545.0,1.0186915887850467,0.0,0.0,2339.0,4.3719626168224295
"Asheville, NC -> St. Petersburg, FL",6123.0,12.86344537815126,384.0,0.8067226890756303,2673.0,5.6155462184873945,518.0,1.088235294117647,0.0,0.0,2548.0,5.352941176470588
"Raleigh/Durham, NC -> Pittsburgh, PA",6120.0,11.291512915129152,11.0,0.02029520295202952,2381.0,4.392988929889299,492.0,0.9077490774907749,0.0,0.0,3236.0,5.970479704797048
"Kansas City, MO -> Seattle, WA",6119.0,6.716794731064764,112.0,0.12294182217343579,2431.0,2.668496158068057,1626.0,1.7848518111964873,107.0,0.11745334796926454,1843.0,2.023051591657519
"Denver, CO -> Prescott, AZ",6103.0,16.539295392953928,206.0,0.5582655826558266,2084.0,5.64769647696477,953.0,2.5826558265582658,0.0,0.0,2860.0,7.750677506775068
"Dallas/Fort Worth, TX -> Harlingen/San Benito, TX",6099.0,6.946469248291572,1157.0,1.317767653758542,1765.0,2.010250569476082,983.0,1.1195899772209568,0.0,0.0,2194.0,2.498861047835991
"St. Louis, MO -> Wichita, KS",6097.0,8.992625368731563,129.0,0.1902654867256637,2627.0,3.8746312684365782,576.0,0.8495575221238938,0.0,0.0,2765.0,4.078171091445427
"San Antonio, TX -> San Diego, CA",6097.0,8.064814814814815,170.0,0.22486772486772486,1117.0,1.4775132275132274,551.0,0.7288359788359788,26.0,0.03439153439153439,4233.0,5.599206349206349
"Spokane, WA -> Dallas/Fort Worth, TX",6091.0,16.156498673740053,238.0,0.6312997347480106,2618.0,6.9442970822281165,1292.0,3.4270557029177717,12.0,0.03183023872679045,1931.0,5.122015915119364
"Richmond, VA -> Denver, CO",6078.0,8.418282548476455,253.0,0.35041551246537395,2894.0,4.008310249307479,2176.0,3.0138504155124655,17.0,0.023545706371191136,738.0,1.0221606648199446
"Detroit, MI -> Greer, SC",6076.0,8.069057104913679,487.0,0.646746347941567,2887.0,3.8339973439575035,529.0,0.702523240371846,67.0,0.08897742363877822,2106.0,2.7968127490039842
"Salt Lake City, UT -> Colorado Springs, CO",6075.0,7.481527093596059,1105.0,1.3608374384236452,2698.0,3.3226600985221677,835.0,1.0283251231527093,0.0,0.0,1437.0,1.769704433497537
"Watertown, SD -> Denver, CO",6074.0,24.296,979.0,3.916,1857.0,7.428,1631.0,6.524,0.0,0.0,1607.0,6.428
"Hibbing, MN -> Minneapolis, MN",6059.0,9.678913738019169,1429.0,2.2827476038338657,1565.0,2.5,1050.0,1.6773162939297124,0.0,0.0,2015.0,3.218849840255591
"San Francisco, CA -> Pittsburgh, PA",6059.0,10.446551724137931,0.0,0.0,1810.0,3.1206896551724137,1175.0,2.0258620689655173,15.0,0.02586206896551724,3059.0,5.274137931034483
"San Antonio, TX -> New York, NY",6055.0,9.402173913043478,1119.0,1.7375776397515528,4049.0,6.287267080745342,542.0,0.8416149068322981,0.0,0.0,345.0,0.5357142857142857
"Omaha, NE -> Washington, DC",6052.0,9.296466973886329,4.0,0.006144393241167435,2394.0,3.6774193548387095,1819.0,2.794162826420891,0.0,0.0,1835.0,2.8187403993855606
"Albuquerque, NM -> Seattle, WA",6048.0,10.936708860759493,23.0,0.04159132007233273,2407.0,4.352622061482821,1538.0,2.7811934900542497,0.0,0.0,2080.0,3.7613019891500903
"Omaha, NE -> St. Louis, MO",6047.0,6.544372294372295,228.0,0.24675324675324675,2155.0,2.3322510822510822,665.0,0.7196969696969697,63.0,0.06818181818181818,2936.0,3.1774891774891776
"Atlanta, GA -> Sacramento, CA",6044.0,6.074371859296482,782.0,0.785929648241206,2722.0,2.735678391959799,1354.0,1.3608040201005025,56.0,0.05628140703517588,1130.0,1.135678391959799
"Orlando, FL -> Ontario, CA",6040.0,18.584615384615386,151.0,0.4646153846153846,1410.0,4.338461538461538,1305.0,4.015384615384615,0.0,0.0,3174.0,9.766153846153847
"Panama City, FL -> Nashville, TN",6037.0,7.443896424167694,299.0,0.3686806411837238,898.0,1.1072749691738595,592.0,0.7299630086313194,0.0,0.0,4248.0,5.237977805178792
"Baltimore, MD -> Salt Lake City, UT",6031.0,6.642070484581498,307.0,0.3381057268722467,2963.0,3.263215859030837,1449.0,1.5958149779735682,31.0,0.034140969162995596,1281.0,1.4107929515418502
"Kahului, HI -> San Diego, CA",6027.0,8.256164383561643,48.0,0.06575342465753424,2551.0,3.4945205479452053,641.0,0.8780821917808219,0.0,0.0,2787.0,3.817808219178082
"Oakland, CA -> Dallas, TX",6025.0,9.114977307110438,53.0,0.08018154311649017,3398.0,5.140695915279879,968.0,1.4644478063540092,47.0,0.07110438729198185,1559.0,2.3585476550680786
"Chicago, IL -> Bismarck/Mandan, ND",6022.0,19.30128205128205,228.0,0.7307692307692307,3230.0,10.352564102564102,589.0,1.8878205128205128,0.0,0.0,1975.0,6.330128205128205
"Atlanta, GA -> Colorado Springs, CO",6021.0,14.167058823529413,224.0,0.5270588235294118,2548.0,5.995294117647059,1277.0,3.0047058823529413,0.0,0.0,1972.0,4.64
"Columbus, OH -> Dallas, TX",6020.0,13.201754385964913,281.0,0.6162280701754386,1164.0,2.5526315789473686,1572.0,3.4473684210526314,11.0,0.02412280701754386,2992.0,6.56140350877193
"Dallas/Fort Worth, TX -> Hartford, CT",6017.0,11.121996303142328,441.0,0.8151571164510166,2108.0,3.8964879852125693,672.0,1.2421441774491682,0.0,0.0,2796.0,5.1682070240295745
"Orlando, FL -> Trenton, NJ",6017.0,12.380658436213992,29.0,0.059670781893004114,2066.0,4.251028806584362,898.0,1.8477366255144032,0.0,0.0,3024.0,6.222222222222222
"Dallas/Fort Worth, TX -> Longview, TX",6013.0,6.4036208732694355,1247.0,1.3280085197018103,1372.0,1.4611288604898829,838.0,0.8924387646432375,0.0,0.0,2556.0,2.7220447284345046
"Phoenix, AZ -> Buffalo, NY",6002.0,17.197707736389685,0.0,0.0,4491.0,12.868194842406877,199.0,0.5702005730659025,0.0,0.0,1312.0,3.7593123209169055
"Eagle, CO -> Newark, NJ",5993.0,58.754901960784316,259.0,2.5392156862745097,167.0,1.6372549019607843,1583.0,15.519607843137255,0.0,0.0,3984.0,39.05882352941177
"Tampa, FL -> Austin, TX",5986.0,9.894214876033057,381.0,0.6297520661157024,1258.0,2.0793388429752064,1012.0,1.6727272727272726,0.0,0.0,3335.0,5.512396694214876
"New Orleans, LA -> Seattle, WA",5985.0,10.481611208406305,0.0,0.0,2236.0,3.915936952714536,1984.0,3.4746059544658494,48.0,0.0840630472854641,1717.0,3.0070052539404553
"Atlanta, GA -> Flint, MI",5965.0,5.763285024154589,197.0,0.19033816425120773,2693.0,2.6019323671497583,610.0,0.5893719806763285,29.0,0.028019323671497585,2436.0,2.353623188405797
"Salt Lake City, UT -> Honolulu, HI",5964.0,17.137931034482758,196.0,0.5632183908045977,3796.0,10.908045977011493,891.0,2.560344827586207,0.0,0.0,1081.0,3.1063218390804597
"Oakland, CA -> New York, NY",5959.0,22.23507462686567,0.0,0.0,2560.0,9.552238805970148,191.0,0.7126865671641791,0.0,0.0,3208.0,11.970149253731343
"Denver, CO -> Anchorage, AK",5955.0,11.81547619047619,735.0,1.4583333333333333,1614.0,3.2023809523809526,1596.0,3.1666666666666665,0.0,0.0,2010.0,3.988095238095238
"Santa Fe, NM -> Phoenix, AZ",5950.0,12.242798353909466,137.0,0.28189300411522633,2868.0,5.901234567901234,769.0,1.5823045267489713,0.0,0.0,2176.0,4.477366255144033
"Philadelphia, PA -> Grand Rapids, MI",5943.0,12.591101694915254,256.0,0.5423728813559322,1417.0,3.0021186440677967,1641.0,3.4766949152542375,20.0,0.0423728813559322,2609.0,5.5275423728813555
"Salt Lake City, UT -> Grand Junction, CO",5935.0,5.430009149130832,544.0,0.4977127172918573,3561.0,3.2580054894784993,666.0,0.6093321134492223,0.0,0.0,1164.0,1.0649588289112535
"Washington, DC -> Sarasota/Bradenton, FL",5934.0,11.91566265060241,154.0,0.3092369477911647,2713.0,5.447791164658635,1577.0,3.1666666666666665,0.0,0.0,1490.0,2.9919678714859437
"Syracuse, NY -> Fort Lauderdale, FL",5930.0,24.915966386554622,223.0,0.9369747899159664,2328.0,9.781512605042018,1357.0,5.701680672268908,0.0,0.0,2022.0,8.495798319327731
"Atlanta, GA -> Fort Smith, AR",5926.0,8.844776119402985,569.0,0.8492537313432836,1658.0,2.4746268656716417,468.0,0.6985074626865672,0.0,0.0,3231.0,4.822388059701493
"Prescott, AZ -> Los Angeles, CA",5918.0,16.081521739130434,26.0,0.07065217391304347,1263.0,3.432065217391304,914.0,2.483695652173913,0.0,0.0,3715.0,10.095108695652174
"Columbus, OH -> Baltimore, MD",5907.0,4.498857578065499,255.0,0.19421172886519422,1916.0,1.4592536176694593,1180.0,0.8987052551408987,0.0,0.0,2556.0,1.9466869763899466
"Oklahoma City, OK -> Las Vegas, NV",5905.0,7.174969623329283,197.0,0.2393681652490887,1305.0,1.585662211421628,1291.0,1.56865127582017,5.0,0.006075334143377886,3107.0,3.7752126366950183
"St. Louis, MO -> San Antonio, TX",5896.0,8.422857142857143,153.0,0.21857142857142858,2194.0,3.1342857142857143,532.0,0.76,0.0,0.0,3017.0,4.31
"Atlanta, GA -> San Jose, CA",5892.0,5.951515151515151,242.0,0.24444444444444444,2235.0,2.257575757575758,2230.0,2.2525252525252526,43.0,0.043434343434343436,1142.0,1.1535353535353536
"Hartford, CT -> Houston, TX",5884.0,16.481792717086833,618.0,1.73109243697479,3712.0,10.397759103641457,1368.0,3.831932773109244,0.0,0.0,186.0,0.5210084033613446
"St. George, UT -> Salt Lake City, UT",5881.0,6.2898395721925136,195.0,0.20855614973262032,1797.0,1.9219251336898395,1504.0,1.6085561497326204,0.0,0.0,2385.0,2.550802139037433
"Albuquerque, NM -> Oakland, CA",5880.0,6.950354609929078,0.0,0.0,1934.0,2.286052009456265,630.0,0.7446808510638298,333.0,0.39361702127659576,2983.0,3.5260047281323876
"Tulsa, OK -> Charlotte, NC",5877.0,7.8255659121171774,302.0,0.4021304926764314,2860.0,3.808255659121172,982.0,1.307589880159787,0.0,0.0,1733.0,2.307589880159787
"Seattle, WA -> Fresno, CA",5864.0,5.953299492385787,109.0,0.11065989847715736,1731.0,1.7573604060913706,1124.0,1.1411167512690354,0.0,0.0,2900.0,2.9441624365482233
"New York, NY -> Sacramento, CA",5861.0,16.556497175141242,1088.0,3.073446327683616,1917.0,5.415254237288136,1540.0,4.350282485875706,3.0,0.00847457627118644,1313.0,3.709039548022599
"Washington, DC -> Ogdensburg, NY",5852.0,27.09259259259259,29.0,0.13425925925925927,3229.0,14.949074074074074,578.0,2.675925925925926,0.0,0.0,2016.0,9.333333333333334
"Mission/McAllen/Edinburg, TX -> Las Vegas, NV",5849.0,15.555851063829786,379.0,1.0079787234042554,2728.0,7.25531914893617,939.0,2.497340425531915,0.0,0.0,1803.0,4.795212765957447
"San Diego, CA -> Boise, ID",5846.0,8.01920438957476,20.0,0.027434842249657063,2204.0,3.0233196159122087,274.0,0.37585733882030176,0.0,0.0,3348.0,4.592592592592593
"Miami, FL -> Greer, SC",5841.0,8.15782122905028,193.0,0.26955307262569833,2267.0,3.166201117318436,813.0,1.1354748603351956,0.0,0.0,2568.0,3.5865921787709496
"Miami, FL -> Charlotte Amalie, VI",5834.0,8.642962962962963,215.0,0.31851851851851853,2757.0,4.084444444444444,945.0,1.4,10.0,0.014814814814814815,1907.0,2.8251851851851852
"Chicago, IL -> Spokane, WA",5834.0,15.983561643835616,231.0,0.6328767123287671,1402.0,3.841095890410959,862.0,2.361643835616438,0.0,0.0,3339.0,9.147945205479452
"Salt Lake City, UT -> Washington, DC",5831.0,8.690014903129658,950.0,1.4157973174366616,3129.0,4.663189269746646,921.0,1.3725782414307004,0.0,0.0,831.0,1.2384500745156484
"Alpena, MI -> Pellston, MI",5829.0,22.41923076923077,3467.0,13.334615384615384,1797.0,6.911538461538462,565.0,2.173076923076923,0.0,0.0,0.0,0.0
