ROUTE BETWEEN CITIES,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
"Atlanta, GA -> Pensacola, FL",20561.0,7.3379728765167735,0.0,782.0,4827.0,1.722698072805139,0.0,780.0,8583.0,3.063169164882227,0.0,423.0,2364.0,0.8436830835117773,0.0,206.0,20.0,0.007137758743754461,0.0,20.0,4767.0,1.7012847965738758,0.0,228.0
"Denver, CO -> Palm Springs, CA",20548.0,14.750897343862167,0.0,518.0,1184.0,0.8499641062455133,0.0,315.0,6247.0,4.48456568557071,0.0,247.0,3359.0,2.411342426417803,0.0,77.0,0.0,0.0,0.0,0.0,9758.0,7.005025125628141,0.0,440.0
"Phoenix, AZ -> San Antonio, TX",20537.0,8.444490131578947,0.0,290.0,156.0,0.06414473684210527,0.0,85.0,8497.0,3.4938322368421053,0.0,238.0,1688.0,0.694078947368421,0.0,204.0,50.0,0.02055921052631579,0.0,17.0,10146.0,4.171875,0.0,283.0
"Detroit, MI -> Traverse City, MI",20529.0,13.278783958602846,0.0,975.0,2794.0,1.8072445019404917,0.0,512.0,10447.0,6.757438551099612,0.0,906.0,1585.0,1.0252263906856403,0.0,234.0,8.0,0.00517464424320828,0.0,7.0,5695.0,3.6836998706338937,0.0,360.0
"Indianapolis, IN -> Charlotte, NC",20514.0,7.182773109243698,0.0,419.0,448.0,0.1568627450980392,0.0,104.0,6016.0,2.1064425770308124,0.0,375.0,5480.0,1.9187675070028012,0.0,246.0,0.0,0.0,0.0,0.0,8570.0,3.000700280112045,0.0,263.0
"Dallas, TX -> New Orleans, LA",20513.0,8.185554668794893,0.0,303.0,1349.0,0.5383080606544294,0.0,257.0,7380.0,2.9449321628092577,0.0,217.0,3402.0,1.3575418994413408,0.0,158.0,0.0,0.0,0.0,0.0,8382.0,3.3447725458898643,0.0,190.0
"Medford, OR -> Los Angeles, CA",20507.0,16.353269537480063,0.0,1563.0,675.0,0.5382775119617225,0.0,226.0,10667.0,8.506379585326954,0.0,1551.0,1753.0,1.39792663476874,0.0,84.0,0.0,0.0,0.0,0.0,7412.0,5.910685805422648,0.0,268.0
"Orlando, FL -> New Orleans, LA",20488.0,10.27482447342026,0.0,279.0,1478.0,0.7412236710130391,0.0,177.0,7020.0,3.5205616850551653,0.0,247.0,3120.0,1.5646940822467401,0.0,184.0,316.0,0.1584754262788365,0.0,278.0,8554.0,4.289869608826479,0.0,237.0
"Atlanta, GA -> San Diego, CA",20485.0,8.705907352316192,0.0,651.0,1244.0,0.5286867828304292,0.0,651.0,9337.0,3.9681257968550785,0.0,588.0,5158.0,2.1920951976200596,0.0,168.0,41.0,0.017424564385890354,0.0,41.0,4705.0,1.9995750106247343,0.0,231.0
"Detroit, MI -> Fort Myers, FL",20465.0,9.72671102661597,0.0,987.0,1129.0,0.5365969581749049,0.0,221.0,7008.0,3.3307984790874525,0.0,856.0,7188.0,3.4163498098859315,0.0,987.0,33.0,0.01568441064638783,0.0,33.0,5107.0,2.427281368821293,0.0,383.0
"Detroit, MI -> Milwaukee, WI",20441.0,11.019407008086253,0.0,1082.0,1454.0,0.7838274932614555,0.0,171.0,9182.0,4.949865229110512,0.0,359.0,2569.0,1.3849056603773584,0.0,147.0,92.0,0.04959568733153639,0.0,44.0,7144.0,3.851212938005391,0.0,1082.0
"Dallas/Fort Worth, TX -> Knoxville, TN",20430.0,12.657992565055762,0.0,745.0,1056.0,0.654275092936803,0.0,209.0,6987.0,4.328996282527881,0.0,353.0,3653.0,2.2633209417596034,0.0,96.0,0.0,0.0,0.0,0.0,8734.0,5.411400247831475,0.0,706.0
"Charlotte, NC -> Memphis, TN",20417.0,9.331352833638025,0.0,502.0,1481.0,0.676873857404022,0.0,162.0,5963.0,2.7253199268738575,0.0,178.0,2749.0,1.256398537477148,0.0,168.0,95.0,0.04341864716636198,0.0,33.0,10129.0,4.629341864716636,0.0,462.0
"Burbank, CA -> Sacramento, CA",20416.0,6.2664211172498465,0.0,219.0,132.0,0.040515653775322284,0.0,49.0,5267.0,1.616635972989564,0.0,209.0,941.0,0.28882750153468384,0.0,56.0,8.0,0.0024554941682013503,0.0,8.0,14068.0,4.317986494782075,0.0,203.0
"Los Angeles, CA -> Reno, NV",20415.0,9.061251664447404,0.0,684.0,0.0,0.0,0.0,0.0,8312.0,3.6893031513537506,0.0,684.0,1157.0,0.513537505548158,0.0,207.0,0.0,0.0,0.0,0.0,10946.0,4.858411007545495,0.0,282.0
"Akron, OH -> Chicago, IL",20393.0,20.2713717693837,0.0,1847.0,2875.0,2.8578528827037775,0.0,1847.0,7823.0,7.776341948310139,0.0,994.0,4210.0,4.184890656063618,0.0,278.0,0.0,0.0,0.0,0.0,5485.0,5.452286282306163,0.0,236.0
"Knoxville, TN -> Houston, TX",20377.0,16.0575256107171,0.0,1050.0,2016.0,1.5886524822695036,0.0,806.0,6972.0,5.494089834515367,0.0,775.0,7919.0,6.240346729708432,0.0,384.0,0.0,0.0,0.0,0.0,3470.0,2.7344365642237984,0.0,231.0
"Wilmington, NC -> New York, NY",20375.0,20.58080808080808,0.0,976.0,220.0,0.2222222222222222,0.0,72.0,4087.0,4.1282828282828286,0.0,949.0,8946.0,9.036363636363637,0.0,319.0,141.0,0.14242424242424243,0.0,120.0,6981.0,7.051515151515152,0.0,377.0
"Madison, WI -> Detroit, MI",20362.0,13.102960102960102,0.0,1140.0,2219.0,1.427927927927928,0.0,745.0,7179.0,4.61969111969112,0.0,1116.0,2675.0,1.7213642213642213,0.0,280.0,0.0,0.0,0.0,0.0,8289.0,5.333976833976834,0.0,316.0
"Atlanta, GA -> Pittsburgh, PA",20355.0,5.815714285714286,0.0,400.0,1249.0,0.3568571428571429,0.0,397.0,9711.0,2.7745714285714285,0.0,302.0,2273.0,0.6494285714285715,0.0,151.0,181.0,0.05171428571428571,0.0,181.0,6941.0,1.983142857142857,0.0,240.0
"San Francisco, CA -> Charlotte, NC",20354.0,12.20995800839832,0.0,1724.0,6.0,0.003599280143971206,0.0,6.0,8088.0,4.8518296340731855,0.0,1690.0,3177.0,1.9058188362327535,0.0,169.0,0.0,0.0,0.0,0.0,9083.0,5.44871025794841,0.0,672.0
"San Francisco, CA -> Redding, CA",20347.0,18.64986251145738,0.0,904.0,825.0,0.7561869844179652,0.0,659.0,9074.0,8.317140238313474,0.0,904.0,1700.0,1.5582034830430798,0.0,63.0,0.0,0.0,0.0,0.0,8748.0,8.018331805682859,0.0,323.0
"Tampa, FL -> Detroit, MI",20328.0,9.210693248753964,0.0,547.0,895.0,0.4055278658812868,0.0,125.0,4700.0,2.1295876755777075,0.0,411.0,3991.0,1.8083371091980063,0.0,496.0,6.0,0.002718622564567286,0.0,6.0,10736.0,4.864521975532397,0.0,353.0
"Atlanta, GA -> Wilmington, NC",20320.0,11.201764057331863,0.0,1173.0,1768.0,0.9746416758544653,0.0,461.0,8148.0,4.49173098125689,0.0,616.0,2907.0,1.6025358324145536,0.0,1173.0,0.0,0.0,0.0,0.0,7497.0,4.1328555678059535,0.0,298.0
"Atlanta, GA -> Tallahassee, FL",20306.0,8.148475120385232,0.0,838.0,1620.0,0.6500802568218299,0.0,404.0,9330.0,3.743980738362761,0.0,557.0,2159.0,0.8663723916532905,0.0,199.0,20.0,0.008025682182985553,0.0,20.0,7177.0,2.880016051364366,0.0,838.0
"Boston, MA -> San Juan, PR",20303.0,19.42870813397129,0.0,362.0,512.0,0.48995215311004786,0.0,135.0,9177.0,8.781818181818181,0.0,242.0,4644.0,4.444019138755981,0.0,114.0,34.0,0.03253588516746411,0.0,27.0,5936.0,5.680382775119617,0.0,284.0
"Charlotte, NC -> Fort Myers, FL",20301.0,10.804151144225653,0.0,712.0,1009.0,0.5369877594465141,0.0,147.0,6760.0,3.5976583288983504,0.0,241.0,3080.0,1.6391697711548696,0.0,97.0,69.0,0.036721660457690264,0.0,18.0,9383.0,4.993613624268228,0.0,680.0
"Raleigh/Durham, NC -> Denver, CO",20280.0,11.608471665712651,0.0,671.0,613.0,0.35088723526044646,0.0,102.0,4766.0,2.7281053234115626,0.0,397.0,5472.0,3.132226674298798,0.0,185.0,0.0,0.0,0.0,0.0,9429.0,5.397252432741843,0.0,658.0
"Charlotte, NC -> Jacksonville/Camp Lejeune, NC",20260.0,12.929164007657945,0.0,411.0,2435.0,1.5539246968730058,0.0,308.0,4718.0,3.0108487555839183,0.0,192.0,2337.0,1.4913848117421824,0.0,96.0,37.0,0.023611997447351627,0.0,37.0,10733.0,6.849393746011487,0.0,291.0
"Fort Myers, FL -> Washington, DC",20255.0,17.861552028218696,0.0,1313.0,861.0,0.7592592592592593,0.0,233.0,6237.0,5.5,0.0,1313.0,3064.0,2.7019400352733687,0.0,331.0,0.0,0.0,0.0,0.0,10093.0,8.900352733686066,0.0,712.0
"Charlotte, NC -> Charlottesville, VA",20246.0,10.908405172413794,0.0,699.0,2112.0,1.1379310344827587,0.0,224.0,4986.0,2.6864224137931036,0.0,422.0,2726.0,1.46875,0.0,66.0,142.0,0.07650862068965517,0.0,91.0,10280.0,5.538793103448276,0.0,351.0
"Baltimore, MD -> Providence, RI",20243.0,9.553091080698442,0.0,313.0,650.0,0.3067484662576687,0.0,107.0,9100.0,4.294478527607362,0.0,238.0,2107.0,0.9943369513921662,0.0,148.0,18.0,0.008494572911750826,0.0,18.0,8368.0,3.949032562529495,0.0,251.0
"Cincinnati, OH -> Denver, CO",20243.0,11.430265386787125,0.0,1302.0,783.0,0.44212309429700736,0.0,225.0,5659.0,3.1953698475437604,0.0,1302.0,6824.0,3.8531902879728968,0.0,365.0,10.0,0.00564652738565782,0.0,10.0,6967.0,3.9339356295878036,0.0,332.0
"Oakland, CA -> Salt Lake City, UT",20235.0,7.5195094760312156,0.0,853.0,235.0,0.08732813080639168,0.0,85.0,7376.0,2.740988480118915,0.0,853.0,1165.0,0.432924563359346,0.0,57.0,99.0,0.03678929765886288,0.0,81.0,11360.0,4.2214790040876995,0.0,307.0
"Evansville, IN -> Atlanta, GA",20209.0,16.456840390879478,0.0,1157.0,1060.0,0.8631921824104235,0.0,272.0,6371.0,5.188110749185668,0.0,857.0,5697.0,4.6392508143322475,0.0,727.0,0.0,0.0,0.0,0.0,7081.0,5.76628664495114,0.0,1157.0
"Philadelphia, PA -> Seattle, WA",20207.0,16.088375796178344,0.0,893.0,827.0,0.6584394904458599,0.0,139.0,7437.0,5.921178343949045,0.0,840.0,5969.0,4.752388535031847,0.0,227.0,48.0,0.03821656050955414,0.0,48.0,5926.0,4.718152866242038,0.0,331.0
"Austin, TX -> Boston, MA",20207.0,18.353315168029063,0.0,783.0,266.0,0.24159854677565848,0.0,106.0,6111.0,5.550408719346049,0.0,783.0,4317.0,3.9209809264305178,0.0,323.0,22.0,0.019981834695731154,0.0,22.0,9491.0,8.620345140781108,0.0,320.0
"Dallas/Fort Worth, TX -> Fort Smith, AR",20202.0,13.513043478260869,0.0,775.0,2188.0,1.4635451505016723,0.0,347.0,5216.0,3.488963210702341,0.0,182.0,1987.0,1.3290969899665552,0.0,119.0,0.0,0.0,0.0,0.0,10811.0,7.231438127090301,0.0,758.0
"Phoenix, AZ -> Monterey, CA",20174.0,16.3088116410671,0.0,690.0,562.0,0.45432497978981407,0.0,556.0,6793.0,5.491511721907842,0.0,624.0,1669.0,1.349232012934519,0.0,40.0,53.0,0.04284559417946645,0.0,21.0,11097.0,8.970897332255456,0.0,246.0
"Palm Springs, CA -> Denver, CO",20165.0,14.475951184493898,0.0,679.0,821.0,0.589375448671931,0.0,290.0,6820.0,4.895908111988514,0.0,620.0,4867.0,3.4938980617372577,0.0,212.0,0.0,0.0,0.0,0.0,7657.0,5.496769562096195,0.0,679.0
"Atlanta, GA -> Charleston, SC",20165.0,5.592068774265114,0.0,603.0,1760.0,0.48807542983915697,0.0,603.0,8187.0,2.2703826955074877,0.0,181.0,2601.0,0.721297836938436,0.0,203.0,0.0,0.0,0.0,0.0,7617.0,2.112312811980033,0.0,493.0
"Chicago, IL -> Fargo, ND",20153.0,15.118529632408102,0.0,376.0,1519.0,1.1395348837209303,0.0,143.0,6641.0,4.981995498874719,0.0,301.0,4817.0,3.6136534133533385,0.0,155.0,0.0,0.0,0.0,0.0,7176.0,5.383345836459115,0.0,350.0
"Portland, ME -> Chicago, IL",20142.0,21.751619870410366,0.0,1157.0,761.0,0.8218142548596112,0.0,409.0,5160.0,5.572354211663067,0.0,740.0,6923.0,7.476241900647948,0.0,465.0,24.0,0.02591792656587473,0.0,24.0,7274.0,7.855291576673866,0.0,658.0
"Houston, TX -> Louisville, KY",20138.0,12.625705329153606,0.0,424.0,848.0,0.5316614420062696,0.0,169.0,7849.0,4.921003134796238,0.0,424.0,2874.0,1.8018808777429467,0.0,112.0,7.0,0.00438871473354232,0.0,7.0,8560.0,5.366771159874608,0.0,281.0
"Orlando, FL -> Las Vegas, NV",20136.0,14.270729978738483,0.0,442.0,1303.0,0.923458540042523,0.0,152.0,5532.0,3.920623671155209,0.0,369.0,5653.0,4.006378454996456,0.0,442.0,28.0,0.019844082211197732,0.0,28.0,7620.0,5.400425230333097,0.0,322.0
"Cleveland, OH -> Denver, CO",20129.0,10.386480908152734,0.0,898.0,794.0,0.40970072239422084,0.0,345.0,7124.0,3.675954592363261,0.0,897.0,5500.0,2.8379772961816307,0.0,305.0,4.0,0.0020639834881320948,0.0,4.0,6707.0,3.4607843137254903,0.0,505.0
"San Francisco, CA -> Detroit, MI",20127.0,11.181666666666667,0.0,511.0,157.0,0.08722222222222223,0.0,157.0,7828.0,4.348888888888889,0.0,511.0,3828.0,2.1266666666666665,0.0,210.0,28.0,0.015555555555555555,0.0,28.0,8286.0,4.6033333333333335,0.0,282.0
"Fort Lauderdale, FL -> Tampa, FL",20103.0,9.469147432878003,0.0,357.0,564.0,0.26566179934055584,0.0,119.0,5051.0,2.379180405087141,0.0,307.0,4846.0,2.2826189354686766,0.0,176.0,36.0,0.016957136128120585,0.0,29.0,9606.0,4.5247291568535095,0.0,226.0
"Lubbock, TX -> Houston, TX",20102.0,16.53125,0.0,1418.0,2712.0,2.2302631578947367,0.0,525.0,3394.0,2.7911184210526314,0.0,642.0,6587.0,5.416940789473684,0.0,1418.0,0.0,0.0,0.0,0.0,7409.0,6.092927631578948,0.0,993.0
"Chicago, IL -> Jackson, WY",20092.0,26.969127516778524,0.0,1176.0,971.0,1.3033557046979867,0.0,241.0,5833.0,7.829530201342282,0.0,1012.0,3814.0,5.119463087248322,0.0,124.0,0.0,0.0,0.0,0.0,9474.0,12.716778523489934,0.0,490.0
"Omaha, NE -> Dallas/Fort Worth, TX",20047.0,14.18754423213022,0.0,1015.0,623.0,0.44090587402689313,0.0,246.0,6724.0,4.758669497523001,0.0,1009.0,4288.0,3.034677990092003,0.0,255.0,0.0,0.0,0.0,0.0,8412.0,5.953290870488322,0.0,394.0
"Pittsburgh, PA -> Philadelphia, PA",20039.0,10.502620545073375,0.0,524.0,386.0,0.20230607966457023,0.0,179.0,3721.0,1.95020964360587,0.0,443.0,6303.0,3.3034591194968552,0.0,236.0,43.0,0.022536687631027254,0.0,27.0,9586.0,5.024109014675052,0.0,511.0
"Pensacola, FL -> Atlanta, GA",20038.0,7.1487691758829826,0.0,1161.0,1696.0,0.6050660007135212,0.0,823.0,4888.0,1.7438458794149125,0.0,333.0,3873.0,1.3817338565822332,0.0,198.0,0.0,0.0,0.0,0.0,9581.0,3.4181234391723154,0.0,1161.0
"Chicago, IL -> Colorado Springs, CO",20025.0,17.612137203166228,0.0,675.0,999.0,0.8786279683377308,0.0,391.0,7186.0,6.32014072119613,0.0,675.0,4786.0,4.209322779243624,0.0,95.0,0.0,0.0,0.0,0.0,7054.0,6.2040457343887425,0.0,268.0
"Oakland, CA -> Portland, OR",20017.0,7.803898635477583,0.0,371.0,65.0,0.025341130604288498,0.0,49.0,9411.0,3.6690058479532164,0.0,371.0,1313.0,0.5118908382066277,0.0,89.0,218.0,0.08499025341130605,0.0,128.0,9010.0,3.512670565302144,0.0,171.0
"San Jose, CA -> Salt Lake City, UT",20004.0,9.63119884448724,0.0,1204.0,123.0,0.05922002888781897,0.0,67.0,8565.0,4.123736157920077,0.0,1204.0,1675.0,0.8064516129032258,0.0,84.0,40.0,0.019258545979778528,0.0,40.0,9601.0,4.622532498796341,0.0,323.0
"Minneapolis, MN -> Nashville, TN",19969.0,10.18826530612245,0.0,1025.0,2600.0,1.3265306122448979,0.0,989.0,6715.0,3.4260204081632653,0.0,949.0,3733.0,1.904591836734694,0.0,126.0,0.0,0.0,0.0,0.0,6921.0,3.531122448979592,0.0,242.0
"Hartford, CT -> Atlanta, GA",19953.0,8.530568619067978,0.0,884.0,1098.0,0.46943138093202225,0.0,197.0,9219.0,3.941427960666952,0.0,884.0,3519.0,1.5044890979050876,0.0,160.0,0.0,0.0,0.0,0.0,6117.0,2.615220179563916,0.0,319.0
"Cedar Rapids/Iowa City, IA -> Minneapolis, MN",19946.0,17.091688089117394,0.0,655.0,3704.0,3.1739502999143103,0.0,617.0,4913.0,4.209940017137961,0.0,392.0,3986.0,3.4155955441302486,0.0,445.0,0.0,0.0,0.0,0.0,7343.0,6.292202227934876,0.0,329.0
"Philadelphia, PA -> Akron, OH",19944.0,27.47107438016529,0.0,825.0,871.0,1.199724517906336,0.0,204.0,4502.0,6.201101928374656,0.0,825.0,2954.0,4.068870523415978,0.0,229.0,20.0,0.027548209366391185,0.0,12.0,11597.0,15.973829201101928,0.0,447.0
"Los Angeles, CA -> Kansas City, MO",19940.0,10.030181086519114,0.0,398.0,0.0,0.0,0.0,0.0,7978.0,4.01307847082495,0.0,347.0,1795.0,0.9029175050301811,0.0,226.0,26.0,0.013078470824949699,0.0,26.0,10141.0,5.101106639839034,0.0,321.0
"Fort Wayne, IN -> Atlanta, GA",19937.0,14.190035587188612,0.0,395.0,2262.0,1.609964412811388,0.0,392.0,10906.0,7.762277580071174,0.0,366.0,2436.0,1.7338078291814947,0.0,85.0,0.0,0.0,0.0,0.0,4333.0,3.083985765124555,0.0,287.0
"Newark, NJ -> Greer, SC",19931.0,27.91456582633053,0.0,815.0,345.0,0.4831932773109244,0.0,190.0,8683.0,12.161064425770308,0.0,815.0,3757.0,5.261904761904762,0.0,805.0,23.0,0.03221288515406162,0.0,23.0,7123.0,9.976190476190476,0.0,242.0
"Savannah, GA -> Washington, DC",19930.0,17.84243509400179,0.0,980.0,1345.0,1.2041181736794986,0.0,980.0,5309.0,4.752909579230081,0.0,578.0,3173.0,2.8406445837063563,0.0,405.0,0.0,0.0,0.0,0.0,10103.0,9.044762757385856,0.0,440.0
"Tampa, FL -> San Juan, PR",19922.0,13.5708446866485,0.0,581.0,1056.0,0.7193460490463215,0.0,156.0,7563.0,5.151907356948229,0.0,574.0,1430.0,0.9741144414168937,0.0,204.0,21.0,0.01430517711171662,0.0,13.0,9852.0,6.7111716621253406,0.0,438.0
"Springfield, MO -> Atlanta, GA",19918.0,13.540448674371175,0.0,774.0,1673.0,1.1373215499660094,0.0,225.0,5346.0,3.634262406526173,0.0,482.0,3677.0,2.4996600951733514,0.0,151.0,0.0,0.0,0.0,0.0,9222.0,6.269204622705643,0.0,297.0
"Dallas, TX -> St. Louis, MO",19873.0,9.343206393982134,0.0,285.0,482.0,0.22661024917724495,0.0,199.0,7788.0,3.6614950634696757,0.0,204.0,1811.0,0.8514339445228021,0.0,285.0,5.0,0.0023507287259050304,0.0,5.0,9787.0,4.6013164080865065,0.0,270.0
"Dallas/Fort Worth, TX -> Columbus, OH",19868.0,13.019659239842726,0.0,347.0,1156.0,0.7575360419397117,0.0,248.0,8219.0,5.385976408912189,0.0,347.0,2551.0,1.6716906946264745,0.0,94.0,37.0,0.024246395806028834,0.0,37.0,7905.0,5.180209698558323,0.0,255.0
"Reno, NV -> Phoenix, AZ",19857.0,8.31532663316583,0.0,1243.0,50.0,0.020938023450586266,0.0,21.0,7025.0,2.94179229480737,0.0,1243.0,2328.0,0.9748743718592965,0.0,110.0,0.0,0.0,0.0,0.0,10454.0,4.377721943048576,0.0,450.0
"Phoenix, AZ -> Atlanta, GA",19857.0,5.4642267473858,0.0,746.0,387.0,0.10649422124380847,0.0,262.0,9341.0,2.570445789763346,0.0,734.0,3162.0,0.8701155751238305,0.0,143.0,64.0,0.017611447440836543,0.0,64.0,6903.0,1.899559713813979,0.0,248.0
"Newark, NJ -> Jacksonville, FL",19844.0,19.11753371868979,0.0,848.0,1122.0,1.0809248554913296,0.0,196.0,6182.0,5.955684007707129,0.0,765.0,4558.0,4.391136801541426,0.0,167.0,0.0,0.0,0.0,0.0,7982.0,7.689788053949903,0.0,316.0
"Charlotte, NC -> Milwaukee, WI",19838.0,11.342481417953117,0.0,822.0,1793.0,1.0251572327044025,0.0,214.0,5502.0,3.1457975986277873,0.0,817.0,2818.0,1.611206403659234,0.0,101.0,20.0,0.011435105774728416,0.0,20.0,9705.0,5.548885077186964,0.0,304.0
"Denver, CO -> Oakland, CA",19836.0,11.586448598130842,0.0,383.0,200.0,0.11682242990654206,0.0,51.0,7743.0,4.522780373831775,0.0,299.0,3091.0,1.8054906542056075,0.0,231.0,0.0,0.0,0.0,0.0,8802.0,5.141355140186916,0.0,383.0
"Dallas, TX -> Chicago, IL",19796.0,7.988700564971752,0.0,443.0,544.0,0.2195318805488297,0.0,206.0,7889.0,3.1836158192090394,0.0,356.0,2322.0,0.937046004842615,0.0,70.0,81.0,0.03268765133171913,0.0,52.0,8960.0,3.615819209039548,0.0,416.0
"Washington, DC -> Syracuse, NY",19794.0,12.39448966812774,0.0,616.0,2329.0,1.4583594239198496,0.0,532.0,5863.0,3.6712586098935502,0.0,616.0,2405.0,1.5059486537257358,0.0,433.0,0.0,0.0,0.0,0.0,9197.0,5.758922980588603,0.0,364.0
"Orlando, FL -> Phoenix, AZ",19793.0,13.899578651685394,0.0,1000.0,2497.0,1.7535112359550562,0.0,157.0,4329.0,3.0400280898876404,0.0,946.0,2937.0,2.0625,0.0,84.0,228.0,0.1601123595505618,0.0,210.0,9802.0,6.883426966292135,0.0,519.0
"Los Angeles, CA -> Detroit, MI",19780.0,7.280088332719911,0.0,705.0,136.0,0.050055207949944794,0.0,35.0,8384.0,3.0857563489142437,0.0,705.0,3661.0,1.347442031652558,0.0,205.0,122.0,0.04490246595509753,0.0,65.0,7477.0,2.7519322782480677,0.0,246.0
"Atlanta, GA -> Milwaukee, WI",19754.0,6.223692501575299,0.0,714.0,1146.0,0.3610586011342155,0.0,714.0,10152.0,3.1984877126654063,0.0,513.0,2202.0,0.6937618147448015,0.0,211.0,0.0,0.0,0.0,0.0,6254.0,1.9703843730308759,0.0,504.0
"Knoxville, TN -> Charlotte, NC",19750.0,11.234357224118316,0.0,854.0,1035.0,0.5887372013651877,0.0,252.0,4101.0,2.332764505119454,0.0,854.0,3176.0,1.806598407281001,0.0,165.0,26.0,0.01478953356086462,0.0,26.0,11412.0,6.491467576791809,0.0,475.0
"Baltimore, MD -> Albany, NY",19744.0,10.818630136986302,0.0,362.0,988.0,0.5413698630136986,0.0,329.0,8237.0,4.513424657534246,0.0,174.0,1150.0,0.6301369863013698,0.0,74.0,0.0,0.0,0.0,0.0,9369.0,5.133698630136986,0.0,339.0
"Tampa, FL -> Fort Lauderdale, FL",19742.0,9.36527514231499,0.0,561.0,477.0,0.226280834914611,0.0,103.0,5371.0,2.5479127134724857,0.0,367.0,3926.0,1.862428842504744,0.0,422.0,29.0,0.013757115749525617,0.0,29.0,9939.0,4.714895635673624,0.0,494.0
"Washington, DC -> Grand Rapids, MI",19739.0,30.0441400304414,0.0,763.0,1698.0,2.584474885844749,0.0,293.0,5209.0,7.928462709284627,0.0,746.0,2871.0,4.36986301369863,0.0,236.0,3.0,0.0045662100456621,0.0,3.0,9958.0,15.156773211567732,0.0,711.0
"Las Vegas, NV -> St. Louis, MO",19725.0,12.2591671845867,0.0,305.0,97.0,0.06028589185829708,0.0,88.0,7784.0,4.837787445618397,0.0,284.0,1698.0,1.055313859540087,0.0,130.0,38.0,0.023617153511497825,0.0,20.0,10108.0,6.282162834058421,0.0,305.0
"St. Louis, MO -> Dallas, TX",19725.0,9.317430325932923,0.0,484.0,235.0,0.11100614076523382,0.0,102.0,5933.0,2.802550779404818,0.0,215.0,5048.0,2.384506376948512,0.0,484.0,0.0,0.0,0.0,0.0,8509.0,4.01936702881436,0.0,310.0
"San Antonio, TX -> Denver, CO",19721.0,8.540926808142054,0.0,435.0,438.0,0.18969250757903855,0.0,173.0,6818.0,2.952793417063664,0.0,377.0,3640.0,1.5764400173235167,0.0,187.0,0.0,0.0,0.0,0.0,8825.0,3.822000866175834,0.0,400.0
"Atlanta, GA -> White Plains, NY",19702.0,9.029330889092575,0.0,823.0,2493.0,1.1425297891842348,0.0,803.0,7515.0,3.444087992667278,0.0,761.0,4433.0,2.0316223648029332,0.0,609.0,0.0,0.0,0.0,0.0,5261.0,2.4110907424381303,0.0,203.0
"New York, NY -> Nantucket, MA",19689.0,27.008230452674898,0.0,595.0,3391.0,4.651577503429356,0.0,412.0,5310.0,7.283950617283951,0.0,406.0,1514.0,2.0768175582990396,0.0,136.0,0.0,0.0,0.0,0.0,9474.0,12.995884773662551,0.0,386.0
"Salt Lake City, UT -> Boston, MA",19671.0,17.149956408020923,0.0,962.0,197.0,0.17175239755884916,0.0,94.0,7080.0,6.172624237140366,0.0,622.0,6240.0,5.440278988666085,0.0,777.0,0.0,0.0,0.0,0.0,6154.0,5.3653007846556235,0.0,340.0
"Chicago, IL -> Marquette, MI",19665.0,46.05386416861827,0.0,1200.0,7595.0,17.78688524590164,0.0,1066.0,2038.0,4.772833723653396,0.0,227.0,1264.0,2.9601873536299768,0.0,59.0,0.0,0.0,0.0,0.0,8768.0,20.533957845433257,0.0,1035.0
"New York, NY -> Madison, WI",19665.0,23.721351025331725,0.0,1049.0,721.0,0.8697225572979493,0.0,212.0,5541.0,6.683956574185766,0.0,1001.0,4497.0,5.424607961399277,0.0,902.0,0.0,0.0,0.0,0.0,8906.0,10.743063932448733,0.0,344.0
"Richmond, VA -> Newark, NJ",19655.0,21.387377584330796,0.0,941.0,59.0,0.06420021762785637,0.0,51.0,8522.0,9.273122959738847,0.0,529.0,8248.0,8.974972796517955,0.0,941.0,0.0,0.0,0.0,0.0,2826.0,3.075081610446137,0.0,197.0
"Islip, NY -> Orlando, FL",19653.0,14.138848920863309,0.0,701.0,668.0,0.4805755395683453,0.0,258.0,6129.0,4.409352517985612,0.0,701.0,4546.0,3.270503597122302,0.0,177.0,35.0,0.025179856115107913,0.0,35.0,8275.0,5.953237410071942,0.0,485.0
"Rapid City, SD -> Denver, CO",19641.0,20.1652977412731,0.0,829.0,1301.0,1.335728952772074,0.0,773.0,5158.0,5.295687885010267,0.0,532.0,5114.0,5.250513347022587,0.0,243.0,0.0,0.0,0.0,0.0,8068.0,8.283367556468173,0.0,499.0
