ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Salt Lake City, UT->Rapid City, SD",697.0,22.483870967741936,557.0,17.967741935483872,55.0,1.7741935483870968,85.0,2.7419354838709675,0.0,0.0,0.0,0.0
"San Jose, CA->Salt Lake City, UT",697.0,6.97,0.0,0.0,139.0,1.39,218.0,2.18,0.0,0.0,340.0,3.4
"Bozeman, MT->Minneapolis, MN",697.0,10.890625,0.0,0.0,622.0,9.71875,75.0,1.171875,0.0,0.0,0.0,0.0
"Montgomery, AL->Dallas/Fort Worth, TX",697.0,8.7125,0.0,0.0,131.0,1.6375,206.0,2.575,2.0,0.025,358.0,4.475
"Nashville, TN->Los Angeles, CA",695.0,4.34375,0.0,0.0,197.0,1.23125,63.0,0.39375,0.0,0.0,435.0,2.71875
"Atlanta, GA->Charleston, SC",694.0,2.5054151624548737,17.0,0.061371841155234655,187.0,0.6750902527075813,182.0,0.6570397111913358,0.0,0.0,308.0,1.111913357400722
"Dayton, OH->Dallas/Fort Worth, TX",694.0,6.485981308411215,7.0,0.06542056074766354,129.0,1.205607476635514,427.0,3.9906542056074765,0.0,0.0,131.0,1.2242990654205608
"Phoenix, AZ->Bakersfield, CA",694.0,7.797752808988764,0.0,0.0,286.0,3.2134831460674156,47.0,0.5280898876404494,0.0,0.0,361.0,4.056179775280899
"Los Angeles, CA->Palm Springs, CA",693.0,22.35483870967742,0.0,0.0,81.0,2.6129032258064515,40.0,1.2903225806451613,0.0,0.0,572.0,18.451612903225808
"Dallas/Fort Worth, TX->Grand Rapids, MI",692.0,8.54320987654321,3.0,0.037037037037037035,35.0,0.43209876543209874,459.0,5.666666666666667,0.0,0.0,195.0,2.4074074074074074
"Los Angeles, CA->Columbus, OH",692.0,8.987012987012987,0.0,0.0,92.0,1.1948051948051948,157.0,2.038961038961039,0.0,0.0,443.0,5.753246753246753
"Philadelphia, PA->Akron, OH",691.0,11.14516129032258,0.0,0.0,294.0,4.741935483870968,43.0,0.6935483870967742,0.0,0.0,354.0,5.709677419354839
"Pittsburgh, PA->Raleigh/Durham, NC",691.0,22.29032258064516,0.0,0.0,136.0,4.387096774193548,113.0,3.6451612903225805,0.0,0.0,442.0,14.258064516129032
"Santa Ana, CA->Atlanta, GA",690.0,7.840909090909091,248.0,2.8181818181818183,294.0,3.340909090909091,66.0,0.75,0.0,0.0,82.0,0.9318181818181818
"Denver, CO->Medford, OR",689.0,10.6,69.0,1.0615384615384615,273.0,4.2,85.0,1.3076923076923077,0.0,0.0,262.0,4.030769230769231
"Columbia, SC->Charlotte, NC",687.0,3.9482758620689653,1.0,0.005747126436781609,109.0,0.6264367816091954,91.0,0.5229885057471264,0.0,0.0,486.0,2.793103448275862
"Mammoth Lakes, CA->San Francisco, CA",686.0,22.129032258064516,0.0,0.0,15.0,0.4838709677419355,455.0,14.67741935483871,0.0,0.0,216.0,6.967741935483871
"Los Angeles, CA->St. George, UT",686.0,22.129032258064516,0.0,0.0,271.0,8.741935483870968,158.0,5.096774193548387,0.0,0.0,257.0,8.290322580645162
"Denver, CO->San Luis Obispo, CA",686.0,11.064516129032258,0.0,0.0,267.0,4.306451612903226,92.0,1.4838709677419355,0.0,0.0,327.0,5.274193548387097
"Oklahoma City, OK->Charlotte, NC",685.0,11.048387096774194,0.0,0.0,268.0,4.32258064516129,219.0,3.532258064516129,34.0,0.5483870967741935,164.0,2.6451612903225805
"Charlotte, NC->White Plains, NY",685.0,5.854700854700854,102.0,0.8717948717948718,302.0,2.5811965811965814,189.0,1.6153846153846154,15.0,0.1282051282051282,77.0,0.6581196581196581
"Des Moines, IA->Sanford, FL",684.0,48.857142857142854,0.0,0.0,551.0,39.357142857142854,34.0,2.4285714285714284,0.0,0.0,99.0,7.071428571428571
"Columbus, OH->Phoenix, AZ",684.0,8.047058823529412,200.0,2.3529411764705883,95.0,1.1176470588235294,297.0,3.4941176470588236,0.0,0.0,92.0,1.0823529411764705
"Newark, NJ->San Diego, CA",684.0,4.783216783216783,0.0,0.0,133.0,0.9300699300699301,146.0,1.020979020979021,0.0,0.0,405.0,2.832167832167832
"Trenton, NJ->Charlotte, NC",683.0,48.785714285714285,0.0,0.0,133.0,9.5,64.0,4.571428571428571,0.0,0.0,486.0,34.714285714285715
"Cincinnati, OH->Punta Gorda, FL",683.0,24.392857142857142,66.0,2.357142857142857,270.0,9.642857142857142,269.0,9.607142857142858,46.0,1.6428571428571428,32.0,1.1428571428571428
"Dallas/Fort Worth, TX->Savannah, GA",683.0,12.648148148148149,14.0,0.25925925925925924,393.0,7.277777777777778,64.0,1.1851851851851851,0.0,0.0,212.0,3.925925925925926
"Miami, FL->Nashville, TN",682.0,7.333333333333333,0.0,0.0,309.0,3.3225806451612905,273.0,2.935483870967742,0.0,0.0,100.0,1.075268817204301
"Tampa, FL->Islip, NY",682.0,13.918367346938776,0.0,0.0,161.0,3.2857142857142856,88.0,1.7959183673469388,0.0,0.0,433.0,8.83673469387755
"Dallas/Fort Worth, TX->Peoria, IL",682.0,11.0,26.0,0.41935483870967744,244.0,3.935483870967742,97.0,1.564516129032258,0.0,0.0,315.0,5.080645161290323
"Alexandria, LA->Houston, TX",681.0,11.741379310344827,0.0,0.0,223.0,3.8448275862068964,352.0,6.068965517241379,0.0,0.0,106.0,1.8275862068965518
"Newark, NJ->Fayetteville, AR",681.0,30.954545454545453,10.0,0.45454545454545453,242.0,11.0,78.0,3.5454545454545454,23.0,1.0454545454545454,328.0,14.909090909090908
"West Palm Beach/Palm Beach, FL->Trenton, NJ",681.0,21.967741935483872,0.0,0.0,127.0,4.096774193548387,177.0,5.709677419354839,0.0,0.0,377.0,12.161290322580646
"Honolulu, HI->Kona, HI",680.0,1.3051823416506718,0.0,0.0,413.0,0.7927063339731286,0.0,0.0,12.0,0.023032629558541268,255.0,0.4894433781190019
"Las Vegas, NV->Columbus, OH",677.0,7.781609195402299,0.0,0.0,172.0,1.9770114942528736,152.0,1.7471264367816093,0.0,0.0,353.0,4.057471264367816
"Anchorage, AK->Kodiak, AK",677.0,12.773584905660377,145.0,2.7358490566037736,367.0,6.9245283018867925,18.0,0.33962264150943394,0.0,0.0,147.0,2.7735849056603774
"Los Angeles, CA->Hayden, CO",677.0,21.838709677419356,0.0,0.0,513.0,16.548387096774192,91.0,2.935483870967742,0.0,0.0,73.0,2.3548387096774195
"Pensacola, FL->Chicago, IL",677.0,16.925,0.0,0.0,75.0,1.875,497.0,12.425,0.0,0.0,105.0,2.625
"Charlotte, NC->Rochester, NY",676.0,6.563106796116505,0.0,0.0,323.0,3.1359223300970873,67.0,0.6504854368932039,0.0,0.0,286.0,2.7766990291262137
"Manchester, NH->Orlando, FL",675.0,9.926470588235293,0.0,0.0,20.0,0.29411764705882354,235.0,3.4558823529411766,0.0,0.0,420.0,6.176470588235294
"Fort Lauderdale, FL->Minneapolis, MN",675.0,7.03125,18.0,0.1875,486.0,5.0625,29.0,0.3020833333333333,0.0,0.0,142.0,1.4791666666666667
"Las Vegas, NV->Omaha, NE",675.0,8.333333333333334,0.0,0.0,172.0,2.123456790123457,201.0,2.4814814814814814,0.0,0.0,302.0,3.728395061728395
"San Jose, CA->Boise, ID",675.0,10.887096774193548,0.0,0.0,280.0,4.516129032258065,35.0,0.5645161290322581,0.0,0.0,360.0,5.806451612903226
"Charlotte, NC->Sarasota/Bradenton, FL",674.0,7.326086956521739,0.0,0.0,174.0,1.891304347826087,143.0,1.5543478260869565,14.0,0.15217391304347827,343.0,3.7282608695652173
"Tallahassee, FL->Atlanta, GA",674.0,3.9415204678362574,10.0,0.05847953216374269,94.0,0.5497076023391813,152.0,0.8888888888888888,0.0,0.0,418.0,2.4444444444444446
"Wichita Falls, TX->Dallas/Fort Worth, TX",673.0,7.6477272727272725,16.0,0.18181818181818182,396.0,4.5,89.0,1.0113636363636365,0.0,0.0,172.0,1.9545454545454546
"Dallas/Fort Worth, TX->Gunnison, CO",673.0,17.710526315789473,2.0,0.05263157894736842,469.0,12.342105263157896,163.0,4.2894736842105265,0.0,0.0,39.0,1.0263157894736843
"Houston, TX->San Juan, PR",673.0,8.973333333333333,0.0,0.0,248.0,3.3066666666666666,186.0,2.48,0.0,0.0,239.0,3.1866666666666665
"Bloomington/Normal, IL->Chicago, IL",673.0,11.216666666666667,231.0,3.85,291.0,4.85,62.0,1.0333333333333334,0.0,0.0,89.0,1.4833333333333334
"Raleigh/Durham, NC->Las Vegas, NV",673.0,12.942307692307692,0.0,0.0,324.0,6.230769230769231,69.0,1.3269230769230769,0.0,0.0,280.0,5.384615384615385
"Shreveport, LA->Houston, TX",672.0,7.466666666666667,9.0,0.1,259.0,2.8777777777777778,138.0,1.5333333333333334,0.0,0.0,266.0,2.9555555555555557
"Washington, DC->Charleston/Dunbar, WV",672.0,11.789473684210526,16.0,0.2807017543859649,237.0,4.157894736842105,62.0,1.087719298245614,0.0,0.0,357.0,6.2631578947368425
"Long Beach, CA->San Jose, CA",671.0,10.82258064516129,0.0,0.0,317.0,5.112903225806452,140.0,2.2580645161290325,0.0,0.0,214.0,3.4516129032258065
"Detroit, MI->Chattanooga, TN",670.0,16.341463414634145,469.0,11.439024390243903,4.0,0.0975609756097561,119.0,2.902439024390244,0.0,0.0,78.0,1.9024390243902438
"Trenton, NJ->Fort Myers, FL",669.0,29.08695652173913,0.0,0.0,5.0,0.21739130434782608,204.0,8.869565217391305,0.0,0.0,460.0,20.0
"Oklahoma City, OK->Minneapolis, MN",669.0,21.580645161290324,242.0,7.806451612903226,367.0,11.838709677419354,60.0,1.935483870967742,0.0,0.0,0.0,0.0
"Aspen, CO->Atlanta, GA",669.0,21.580645161290324,8.0,0.25806451612903225,31.0,1.0,68.0,2.193548387096774,0.0,0.0,562.0,18.129032258064516
"Charlotte, NC->Baton Rouge, LA",669.0,7.964285714285714,0.0,0.0,104.0,1.2380952380952381,86.0,1.0238095238095237,0.0,0.0,479.0,5.7023809523809526
"Chicago, IL->Kalamazoo, MI",669.0,9.985074626865671,250.0,3.7313432835820897,97.0,1.4477611940298507,245.0,3.656716417910448,0.0,0.0,77.0,1.1492537313432836
"Fresno, CA->Las Vegas, NV",668.0,15.181818181818182,0.0,0.0,162.0,3.6818181818181817,66.0,1.5,0.0,0.0,440.0,10.0
"Amarillo, TX->Houston, TX",668.0,9.823529411764707,0.0,0.0,5.0,0.07352941176470588,115.0,1.6911764705882353,0.0,0.0,548.0,8.058823529411764
"Madison, WI->Salt Lake City, UT",668.0,25.692307692307693,351.0,13.5,0.0,0.0,69.0,2.6538461538461537,0.0,0.0,248.0,9.538461538461538
"Charlotte, NC->Hilton Head, SC",668.0,7.590909090909091,0.0,0.0,116.0,1.3181818181818181,152.0,1.7272727272727273,0.0,0.0,400.0,4.545454545454546
"Newark, NJ->Salt Lake City, UT",666.0,10.40625,0.0,0.0,22.0,0.34375,55.0,0.859375,0.0,0.0,589.0,9.203125
"Providence, RI->Baltimore, MD",666.0,4.593103448275862,0.0,0.0,424.0,2.924137931034483,62.0,0.42758620689655175,25.0,0.1724137931034483,155.0,1.0689655172413792
"Chicago, IL->Scranton/Wilkes-Barre, PA",664.0,11.254237288135593,38.0,0.6440677966101694,134.0,2.2711864406779663,109.0,1.847457627118644,0.0,0.0,383.0,6.491525423728813
"El Paso, TX->Dallas, TX",664.0,5.627118644067797,0.0,0.0,107.0,0.9067796610169492,64.0,0.5423728813559322,3.0,0.025423728813559324,490.0,4.1525423728813555
"Colorado Springs, CO->Salt Lake City, UT",664.0,10.709677419354838,43.0,0.6935483870967742,523.0,8.435483870967742,98.0,1.5806451612903225,0.0,0.0,0.0,0.0
"Charlotte, NC->Peoria, IL",664.0,10.709677419354838,0.0,0.0,326.0,5.258064516129032,191.0,3.0806451612903225,0.0,0.0,147.0,2.370967741935484
"Washington, DC->Bangor, ME",664.0,13.019607843137255,97.0,1.9019607843137254,140.0,2.7450980392156863,125.0,2.450980392156863,7.0,0.13725490196078433,295.0,5.784313725490196
"Charlotte, NC->Oklahoma City, OK",661.0,10.661290322580646,0.0,0.0,52.0,0.8387096774193549,34.0,0.5483870967741935,0.0,0.0,575.0,9.274193548387096
"Tyler, TX->Dallas/Fort Worth, TX",661.0,5.698275862068965,93.0,0.8017241379310345,11.0,0.09482758620689655,173.0,1.4913793103448276,1.0,0.008620689655172414,383.0,3.3017241379310347
"Baltimore, MD->Jacksonville, FL",660.0,7.252747252747253,61.0,0.6703296703296703,452.0,4.967032967032967,72.0,0.7912087912087912,0.0,0.0,75.0,0.8241758241758241
"Lubbock, TX->Houston, TX",660.0,7.173913043478261,0.0,0.0,2.0,0.021739130434782608,66.0,0.717391304347826,0.0,0.0,592.0,6.434782608695652
"Chattanooga, TN->Washington, DC",660.0,22.75862068965517,16.0,0.5517241379310345,66.0,2.2758620689655173,17.0,0.5862068965517241,0.0,0.0,561.0,19.344827586206897
"Washington, DC->Jackson/Vicksburg, MS",659.0,21.258064516129032,110.0,3.5483870967741935,234.0,7.548387096774194,155.0,5.0,0.0,0.0,160.0,5.161290322580645
"New Bern/Morehead/Beaufort, NC->Charlotte, NC",659.0,5.272,0.0,0.0,292.0,2.336,31.0,0.248,0.0,0.0,336.0,2.688
"Sioux City, IA->Chicago, IL",659.0,8.036585365853659,107.0,1.3048780487804879,84.0,1.024390243902439,207.0,2.524390243902439,0.0,0.0,261.0,3.182926829268293
"Anchorage, AK->Juneau, AK",658.0,5.529411764705882,73.0,0.6134453781512605,324.0,2.722689075630252,120.0,1.0084033613445378,0.0,0.0,141.0,1.184873949579832
"Houston, TX->Amarillo, TX",658.0,9.82089552238806,0.0,0.0,53.0,0.7910447761194029,271.0,4.044776119402985,0.0,0.0,334.0,4.985074626865671
"Norfolk, VA->Denver, CO",657.0,16.425,0.0,0.0,478.0,11.95,75.0,1.875,0.0,0.0,104.0,2.6
"Minneapolis, MN->Iron Mountain/Kingsfd, MI",657.0,21.193548387096776,246.0,7.935483870967742,167.0,5.387096774193548,5.0,0.16129032258064516,0.0,0.0,239.0,7.709677419354839
"Fort Lauderdale, FL->Charleston, SC",656.0,21.161290322580644,0.0,0.0,443.0,14.290322580645162,0.0,0.0,0.0,0.0,213.0,6.870967741935484
"Denver, CO->Bismarck/Mandan, ND",656.0,21.161290322580644,68.0,2.193548387096774,93.0,3.0,222.0,7.161290322580645,0.0,0.0,273.0,8.806451612903226
"Denver, CO->Mammoth Lakes, CA",655.0,21.129032258064516,0.0,0.0,147.0,4.741935483870968,69.0,2.225806451612903,0.0,0.0,439.0,14.161290322580646
"Minneapolis, MN->Salt Lake City, UT",655.0,4.425675675675675,66.0,0.44594594594594594,289.0,1.9527027027027026,86.0,0.581081081081081,0.0,0.0,214.0,1.445945945945946
"Norfolk, VA->Atlanta, GA",655.0,3.060747663551402,0.0,0.0,305.0,1.425233644859813,170.0,0.794392523364486,0.0,0.0,180.0,0.8411214953271028
"Los Angeles, CA->Colorado Springs, CO",654.0,11.275862068965518,0.0,0.0,127.0,2.189655172413793,88.0,1.5172413793103448,0.0,0.0,439.0,7.568965517241379
"Memphis, TN->Charlotte, NC",654.0,3.3711340206185567,0.0,0.0,117.0,0.6030927835051546,199.0,1.0257731958762886,0.0,0.0,338.0,1.7422680412371134
"Hayden, CO->Dallas/Fort Worth, TX",654.0,17.210526315789473,0.0,0.0,73.0,1.9210526315789473,154.0,4.052631578947368,0.0,0.0,427.0,11.236842105263158
"Seattle, WA->Detroit, MI",654.0,4.33112582781457,232.0,1.5364238410596027,53.0,0.3509933774834437,235.0,1.5562913907284768,0.0,0.0,134.0,0.8874172185430463
"Los Angeles, CA->Santa Barbara, CA",653.0,6.595959595959596,0.0,0.0,105.0,1.0606060606060606,184.0,1.8585858585858586,0.0,0.0,364.0,3.676767676767677
"Portland, OR->Oakland, CA",653.0,3.863905325443787,0.0,0.0,27.0,0.15976331360946747,92.0,0.5443786982248521,0.0,0.0,534.0,3.1597633136094676
"Allentown/Bethlehem/Easton, PA->Charlotte, NC",652.0,7.670588235294118,11.0,0.12941176470588237,78.0,0.9176470588235294,161.0,1.8941176470588235,0.0,0.0,402.0,4.729411764705882
"Norfolk, VA->Fort Lauderdale, FL",652.0,81.5,0.0,0.0,27.0,3.375,27.0,3.375,0.0,0.0,598.0,74.75
"Greensboro/High Point, NC->Detroit, MI",652.0,9.055555555555555,170.0,2.361111111111111,0.0,0.0,55.0,0.7638888888888888,0.0,0.0,427.0,5.930555555555555
"Seattle, WA->Portland, OR",651.0,4.120253164556962,0.0,0.0,278.0,1.759493670886076,164.0,1.0379746835443038,0.0,0.0,209.0,1.3227848101265822
"Jacksonville, FL->Denver, CO",649.0,9.140845070422536,0.0,0.0,513.0,7.225352112676056,79.0,1.1126760563380282,0.0,0.0,57.0,0.8028169014084507
"Atlanta, GA->Columbus, GA",647.0,7.795180722891566,0.0,0.0,494.0,5.951807228915663,74.0,0.891566265060241,0.0,0.0,79.0,0.9518072289156626
"Atlanta, GA->Omaha, NE",646.0,4.581560283687943,14.0,0.09929078014184398,505.0,3.5815602836879434,112.0,0.7943262411347518,0.0,0.0,15.0,0.10638297872340426
"Fort Lauderdale, FL->Pittsburgh, PA",646.0,8.72972972972973,0.0,0.0,330.0,4.45945945945946,140.0,1.8918918918918919,23.0,0.3108108108108108,153.0,2.0675675675675675
"San Angelo, TX->Dallas/Fort Worth, TX",645.0,4.813432835820896,4.0,0.029850746268656716,127.0,0.9477611940298507,134.0,1.0,0.0,0.0,380.0,2.8358208955223883
"Nashville, TN->St. Louis, MO",644.0,9.757575757575758,20.0,0.30303030303030304,171.0,2.590909090909091,46.0,0.696969696969697,0.0,0.0,407.0,6.166666666666667
"Charlotte, NC->Omaha, NE",644.0,7.853658536585366,0.0,0.0,204.0,2.4878048780487805,204.0,2.4878048780487805,0.0,0.0,236.0,2.8780487804878048
"Raleigh/Durham, NC->Detroit, MI",643.0,13.680851063829786,0.0,0.0,40.0,0.851063829787234,3.0,0.06382978723404255,0.0,0.0,600.0,12.76595744680851
"Honolulu, HI->Chicago, IL",643.0,17.86111111111111,511.0,14.194444444444445,66.0,1.8333333333333333,66.0,1.8333333333333333,0.0,0.0,0.0,0.0
"Chicago, IL->Sioux City, IA",642.0,7.829268292682927,88.0,1.0731707317073171,0.0,0.0,238.0,2.902439024390244,0.0,0.0,316.0,3.8536585365853657
"Orlando, FL->Ontario, CA",641.0,20.677419354838708,0.0,0.0,65.0,2.096774193548387,399.0,12.870967741935484,0.0,0.0,177.0,5.709677419354839
"Augusta, GA->Charlotte, NC",640.0,5.565217391304348,0.0,0.0,387.0,3.365217391304348,80.0,0.6956521739130435,0.0,0.0,173.0,1.5043478260869565
"Phoenix, AZ->Sioux Falls, SD",640.0,11.428571428571429,4.0,0.07142857142857142,129.0,2.3035714285714284,56.0,1.0,0.0,0.0,451.0,8.053571428571429
"Oklahoma City, OK->Washington, DC",640.0,10.32258064516129,238.0,3.838709677419355,12.0,0.1935483870967742,45.0,0.7258064516129032,0.0,0.0,345.0,5.564516129032258
"Tampa, FL->Birmingham, AL",640.0,10.847457627118644,0.0,0.0,374.0,6.338983050847458,37.0,0.6271186440677966,0.0,0.0,229.0,3.8813559322033897
"Atlanta, GA->Panama City, FL",640.0,4.383561643835616,0.0,0.0,342.0,2.3424657534246576,103.0,0.7054794520547946,0.0,0.0,195.0,1.3356164383561644
"Palm Springs, CA->Dallas/Fort Worth, TX",638.0,6.860215053763441,0.0,0.0,109.0,1.1720430107526882,90.0,0.967741935483871,0.0,0.0,439.0,4.720430107526882
"Memphis, TN->Washington, DC",637.0,6.434343434343434,0.0,0.0,281.0,2.8383838383838382,138.0,1.393939393939394,0.0,0.0,218.0,2.202020202020202
"Charlotte, NC->Charlotte Amalie, VI",637.0,20.548387096774192,0.0,0.0,254.0,8.193548387096774,127.0,4.096774193548387,0.0,0.0,256.0,8.258064516129032
"Washington, DC->Clarksburg/Fairmont, WV",637.0,23.59259259259259,0.0,0.0,353.0,13.074074074074074,38.0,1.4074074074074074,0.0,0.0,246.0,9.11111111111111
"St. Louis, MO->Salt Lake City, UT",637.0,7.7682926829268295,165.0,2.0121951219512195,75.0,0.9146341463414634,208.0,2.5365853658536586,0.0,0.0,189.0,2.3048780487804876
"Santa Barbara, CA->Phoenix, AZ",637.0,5.444444444444445,0.0,0.0,196.0,1.6752136752136753,113.0,0.9658119658119658,0.0,0.0,328.0,2.8034188034188032
"Austin, TX->San Diego, CA",637.0,5.444444444444445,0.0,0.0,300.0,2.5641025641025643,86.0,0.7350427350427351,0.0,0.0,251.0,2.1452991452991452
"Pittsburgh, PA->Punta Gorda, FL",636.0,57.81818181818182,394.0,35.81818181818182,6.0,0.5454545454545454,89.0,8.090909090909092,0.0,0.0,147.0,13.363636363636363
"Salt Lake City, UT->Indianapolis, IN",636.0,23.555555555555557,0.0,0.0,260.0,9.62962962962963,14.0,0.5185185185185185,0.0,0.0,362.0,13.407407407407407
"Baltimore, MD->St. Louis, MO",636.0,6.6947368421052635,55.0,0.5789473684210527,239.0,2.5157894736842104,38.0,0.4,0.0,0.0,304.0,3.2
"Salt Lake City, UT->Tucson, AZ",635.0,8.246753246753247,142.0,1.844155844155844,410.0,5.324675324675325,72.0,0.935064935064935,0.0,0.0,11.0,0.14285714285714285
"Las Vegas, NV->Orlando, FL",635.0,5.162601626016261,0.0,0.0,447.0,3.6341463414634148,85.0,0.6910569105691057,0.0,0.0,103.0,0.8373983739837398
"College Station/Bryan, TX->Houston, TX",635.0,11.140350877192983,0.0,0.0,88.0,1.543859649122807,335.0,5.87719298245614,0.0,0.0,212.0,3.719298245614035
"Fort Lauderdale, FL->Norfolk, VA",635.0,79.375,0.0,0.0,298.0,37.25,36.0,4.5,0.0,0.0,301.0,37.625
"Charlotte, NC->Tallahassee, FL",634.0,5.4655172413793105,0.0,0.0,278.0,2.396551724137931,100.0,0.8620689655172413,0.0,0.0,256.0,2.206896551724138
"Dallas/Fort Worth, TX->Jackson, WY",634.0,15.095238095238095,58.0,1.380952380952381,32.0,0.7619047619047619,425.0,10.119047619047619,0.0,0.0,119.0,2.8333333333333335
"Atlanta, GA->Fayetteville, AR",634.0,3.937888198757764,0.0,0.0,299.0,1.8571428571428572,66.0,0.40993788819875776,0.0,0.0,269.0,1.670807453416149
"Austin, TX->San Jose, CA",634.0,4.627737226277373,0.0,0.0,381.0,2.781021897810219,71.0,0.5182481751824818,0.0,0.0,182.0,1.3284671532846715
"Ontario, CA->Denver, CO",633.0,5.91588785046729,0.0,0.0,245.0,2.289719626168224,198.0,1.8504672897196262,0.0,0.0,190.0,1.7757009345794392
"Washington, DC->Pensacola, FL",631.0,10.17741935483871,0.0,0.0,163.0,2.629032258064516,152.0,2.4516129032258065,0.0,0.0,316.0,5.096774193548387
"Charlotte, NC->Tucson, AZ",631.0,23.37037037037037,0.0,0.0,593.0,21.962962962962962,35.0,1.2962962962962963,0.0,0.0,3.0,0.1111111111111111
"West Palm Beach/Palm Beach, FL->Cleveland, OH",631.0,45.07142857142857,0.0,0.0,102.0,7.285714285714286,144.0,10.285714285714286,0.0,0.0,385.0,27.5
"San Diego, CA->St. Louis, MO",630.0,7.325581395348837,0.0,0.0,240.0,2.7906976744186047,160.0,1.8604651162790697,0.0,0.0,230.0,2.6744186046511627
"Dallas/Fort Worth, TX->Champaign/Urbana, IL",630.0,11.666666666666666,10.0,0.18518518518518517,212.0,3.925925925925926,84.0,1.5555555555555556,0.0,0.0,324.0,6.0
"Atlanta, GA->Appleton, WI",630.0,11.052631578947368,0.0,0.0,294.0,5.157894736842105,68.0,1.1929824561403508,0.0,0.0,268.0,4.701754385964913
"Durango, CO->Phoenix, AZ",629.0,10.311475409836065,134.0,2.19672131147541,210.0,3.442622950819672,79.0,1.2950819672131149,0.0,0.0,206.0,3.377049180327869
"Eugene, OR->Los Angeles, CA",629.0,10.311475409836065,0.0,0.0,36.0,0.5901639344262295,182.0,2.9836065573770494,0.0,0.0,411.0,6.737704918032787
"Minneapolis, MN->Wichita, KS",628.0,11.017543859649123,46.0,0.8070175438596491,229.0,4.017543859649122,65.0,1.1403508771929824,0.0,0.0,288.0,5.052631578947368
"Cincinnati, OH->Orlando, FL",628.0,5.761467889908257,126.0,1.1559633027522935,33.0,0.30275229357798167,94.0,0.8623853211009175,0.0,0.0,375.0,3.4403669724770642
"Houston, TX->Fort Myers, FL",628.0,6.826086956521739,5.0,0.05434782608695652,140.0,1.5217391304347827,175.0,1.9021739130434783,0.0,0.0,308.0,3.347826086956522
"Daytona Beach, FL->Charlotte, NC",627.0,4.714285714285714,9.0,0.06766917293233082,324.0,2.43609022556391,43.0,0.3233082706766917,0.0,0.0,251.0,1.887218045112782
"Pittsburgh, PA->Dallas/Fort Worth, TX",626.0,7.27906976744186,0.0,0.0,221.0,2.5697674418604652,274.0,3.186046511627907,0.0,0.0,131.0,1.5232558139534884
"San Jose, CA->Long Beach, CA",625.0,10.080645161290322,0.0,0.0,56.0,0.9032258064516129,59.0,0.9516129032258065,0.0,0.0,510.0,8.225806451612904
"Richmond, VA->Dallas/Fort Worth, TX",624.0,9.904761904761905,80.0,1.2698412698412698,133.0,2.111111111111111,246.0,3.9047619047619047,0.0,0.0,165.0,2.619047619047619
"Nashville, TN->Phoenix, AZ",623.0,6.292929292929293,0.0,0.0,417.0,4.212121212121212,60.0,0.6060606060606061,0.0,0.0,146.0,1.4747474747474747
"San Francisco, CA->San Antonio, TX",622.0,20.06451612903226,0.0,0.0,179.0,5.774193548387097,187.0,6.032258064516129,0.0,0.0,256.0,8.258064516129032
"Charleston, SC->Dallas/Fort Worth, TX",622.0,9.873015873015873,0.0,0.0,296.0,4.698412698412699,112.0,1.7777777777777777,0.0,0.0,214.0,3.3968253968253967
"Trenton, NJ->West Palm Beach/Palm Beach, FL",622.0,20.06451612903226,0.0,0.0,466.0,15.03225806451613,119.0,3.838709677419355,0.0,0.0,37.0,1.1935483870967742
"Nashville, TN->Pittsburgh, PA",621.0,10.706896551724139,0.0,0.0,169.0,2.913793103448276,15.0,0.25862068965517243,0.0,0.0,437.0,7.5344827586206895
"Dallas, TX->Amarillo, TX",621.0,5.353448275862069,0.0,0.0,215.0,1.853448275862069,107.0,0.9224137931034483,0.0,0.0,299.0,2.5775862068965516
"Columbia, MO->Dallas/Fort Worth, TX",621.0,10.016129032258064,1.0,0.016129032258064516,89.0,1.435483870967742,193.0,3.1129032258064515,0.0,0.0,338.0,5.451612903225806
"Houston, TX->Gulfport/Biloxi, MS",620.0,6.966292134831461,0.0,0.0,314.0,3.5280898876404496,241.0,2.707865168539326,0.0,0.0,65.0,0.7303370786516854
"Pensacola, FL->Atlanta, GA",620.0,3.0541871921182264,0.0,0.0,87.0,0.42857142857142855,140.0,0.6896551724137931,0.0,0.0,393.0,1.935960591133005
"West Palm Beach/Palm Beach, FL->Philadelphia, PA",619.0,5.526785714285714,0.0,0.0,204.0,1.8214285714285714,133.0,1.1875,0.0,0.0,282.0,2.517857142857143
"New Orleans, LA->Nashville, TN",619.0,5.3826086956521735,17.0,0.14782608695652175,97.0,0.8434782608695652,150.0,1.3043478260869565,0.0,0.0,355.0,3.0869565217391304
"Sacramento, CA->Dallas/Fort Worth, TX",619.0,4.912698412698413,4.0,0.031746031746031744,161.0,1.2777777777777777,249.0,1.9761904761904763,0.0,0.0,205.0,1.626984126984127
