ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1072102->1143302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N323JB,1137,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,11433,1143302,DTW,"Detroit, MI",MI,Michigan,739,843,64.0,14.0,857,1039,8.0,954,1047,53.0,0.0,"",0.0,135.0,124.0,102.0,632.0,3,53.0,0.0,0.0,0.0,0.0,"",42.36305556,-71.00638889,-500,42.2125,-83.35333333,-500,2019-03-08T13:57:00.000Z,2019-03-08T15:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1489302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N138SY,5526,11292,1129202,DEN,"Denver, CO",CO,Colorado,14893,1489302,SMF,"Sacramento, CA",CA,California,755,751,-4.0,15.0,806,931,4.0,946,935,-11.0,0.0,"",0.0,171.0,164.0,145.0,909.0,4,"","","","","","",39.86166667,-104.67305556,-700,38.69555556,-121.59083333,-800,2019-03-08T15:06:00.000Z,2019-03-08T17:31:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1489302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N138SY,5526,11292,1129202,DEN,"Denver, CO",CO,Colorado,14893,1489302,SMF,"Sacramento, CA",CA,California,755,751,-4.0,15.0,806,931,4.0,946,935,-11.0,0.0,"",0.0,171.0,164.0,145.0,909.0,4,"","","","","","",39.86166667,-104.67305556,-700,38.69555556,-121.59083333,-800,2019-03-08T15:06:00.000Z,2019-03-08T17:31:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1489302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8511K,979,11292,1129202,DEN,"Denver, CO",CO,Colorado,14893,1489302,SMF,"Sacramento, CA",CA,California,830,827,-3.0,13.0,840,951,4.0,1010,955,-15.0,0.0,"",0.0,160.0,148.0,131.0,909.0,4,"","","","","","",39.86166667,-104.67305556,-700,38.69555556,-121.59083333,-800,2019-03-08T15:40:00.000Z,2019-03-08T17:51:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1489302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8511K,979,11292,1129202,DEN,"Denver, CO",CO,Colorado,14893,1489302,SMF,"Sacramento, CA",CA,California,830,827,-3.0,13.0,840,951,4.0,1010,955,-15.0,0.0,"",0.0,160.0,148.0,131.0,909.0,4,"","","","","","",39.86166667,-104.67305556,-700,38.69555556,-121.59083333,-800,2019-03-08T15:40:00.000Z,2019-03-08T17:51:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1078502,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N836AY,5039,11433,1143302,DTW,"Detroit, MI",MI,Michigan,10785,1078502,BTV,"Burlington, VT",VT,Vermont,1010,1006,-4.0,22.0,1028,1140,4.0,1156,1144,-12.0,0.0,"",0.0,106.0,98.0,72.0,537.0,3,"","","","","","",42.2125,-83.35333333,-500,44.47194444,-73.15333333,-500,2019-03-08T15:28:00.000Z,2019-03-08T16:40:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1486903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N832DN,1699,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,14869,1486903,SLC,"Salt Lake City, UT",UT,Utah,645,641,-4.0,13.0,654,952,14.0,1011,1006,-5.0,0.0,"",0.0,326.0,325.0,298.0,2084.0,9,"","","","","","",26.07166667,-80.14972222,-500,40.78833333,-111.97777778,-700,2019-03-08T11:54:00.000Z,2019-03-08T16:52:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1334207,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N335FR,2050,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,705,704,-1.0,16.0,720,1206,5.0,1236,1211,-25.0,0.0,"",0.0,211.0,187.0,166.0,1524.0,7,"","","","","","",36.08,-115.15222222,-800,42.94694444,-87.89694444,-600,2019-03-08T15:20:00.000Z,2019-03-08T18:06:00.000Z,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1288903->1334207,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N335FR,2050,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,705,704,-1.0,16.0,720,1206,5.0,1236,1211,-25.0,0.0,"",0.0,211.0,187.0,166.0,1524.0,7,"","","","","","",36.08,-115.15222222,-800,42.94694444,-87.89694444,-600,2019-03-08T15:20:00.000Z,2019-03-08T18:06:00.000Z,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1288903->1334207,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N795SW,1128,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,640,638,-2.0,11.0,649,1138,3.0,1205,1141,-24.0,0.0,"",0.0,205.0,183.0,169.0,1524.0,7,"","","","","","",36.08,-115.15222222,-800,42.94694444,-87.89694444,-600,2019-03-08T14:49:00.000Z,2019-03-08T17:38:00.000Z,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1288903->1334207,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N795SW,1128,12889,1288903,LAS,"Las Vegas, NV",NV,Nevada,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,640,638,-2.0,11.0,649,1138,3.0,1205,1141,-24.0,0.0,"",0.0,205.0,183.0,169.0,1524.0,7,"","","","","","",36.08,-115.15222222,-800,42.94694444,-87.89694444,-600,2019-03-08T14:49:00.000Z,2019-03-08T17:38:00.000Z,-102.2091829048776,40.32088641492539,-102.2091829048776,40.32088641492539,0.0,0.0,INSIDE
1330303->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N938NN,1381,13303,1330303,MIA,"Miami, FL",FL,Florida,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,650,650,0.0,17.0,707,945,16.0,1009,1001,-8.0,0.0,"",0.0,319.0,311.0,278.0,1972.0,8,"","","","","","",25.79527778,-80.29,-500,33.43416667,-112.01166667,-700,2019-03-08T12:07:00.000Z,2019-03-08T16:45:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1104205,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N800SK,3795,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,11042,1104205,CLE,"Cleveland, OH",OH,Ohio,845,852,7.0,33.0,925,1147,6.0,1144,1153,9.0,0.0,"",0.0,119.0,121.0,82.0,622.0,3,"","","","","","",44.88194444,-93.22166667,-600,41.40944444,-81.85472222,-500,2019-03-08T15:25:00.000Z,2019-03-08T16:47:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N806SK,3589,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,13433,1343302,MOT,"Minot, ND",ND,North Dakota,2225,850,625.0,13.0,903,1017,3.0,5,1020,615.0,0.0,"",0.0,100.0,90.0,74.0,449.0,2,615.0,0.0,0.0,0.0,0.0,"",44.88194444,-93.22166667,-600,48.25777778,-101.27805556,-600,2019-03-08T15:03:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N806SK,3589,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,13433,1343302,MOT,"Minot, ND",ND,North Dakota,2225,850,625.0,13.0,903,1017,3.0,5,1020,615.0,0.0,"",0.0,100.0,90.0,74.0,449.0,2,615.0,0.0,0.0,0.0,0.0,"",44.88194444,-93.22166667,-600,48.25777778,-101.27805556,-600,2019-03-08T15:03:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N8942A,3874,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,13433,1343302,MOT,"Minot, ND",ND,North Dakota,855,855,0.0,20.0,915,1028,5.0,1041,1033,-8.0,0.0,"",0.0,106.0,98.0,73.0,449.0,2,"","","","","","",44.88194444,-93.22166667,-600,48.25777778,-101.27805556,-600,2019-03-08T15:15:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1343302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N8942A,3874,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,13433,1343302,MOT,"Minot, ND",ND,North Dakota,855,855,0.0,20.0,915,1028,5.0,1041,1033,-8.0,0.0,"",0.0,106.0,98.0,73.0,449.0,2,"","","","","","",44.88194444,-93.22166667,-600,48.25777778,-101.27805556,-600,2019-03-08T15:15:00.000Z,2019-03-08T16:28:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N931DN,690,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14683,1468305,SAT,"San Antonio, TX",TX,Texas,835,830,-5.0,18.0,848,1000,4.0,1014,1004,-10.0,0.0,"",0.0,159.0,154.0,132.0,874.0,4,"","","","","","",33.63666667,-84.42777778,-500,29.53388889,-98.46916667,-600,2019-03-08T13:48:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N931DN,690,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14683,1468305,SAT,"San Antonio, TX",TX,Texas,835,830,-5.0,18.0,848,1000,4.0,1014,1004,-10.0,0.0,"",0.0,159.0,154.0,132.0,874.0,4,"","","","","","",33.63666667,-84.42777778,-500,29.53388889,-98.46916667,-600,2019-03-08T13:48:00.000Z,2019-03-08T16:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N918DH,1695,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14683,1468305,SAT,"San Antonio, TX",TX,Texas,951,945,-6.0,17.0,1002,1114,3.0,1132,1117,-15.0,0.0,"",0.0,161.0,152.0,132.0,874.0,4,"","","","","","",33.63666667,-84.42777778,-500,29.53388889,-98.46916667,-600,2019-03-08T15:02:00.000Z,2019-03-08T17:14:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468305,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N918DH,1695,10397,1039707,ATL,"Atlanta, GA",GA,Georgia,14683,1468305,SAT,"San Antonio, TX",TX,Texas,951,945,-6.0,17.0,1002,1114,3.0,1132,1117,-15.0,0.0,"",0.0,161.0,152.0,132.0,874.0,4,"","","","","","",33.63666667,-84.42777778,-500,29.53388889,-98.46916667,-600,2019-03-08T15:02:00.000Z,2019-03-08T17:14:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1498603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N979RP,3555,11618,1161802,EWR,"Newark, NJ",NJ,New Jersey,14986,1498603,SRQ,"Sarasota/Bradenton, FL",FL,Florida,930,929,-1.0,25.0,954,1229,3.0,1229,1232,3.0,0.0,"",0.0,179.0,183.0,155.0,1034.0,5,"","","","","","",40.6925,-74.16861111,-500,27.39555556,-82.55444444,-500,2019-03-08T14:54:00.000Z,2019-03-08T17:29:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1474703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AS,19930,N525AS,921,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,14747,1474703,SEA,"Seattle, WA",WA,Washington,710,812,62.0,17.0,829,1200,12.0,1100,1212,72.0,0.0,"",0.0,410.0,420.0,391.0,2717.0,11,0.0,0.0,10.0,0.0,62.0,"",26.07166667,-80.14972222,-500,47.45,-122.31166667,-800,2019-03-08T13:29:00.000Z,2019-03-08T20:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,UA,19977,N642UA,762,12264,1226402,IAD,"Washington, DC",VA,Virginia,12266,1226603,IAH,"Houston, TX",TX,Texas,825,827,2.0,13.0,840,1040,4.0,1045,1044,-1.0,0.0,"",0.0,200.0,197.0,180.0,1190.0,5,"","","","","","",38.9475,-77.46,-500,29.98444444,-95.34138889,-600,2019-03-08T13:40:00.000Z,2019-03-08T16:40:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N135NN,2361,12892,1289208,LAX,"Los Angeles, CA",CA,California,13204,1320402,MCO,"Orlando, FL",FL,Florida,705,702,-3.0,22.0,724,1423,10.0,1452,1433,-19.0,0.0,"",0.0,287.0,271.0,239.0,2218.0,9,"","","","","","",33.9425,-118.40805556,-800,28.42944444,-81.30888889,-500,2019-03-08T15:24:00.000Z,2019-03-08T19:23:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1537002,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,302NV,334,12892,1289208,LAX,"Los Angeles, CA",CA,California,15370,1537002,TUL,"Tulsa, OK",OK,Oklahoma,700,656,-4.0,13.0,709,1123,7.0,1156,1130,-26.0,0.0,"",0.0,176.0,154.0,134.0,1283.0,6,"","","","","","",33.9425,-118.40805556,-800,36.19833333,-95.88805556,-600,2019-03-08T15:09:00.000Z,2019-03-08T17:23:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1474703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AS,19930,N260AK,683,13198,1319801,MCI,"Kansas City, MO",MO,Missouri,14747,1474703,SEA,"Seattle, WA",WA,Washington,700,706,6.0,26.0,732,901,11.0,905,912,7.0,0.0,"",0.0,245.0,246.0,209.0,1489.0,6,"","","","","","",39.2975,-94.71388889,-600,47.45,-122.31166667,-800,2019-03-08T13:32:00.000Z,2019-03-08T17:01:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1052906,2019,1,3,8,5,2019-03-08T00:00:00.000Z,9E,20363,N324PQ,5431,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,10529,1052906,BDL,"Hartford, CT",CT,Connecticut,855,925,30.0,14.0,939,1246,3.0,1241,1249,8.0,0.0,"",0.0,166.0,144.0,127.0,1050.0,5,"","","","","","",44.88194444,-93.22166667,-600,41.93916667,-72.68333333,-500,2019-03-08T15:39:00.000Z,2019-03-08T17:46:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393102->1476106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,306NV,2127,13931,1393102,ORF,"Norfolk, VA",VA,Virginia,14761,1476106,SFB,"Sanford, FL",FL,Florida,939,938,-1.0,12.0,950,1125,7.0,1130,1132,2.0,0.0,"",0.0,111.0,114.0,95.0,631.0,3,"","","","","","",36.89472222,-76.20111111,-500,28.77694444,-81.235,-500,2019-03-08T14:50:00.000Z,2019-03-08T16:25:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7707C,762,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,DEN,"Denver, CO",CO,Colorado,835,833,-2.0,6.0,839,949,4.0,1020,953,-27.0,0.0,"",0.0,105.0,80.0,70.0,602.0,3,"","","","","","",33.43416667,-112.01166667,-700,39.86166667,-104.67305556,-700,2019-03-08T15:39:00.000Z,2019-03-08T16:49:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410702->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7707C,762,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,DEN,"Denver, CO",CO,Colorado,835,833,-2.0,6.0,839,949,4.0,1020,953,-27.0,0.0,"",0.0,105.0,80.0,70.0,602.0,3,"","","","","","",33.43416667,-112.01166667,-700,39.86166667,-104.67305556,-700,2019-03-08T15:39:00.000Z,2019-03-08T16:49:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410702->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8678E,1120,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,DEN,"Denver, CO",CO,Colorado,750,800,10.0,7.0,807,916,6.0,935,922,-13.0,0.0,"",0.0,105.0,82.0,69.0,602.0,3,"","","","","","",33.43416667,-112.01166667,-700,39.86166667,-104.67305556,-700,2019-03-08T15:07:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410702->1129202,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8678E,1120,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,DEN,"Denver, CO",CO,Colorado,750,800,10.0,7.0,807,916,6.0,935,922,-13.0,0.0,"",0.0,105.0,82.0,69.0,602.0,3,"","","","","","",33.43416667,-112.01166667,-700,39.86166667,-104.67305556,-700,2019-03-08T15:07:00.000Z,2019-03-08T16:16:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1125903->1379608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N297WN,561,11259,1125903,DAL,"Dallas, TX",TX,Texas,13796,1379608,OAK,"Oakland, CA",CA,California,600,603,3.0,10.0,613,754,4.0,755,758,3.0,0.0,"",0.0,235.0,235.0,221.0,1468.0,6,"","","","","","",32.84722222,-96.85166667,-600,37.72111111,-122.22111111,-800,2019-03-08T12:13:00.000Z,2019-03-08T15:54:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1119302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N303FR,28,11292,1129202,DEN,"Denver, CO",CO,Colorado,11193,1119302,CVG,"Cincinnati, OH",KY,Kentucky,600,600,0.0,37.0,637,1033,8.0,1042,1041,-1.0,0.0,"",0.0,162.0,161.0,116.0,1069.0,5,"","","","","","",39.86166667,-104.67305556,-700,39.04888889,-84.66777778,-500,2019-03-08T13:37:00.000Z,2019-03-08T15:33:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1389101,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7735A,2236,11292,1129202,DEN,"Denver, CO",CO,Colorado,13891,1389101,ONT,"Ontario, CA",CA,California,825,819,-6.0,17.0,836,950,5.0,945,955,10.0,0.0,"",0.0,140.0,156.0,134.0,819.0,4,"","","","","","",39.86166667,-104.67305556,-700,34.05611111,-117.60111111,-800,2019-03-08T15:36:00.000Z,2019-03-08T17:50:00.000Z,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1320402->1501606,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8635F,1281,13204,1320402,MCO,"Orlando, FL",FL,Florida,15016,1501606,STL,"St. Louis, MO",MO,Missouri,805,933,88.0,11.0,944,1108,5.0,940,1113,93.0,0.0,"",0.0,155.0,160.0,144.0,882.0,4,88.0,0.0,5.0,0.0,0.0,"",28.42944444,-81.30888889,-500,38.74861111,-90.37,-600,2019-03-08T14:44:00.000Z,2019-03-08T17:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1143302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N693CA,3938,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,11433,1143302,DTW,"Detroit, MI",MI,Michigan,919,937,18.0,12.0,949,1132,8.0,1130,1140,10.0,0.0,"",0.0,71.0,63.0,43.0,237.0,1,"","","","","","",42.94694444,-87.89694444,-600,42.2125,-83.35333333,-500,2019-03-08T15:49:00.000Z,2019-03-08T16:32:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1302902,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N437SW,3854,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,13029,1302902,LNK,"Lincoln, NE",NE,Nebraska,845,841,-4.0,25.0,906,1017,2.0,1023,1019,-4.0,0.0,"",0.0,98.0,98.0,71.0,331.0,2,"","","","","","",44.88194444,-93.22166667,-600,40.85083333,-96.75916667,-600,2019-03-08T15:06:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1452401->1295304,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N837AE,3776,14524,1452401,RIC,"Richmond, VA",VA,Virginia,12953,1295304,LGA,"New York, NY",NY,New York,951,1006,15.0,11.0,1017,1105,9.0,1130,1114,-16.0,0.0,"",0.0,99.0,68.0,48.0,292.0,2,"","","","","","",37.50527778,-77.31972222,-500,40.77722222,-73.8725,-500,2019-03-08T15:17:00.000Z,2019-03-08T16:05:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1226603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YV,20378,N85356,6236,10529,1052906,BDL,"Hartford, CT",CT,Connecticut,12266,1226603,IAH,"Houston, TX",TX,Texas,800,755,-5.0,13.0,808,1053,9.0,1112,1102,-10.0,0.0,"",0.0,252.0,247.0,225.0,1507.0,7,"","","","","","",41.93916667,-72.68333333,-500,29.98444444,-95.34138889,-600,2019-03-08T13:08:00.000Z,2019-03-08T16:53:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8724J,650,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,13204,1320402,MCO,"Orlando, FL",FL,Florida,930,934,4.0,12.0,946,1201,6.0,1220,1207,-13.0,0.0,"",0.0,110.0,93.0,75.0,616.0,3,"","","","","","",36.12444444,-86.67805556,-600,28.42944444,-81.30888889,-500,2019-03-08T15:46:00.000Z,2019-03-08T17:01:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1199603->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N202FR,2515,11996,1199603,GSP,"Greer, SC",SC,South Carolina,15304,1530402,TPA,"Tampa, FL",FL,Florida,935,938,3.0,10.0,948,1055,8.0,1120,1103,-17.0,0.0,"",0.0,105.0,85.0,67.0,477.0,2,"","","","","","",34.89555556,-82.21888889,-500,27.97555556,-82.53333333,-500,2019-03-08T14:48:00.000Z,2019-03-08T15:55:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1211902->1476106,2019,1,3,8,5,2019-03-08T00:00:00.000Z,G4,20368,329NV,2131,12119,1211902,HGR,"Hagerstown, MD",MD,Maryland,14761,1476106,SFB,"Sanford, FL",FL,Florida,916,916,0.0,8.0,924,1114,6.0,1124,1120,-4.0,0.0,"",0.0,128.0,124.0,110.0,780.0,4,"","","","","","",39.70861111,-77.72638889,-500,28.77694444,-81.235,-500,2019-03-08T14:24:00.000Z,2019-03-08T16:14:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1143302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YX,20452,N867RW,5970,12339,1233904,IND,"Indianapolis, IN",IN,Indiana,11433,1143302,DTW,"Detroit, MI",MI,Michigan,1020,1023,3.0,12.0,1035,1117,8.0,1129,1125,-4.0,0.0,"",0.0,69.0,62.0,42.0,231.0,1,"","","","","","",39.71722222,-86.29472222,-500,42.2125,-83.35333333,-500,2019-03-08T15:35:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1535602,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N316FR,800,13204,1320402,MCO,"Orlando, FL",FL,Florida,15356,1535602,TTN,"Trenton, NJ",NJ,New Jersey,800,832,32.0,18.0,850,1056,7.0,1035,1103,28.0,0.0,"",0.0,155.0,151.0,126.0,896.0,4,28.0,0.0,0.0,0.0,0.0,"",28.42944444,-81.30888889,-500,40.27666667,-74.81333333,-500,2019-03-08T13:50:00.000Z,2019-03-08T15:56:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1042302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N336FR,1875,14100,1410005,PHL,"Philadelphia, PA",PA,Pennsylvania,10423,1042302,AUS,"Austin, TX",TX,Texas,730,722,-8.0,13.0,735,1017,6.0,1043,1023,-20.0,0.0,"",0.0,253.0,241.0,222.0,1430.0,6,"","","","","","",39.87194444,-75.24055556,-500,30.19444444,-97.67,-600,2019-03-08T12:35:00.000Z,2019-03-08T16:17:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
