ROUTE_PATH,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1105703->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1127805->1052906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1490803,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1490803,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1320402->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1412202->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1412202->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1412202->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1448902->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1099402->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1537604,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1104205->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1020803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1018502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1043405,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1385103->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1490803->1393007,-103.74747183232456,38.79098739662234,-103.74747183232456,38.79098739662234,0.0,0.0,INSIDE
1490803->1393007,-103.74747183232456,38.79098739662234,-103.74747183232456,38.79098739662234,0.0,0.0,INSIDE
1541205->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1419306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1452401,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1315805->1125903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1129806,-108.29538985266812,40.86657296065607,-108.29538985266812,40.86657296065607,0.0,0.0,INSIDE
1474703->1129806,-108.29538985266812,40.86657296065607,-108.29538985266812,40.86657296065607,0.0,0.0,INSIDE
1474703->1129806,-108.29538985266812,40.86657296065607,-108.29538985266812,40.86657296065607,0.0,0.0,INSIDE
1082106->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1162402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1080003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1080003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1125903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1411206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1161206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1188402->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1411206->1043105,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1334207,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1541205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1142307->1410702,-103.33769036867773,37.842666599349,-103.33769036867773,37.842666599349,0.0,0.0,INSIDE
1161802->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169502->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1099402->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1244102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1217305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1154005->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1509602,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1071302->1129806,-105.92102517320328,38.625553051569234,-105.92102517320328,38.625553051569234,0.0,0.0,INSIDE
1072102->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1387102->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1059904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1348702,-103.3874095654231,39.539210101750015,-103.3874095654231,39.539210101750015,0.0,0.0,INSIDE
1537604->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537604->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1452401,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1389101->1323202,-103.47722199952594,38.880538395043,-103.47722199952594,38.880538395043,0.0,0.0,INSIDE
1405702->1129806,-108.64160187152109,39.94908566778747,-108.64160187152109,39.94908566778747,0.0,0.0,INSIDE
1410005->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1591904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1489302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1490803->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1323202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1323202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1530402,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1530402,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1040805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1486903,-103.2511043839847,40.36598083794562,-103.2511043839847,40.36598083794562,0.0,0.0,INSIDE
1393007->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1473003->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1039707,-102.91298510466383,37.16240542885197,-102.91298510466383,37.16240542885197,0.0,0.0,INSIDE
1477104->1039707,-102.91298510466383,37.16240542885197,-102.91298510466383,37.16240542885197,0.0,0.0,INSIDE
1501606->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1027903->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1318403->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1299206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1307605,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1468502->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1074705,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1198603->1411206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1245102->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1426204->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1457002->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1457002->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1039707->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1172105->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1560702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1046602->1067602,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1199502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1198603->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1324402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1419306->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1226603,-107.14164558335266,39.498723868288394,-107.14164558335266,39.498723868288394,0.0,0.0,INSIDE
1039707->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1323002,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1169706->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1169706->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1148102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1221702->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1343302->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1477104,-104.607523341186,40.08990141226416,-104.607523341186,40.08990141226416,0.0,0.0,INSIDE
1289208->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1411206->1541205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1025702->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1154005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1161802->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1163703->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1201602->1217305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1457002->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1200704,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1078105->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393102->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1405702->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1507002->1476106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1148102->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295106->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1232305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1426204->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1484306->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1591904->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1082106,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1490803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1468502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1071302->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1315805,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1169706->1541205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1412202->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1425202->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1484306->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1080003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1247805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1385103->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1412202->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1449202->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1473003->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1219702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1220605,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1452401,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1039707,-102.82446148774531,37.20151535331046,-102.82446148774531,37.20151535331046,0.0,0.0,INSIDE
1379608->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1379608->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1449202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1014005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
